feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X4046	cohort	MDACC	2.29820785218268	0.00276343378937627	230	77	0	0
X14797	cohort	MDACC	3.55483885241295	0.00307985203390723	230	64	0	0
X5111	cohort	MDACC	-2.7087428238631	0.00480232994984799	230	64	0	0
X5190	cohort	MDACC	1.13836125079783	0.00193279368462978	230	98	0	0
X9260	cohort	MDACC	-1.71985742714762	0.00276892223122278	230	63	0	0
X15124	cohort	MDACC	1.38699299117768	0.00267054065371476	230	130	0	0
X4652	cohort	MDACC	-0.556786771550833	0.00311337476249726	230	84	0	0
X5121	cohort	MDACC	-2.7229638231948	0.00478374786075334	230	84	0	0
X4552	cohort	MDACC	1.89569871211279	0.00435205352221002	230	60	0	0
X15350	cohort	MDACC	1.05394114174793	0.0029603095649168	230	89	0	0
X14993	cohort	MDACC	1.23145577669219	0.00297771450494245	230	97	0	0
X4768	cohort	MDACC	0.220407456885307	0.00476979298385471	230	80	0	0
X4871	cohort	MDACC	-2.09252773316633	0.00620825041644237	230	98	0	0
X4714	cohort	MDACC	-0.562922196074513	0.0067009337223342	230	64	0	0
X4121	cohort	MDACC	-0.558700987710727	0.00562814962623878	230	111	0	0
X4557	cohort	MDACC	0.0736773284200355	0.00231069693849212	230	72	4.26526941744658e-223	1.17294908979781e-222
X6754	cohort	MDACC	0.0912088495556574	0.00323319198523159	230	97	4.38952394406053e-175	1.18029421606961e-174
X79840	cohort	MDACC	0.17641625770442	0.00990639735654041	230	78	6.09147892703043e-71	1.60232380471887e-70
X4837	cohort	MDACC	3.2108928715572	0.394649468249746	230	205	4.08339937847126e-16	1.05125813786175e-15
X4868	cohort	MDACC	4.49783375309437	0.970213531566265	230	97	3.55350846149382e-06	8.95780258001568e-06
X4820	cohort	MDACC	2.8157679769785	0.638773120963023	230	148	1.04287289211118e-05	2.57525754990721e-05
X4826	cohort	MDACC	3.31220993108158	0.800823917225094	230	120	3.53407942552487e-05	8.55247220977019e-05
X4608	cohort	MDACC	1.90016479010073	0.46003454257739	230	197	3.62002095967573e-05	8.58867717883849e-05
X4532	cohort	MDACC	3.13109519968103	0.772370903163589	230	122	5.03761123901767e-05	0.000117221338446373
X6747	cohort	MDACC	-0.0210978450957901	0.00538233973266181	230	81	8.86122480899949e-05	0.000202303434318668
X1871	cohort	MDACC	-1.95607949269851	0.505877128197498	230	196	0.000110314063413002	0.000247185216166171
X15271	cohort	MDACC	1.86178967375656	0.487385784747126	230	188	0.000133478345937863	0.000293652361063298
X4540	cohort	MDACC	2.90245268795333	0.764091956841944	230	129	0.000145536476028255	0.000314462742846766
X4874	cohort	MDACC	2.16794626623686	0.583320919251103	230	166	0.000201954971206666	0.00042871143010538
X17244	cohort	MDACC	3.8901701021628	1.11815219112395	230	86	0.000503089371877214	0.00104954851719212
X1814	cohort	MDACC	-1.58011098208568	0.473744829253079	230	200	0.000851881130489438	0.00174707825066478
X4581	cohort	MDACC	2.15794977193181	0.694441669891019	230	139	0.00188702464700867	0.00380549970480083
X4041	cohort	MDACC	3.85036086320839	1.26681037247541	230	65	0.00237039065812056	0.00470192245299324
X1867	cohort	MDACC	2.54408316828234	0.840652048115907	230	140	0.00247549128685738	0.00483120073725393
X15120	cohort	MDACC	2.69745090572865	0.936632268325107	230	96	0.00397742546656652	0.0076391822453103
X4914	cohort	MDACC	-1.48303699788778	0.528657011601798	230	184	0.00502711002437613	0.00950437988983612
X4577	cohort	MDACC	2.01283560869044	0.720820847264966	230	134	0.00523151647556481	0.00973866913143603
X4303	cohort	MDACC	1.49493248651703	0.536517619653406	230	180	0.00533032538433558	0.00977226320461522
X17248	cohort	MDACC	2.68400251863918	0.978270620454416	230	105	0.00607658949053227	0.0109741392291702
X4811	cohort	MDACC	1.94272904022207	0.724570828024066	230	132	0.00733557119143576	0.0130530016788783
X15342	cohort	MDACC	0.939178445527844	0.365818922971278	230	212	0.0102484583532621	0.0179719342136915
X14861	cohort	MDACC	0.96412444325822	0.382275848255416	230	211	0.0116668229402015	0.020166936796634
X4716	cohort	MDACC	2.16577244696103	0.862285151386276	230	110	0.0120162697523711	0.0204784315498155
X4575	cohort	MDACC	1.55753002176437	0.636231720777798	230	147	0.0143629868837304	0.0241377974018246
X8071	cohort	MDACC	2.72393178202034	1.20958802419372	230	63	0.0243254302854883	0.0403202337608779
X4262	cohort	MDACC	-1.71982858942367	0.784009524686585	230	140	0.028261856919599	0.0462119552333984
X4705	cohort	MDACC	1.70989360838767	0.821480963349751	230	116	0.0373902808500546	0.060322986438088
X15286	cohort	MDACC	1.09141536639007	0.566235098685966	230	174	0.0539179607182722	0.0851298165910782
X15078	cohort	MDACC	0.775799861561089	0.402919453151414	230	203	0.054173519648868	0.0851298165910782
X1934	cohort	MDACC	1.05752426297641	0.562735982344891	230	177	0.060209718257534	0.0922199482172356
X15132	cohort	MDACC	1.33431699903892	0.708293166862011	230	146	0.0595854750389133	0.0922199482172356
X5089	cohort	MDACC	1.14702484069328	0.621373977468199	230	160	0.0648995715895063	0.0981606020291283
X15154	cohort	MDACC	1.26204113768245	0.713306656014592	230	136	0.0768467063413693	0.114795697127231
X4584	cohort	MDACC	1.88785209486967	1.11723539793581	230	87	0.0910751796481526	0.134391423627152
X4749	cohort	MDACC	1.66919283458193	0.997206097726285	230	92	0.0941562570120932	0.137263940945341
X15143	cohort	MDACC	0.759971689104632	0.460074205461795	230	188	0.0985659693867792	0.14031155642118
X3813	cohort	MDACC	1.67942581991547	1.01528151025752	230	83	0.0980974572834189	0.14031155642118
X13976	cohort	MDACC	-0.983795456440753	0.6014398499956	230	173	0.101895324389671	0.14336435175756
X5062	cohort	MDACC	0.784427365312862	0.49695857123416	230	185	0.114460830231372	0.159192648942483
X4940	cohort	MDACC	-0.99183770750481	0.636624507969047	230	158	0.119241915353864	0.163957633611562
X4721	cohort	MDACC	0.680755312954309	0.474938524705147	230	183	0.151756529467268	0.206320674893701
X10068	cohort	MDACC	-1.81897502342131	1.28722510003138	230	95	0.157626954842626	0.211920683732864
X9712	cohort	MDACC	-1.31324500921707	0.985185511913582	230	92	0.182534228174007	0.242710347352251
X14853	cohort	MDACC	0.963643810283814	0.730925494863278	230	137	0.187373608585143	0.246437028682634
