feature	X1552	X16971	X1545	X8007	X6952	X13165	X6956	X1543	X1564	X9450	X6939	X1536	X8163	X9467	X8059	X2043	X17130	X16988	X17153	X8071	X6936	X8095	X17167	X2492	X8235	X2479	X8047	X16987	X1468	X9712	X15878	X1522	X2502	X1395	X15888	X8245	X8255	X8130	X5989	X2524	X8249	X7285	X1525	X7298	X19351	X8053	X9422	X9649	X6001
01-2020-16-OR	933.815728109249	5622.83120582587	0	10931.1748833835	2542.91142489254	0	0	0	0	0	10171.6456995702	0	348522.924936929	0	0	0	0	84878.8333196491	0	5532.79387666933	375.584287338706	2881.19453300925	0	0	0	0	230.881436908554	0	0	174.286544295872	25204.0209260341	0	0	0	390.376134271566	264.323873452411	0	22441.1611684877	0	0	875.934587937188	24708.8156156731	0	0	0	3735.26291243699	135.055993734809	2757.71476730886	0
01-2020-27-OR	74850.713945198	47710.1674137151	6470.1555553556	49964.0783895924	11341.1076087792	251.328961992663	115168.888139879	4159.00239596399	8664.14112036628	160335.356023675	0	21096.7259887602	5031.64755818526	44.1241831256395	9683.46937784305	98984.5551603155	31659.3995290188	0	491.626878203916	2836.17131131222	89948.6379834785	23675.3074742578	14843.6137125631	6216.1433660107	0	7617.38431662223	0	0	3901.11443377698	25608.7218497293	0	2971.82336078631	0	6020.8640420425	0	0	4516.1697701837	256.695416697133	11566.2005699945	2017.19069613566	0	0	0	5339.62243094732	4694.75345729355	0	0	189.018460146321	722.384430496112
01-2020-12-OR	28.8471126950581	0	0	0	0	0	0	0	0	195.892021092023	0	0	318549.273408324	0	0	0	0	0	0	0	0	0	0	0	575.600527729299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.586246482139	0	0	0	0	0	0
02-2020-52-OR	21243.0587830152	52711.9384364181	0	2885.89128940847	16660.9298718912	4686.14234655073	87793.3587961688	0	8566.42134038578	11811.5442169624	1133.07228499552	368.380917136239	15223.0404358535	1827.9398188878	3490.22861098492	17064.7042496934	4046.65233614952	0	3311.33513292464	16674.413095002	9358.56069814933	19386.2263431755	19350.5921106682	3954.19594910356	0	3041.91144254852	72.2315523796547	2022.7242384716	0	6265.12408156998	0	90.5302123158339	563.165336720041	0	0	0	2903.70840566212	2900.3375998844	22255.7451473779	55.3775234910686	4.33389314277928	0	0	25988.9125461998	1578.74096317799	97.5125957125339	0	0	1166.29879909016
01-2020-22-OR	17650.9856057572	81522.9366145314	14398.2782118771	24537.3601135544	79540.1689987578	1704.87804739666	44082.2597560678	11155.1225777415	5996.72804788539	1862.59315015258	7457.92515482679	2452.35878088067	5414.51497137377	536.675617265191	332.534519472678	2258.65797862271	4163.23444486101	26414.1698363498	5211.70667726652	15520.054646972	8874.91760620703	6548.286639636	2181.79963277264	4654.15046893224	0	1855.48486383118	2837.53904592117	2159.1419701232	339.642805794072	54528.3307732503	4258.97417625228	4091.70731375199	888.313656226614	5677.96583316041	304.767776029736	0	4212.10391332059	1171.09017144954	0	87.298641384611	960.729323125808	0	24587.1181178042	980.721378404726	1934.1202812616	107.734964558617	2473.23937194977	0	1434.54103323618
01-2020-58-OR	201181.493292669	90222.4224792639	0	526.262248840796	0	6915.22117775492	132681.193101746	0	18667.6601352724	52329.8502128909	1815.43572351718	7759.83264564823	514.993249936282	4905.39522313487	60209.134246927	24656.006153131	45439.4208327259	3687.77989150215	0	7285.97124171342	162730.542130577	0	36338.5773174405	1955.17130993315	686.845483230118	2366.48976994791	1843.04477083324	5242.90174032506	9729.65365415725	7513.04156963937	1343.26466941805	11064.4665743969	0	2946.84321353037	0	0	7480.36147281628	1152.25513798654	9784.87174878936	0	201.151630445572	385.963212479599	147.060435703906	13130.0740735943	3471.41511253549	1421.0207618592	0	0	1244.66092900355
02-2020-37-OR	44645.3410099197	17601.9957917492	23727.7293487824	865.645448607906	41026.1032294527	207591.791639201	20229.6173307139	7025.29421911267	6059.51814025534	35.5302236368917	538000.261319979	1508.41949440258	45672.4874750589	99124.4789164318	415.057612485507	5190.64267131681	302.006900913579	34100.9396405894	0	18931.149157802	14402.6606542636	1552.02476886604	0	25313.66933112	9044.05692575424	9549.55510749729	20263.5325441854	1154.73226819898	1427.66898613692	15560.6229427932	101104.481379106	786.509950507556	21240.6136942	0	28853.7716134866	0	0	27179.0060720568	0	209.951321490723	4034.29539295252	0	448.972825957085	0	243.866534962302	12866.7859870507	15395.8919059313	8443.27314425771	0
GBM.BM.308.Or	423.911549939166	11197.5919564528	0	0	0	0	19898.5346949056	24.0427446234154	0	0	3788.63038960556	11825.2341318851	349942.147993811	0	740.263452878842	13164.0353851258	0	77607.4488291613	401.134212927509	0	0	1925.95038509675	0	1068.00402432435	20567.935321526	0	659.277365726285	12859.072150692	0	4104.98229254524	12465.530383435	0	2605.47427261117	0	1705.76946065073	0	1761.44739556812	525.144158879862	0	0	0	0	5184.37498537541	0	0	0	0	0	0
01-2020-42-OR	12614.3822299106	10191.9754607263	9964.10609066937	0	0	0	0	0	713.386493757643	10471.6333239779	15093.7563416091	0	346430.062239953	81080.0649456963	0	0	0	2102.61282370674	0	0	0	0	0	10237.2903922717	6929.30038945718	340.509342755463	0	0	0	9107.0065282963	0	0	0	919.245754206764	0	0	618.87249367723	0	0	0	0	0	745.75430200436	0	0	0	0	12751.6217368766	0
GBM.BM.284.Or	70133.446120635	14680.5278599042	0	525.095372709352	10669.5583864376	0	9915.12919131003	0	6375.48026322711	7444.65035946663	123848.172168692	371.678953574391	24453.3119200581	397119.191737132	1494.62387713957	3656.68825814465	0	118886.653541616	0	0	835.091436116078	3667.75954612346	0	51075.0146713949	19482.3036175717	12227.4467663133	30645.3251253506	0	11153.5318323685	308.414450838324	414893.35378083	433.361843742056	14584.0494932317	1382.32938478305	2364.51078976049	0	1010.65043120866	68831.7789768404	3772.14597563797	909.427226830957	1415.54324871949	0	1622.73449518011	0	0	42021.8643298638	0	0	10802.4138421834
GBM.BM.295.Or	5056.75550989516	25648.0856989749	3477.75687279986	11212.3752750729	16704.3866266251	39825.08453845	2097.41177374665	0	0	635.889315294177	37141.9418178184	336.259061901799	185.783956673909	70555.9948993222	0	0	938.489472079211	10258.7062967646	0	0	659.978531701274	245.512013792874	1266.16881306889	290.39055394856	0	36.29881924357	9248.6091539958	1938.35694760664	0	8628.2293341966	11195.8758117804	0	436.245809454542	0	16133.5051967035	0	1442.38308103313	0	0	0	580.12112936542	0	0	0	0	0	6499.13859092829	540.192428197492	0
01-2020-24-OR	80393.2064331335	1906.93194300635	0	0	0	21971.7889714762	69559.9988630104	0	0	94236.189829018	10617.6495716077	12278.2970470121	2967.70419885817	3828.51804819247	0	4548.93556954638	0	4118.29228742472	0	0	0	12413.9662259023	2009.51107826475	37901.8086907055	0	10378.4558276411	1023.42777803886	0	460.897036299254	16225.4665373698	0	0	4345.66815866568	1188.87799619756	0	0	3318.93137626365	0	0	432.061426848736	514.786535928089	0	0	0	809.287924250587	0	0	0	0
GBM.BM.257.Or	8435.70107102801	4280.52838438091	0	0	0	718273.400285574	55956.5713090001	0	0	51001.3343162284	159688.411183726	2308.01961121658	22995.3966695812	5958.08257464216	0	64373.8377185966	0	15949.6690704839	0	0	0	0	0	0	0	4645.53468072347	36559.6205508364	1489.52064366054	0	44626.6283932356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.538088310404	0
02-2020-53-OR	417288.929777021	3463.60773975114	0	3092.75681004041	36005.1937229215	34710.7140626104	55625.3070608249	0	1275.82049403628	79366.7637496645	127735.987525395	0	0	74888.5638437237	0	10796.6600857293	0	32518.2620253269	0	0	4128.34053828924	0	0	57379.2686906517	3937.08408397301	7293.40161764432	0	0	1275.82049403628	32711.8508754274	0	7207.10297362359	41586.6168348571	3118.4131636682	2381.37609581543	0	5898.62893860649	9625.79740198853	0	0	4548.1717794712	0	4573.82813309898	0	0	1350.45715913529	0	4310.26740946809	1019.25695775842
02-2020-41-OR	0	0	0	0	0	134833.993870813	0	0	0	120.206803920353	3063.75189485608	0	0	3557.51275399727	482.348820794327	138.466065275343	0	0	0	0	0	0	0	0	0	0	353.012386196479	21246.1721916441	0	2974.7379957505	16513.2194879193	0	455.720731318299	0	5564.50989793329	0	0	0	0	0	178.027798211155	0	0	0	0	0	0	0	0
02-2020-22-OR	32392.1725057855	176765.027518674	0	0	9558.38275949807	0	0	0	0	16552.7590664952	10086.6623041734	0	0	3141.63695251749	0	0	0	4026.58931079536	0	0	2315.00845055198	0	0	281.524767969258	0	0	0	1750.83730199208	0	0	4395.59986323315	0	0	0	0	0	1664.47313014493	0	0	0	3311.00045834761	0	1668.9595806305	0	0	0	0	0	0
02-2020-10-OR	32190.7206022343	23610.4693582599	0	0	33616.018780297	0	0	0	0	0	33101.5102213957	0	7115.54389969813	0	0	0	0	146685.295443685	0	7632.24185672236	205.8034235605	0	0	0	0	0	350.303699677446	0	0	0	66334.3843301704	0	0	790.372722397238	0	0	0	0	0	0	0	0	2447.74710149616	0	0	0	0	7306.02153639774	0
