feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X4816	br_m_progression_overall	Y	0.785086703459231	0.0132758185065308	23	6	0	0
X4820	br_m_progression_overall	Y	0.319913912793814	0.00101785128576906	23	19	0	0
X4677	br_m_progression_overall	Y	0.979698725172053	0.00225325562596235	23	15	0	0
X48013	br_m_progression_overall	Y	-1.78400898508107	0.00772302640452739	23	6	0	0
X4868	br_m_progression_overall	Y	0.373508220694606	0.00222200911405106	23	10	0	0
X4874	br_m_progression_overall	Y	-0.308702201257369	0.00108775141849461	23	16	0	0
X4774	br_m_progression_overall	Y	-1.49631749281878	0.00846810915271441	23	7	0	0
X4775	br_m_progression_overall	Y	-2.18570884884572	0.00211377277132643	23	6	0	0
X4871	br_m_progression_overall	Y	2.89868341131484	0.0111304572621404	23	6	0	0
X4630	br_m_progression_overall	Y	-0.156392416004766	0.00291760477935356	23	14	0	0
X4626	br_m_progression_overall	Y	-1.35376100080914	0.00221529479663507	23	7	0	0
X4552	br_m_progression_overall	Y	0.753831184136104	0.00573827014958329	23	10	0	0
X4628	br_m_progression_overall	Y	2.18548480858529	0.0172901202629232	23	6	0	0
X4581	br_m_progression_overall	Y	1.0872979827866	0.00204329244270019	23	13	0	0
X4575	br_m_progression_overall	Y	0.229390781825053	0.00335047799503986	23	14	0	0
X4577	br_m_progression_overall	Y	0.454441307124647	0.00174336716873781	23	13	0	0
X4617	br_m_progression_overall	Y	-1.01403271895112	0.00116091327581462	23	13	0	0
X4613	br_m_progression_overall	Y	-0.607099903842174	0.00579122829429853	23	15	0	0
X4584	br_m_progression_overall	Y	-3.1561907053255	0.000932786817129568	23	11	0	0
X4608	br_m_progression_overall	Y	-0.148096715159445	0.00082314794012181	23	20	0	0
X29302	br_m_progression_overall	Y	-0.608150470582517	0.0161416123174756	23	6	0	0
X4724	br_m_progression_overall	Y	-2.70375477186399	0.00149778693165773	23	11	0	0
X4760	br_m_progression_overall	Y	2.04377288420576	0.00383462615655978	23	9	0	0
X4753	br_m_progression_overall	Y	1.78679878855549	0.00426442453454002	23	13	0	0
X4749	br_m_progression_overall	Y	-2.72756142349537	0.00056089843832319	23	9	0	0
X4705	br_m_progression_overall	Y	-0.723960634286189	0.00171714098738471	23	16	0	0
X4699	br_m_progression_overall	Y	-1.19618806692313	0.00285535271320382	23	15	0	0
X4716	br_m_progression_overall	Y	-1.17848133313592	0.00323556404763722	23	9	0	0
X59817	br_m_progression_overall	Y	-2.37921321147119	0.00827216590796739	23	6	0	0
X29380	br_m_progression_overall	Y	1.28574912856652	0.0174500393755239	23	7	0	0
X4652	br_m_progression_overall	Y	-0.337389243311166	0.00396976393953683	23	8	0	0
