feature	metadata	value	log2fc	stderr	pval	qval
s__Campylobacter_concisus	cohort	MDACC	-1.4880157736425808	0.4723471621343508	0.0016312592677596987	0.07830044485246554
s__Haemophilus_influenzae	cohort	MDACC	-3.4000677749663337	0.6679339790230462	3.57262002260565e-7	2.2507506142415594e-5
s__Prevotella_nigrescens	cohort	MDACC	2.094100900409067	0.5716586457960486	2.4908228770486197e-4	0.012952278960652822
s__Fusobacterium_nucleatum	cohort	MDACC	-1.8990504383484392	0.5529766175147527	5.942336031567554e-4	0.02971168015783777
s__Haemophilus_sputorum	cohort	MDACC	-2.569311499643307	0.5647985388492507	5.388197229972546e-6	3.2329183379835275e-4
s__Corynebacterium_durum	cohort	MDACC	0.7970290085408719	0.4783412541063769	0.09566658865227962	1
s__Aggregatibacter_sp_oral_taxon_458	cohort	MDACC	-2.3380892543299883	0.562522812308308	3.232527145355578e-5	0.001777889929945568
LKT_f__Weeksellaceae	cohort	MDACC	-2.0468232081076403	0.46611768766469797	1.127187610734063e-5	6.312250620110753e-4
s__Gemella_morbillorum	cohort	MDACC	-0.06889239860215274	0.4785967569868906	0.885542599973905	1
s__Haemophilus_paraphrohaemolyticus	cohort	MDACC	-2.5727401833546364	0.5799302519579587	9.152150270097885e-6	5.216725653955795e-4
LKT_f__Candidatus_Nanogingivalaceae	cohort	MDACC	-1.1690358932317597	0.4889852792609679	0.01681452794100681	0.706210173522286
s__Haemophilus_parahaemolyticus	cohort	MDACC	-2.8977296847310927	0.5221129178470827	2.856602382039591e-8	1.8567915483257344e-6
s__Gemella_SGB7284	cohort	MDACC	-3.587412227701151	0.6879893796351755	1.8447040801821325e-7	1.1806106113165648e-5
