feature	metadata	value	log2fc	stderr	pval	qval
LKT_f__Lachnospiraceae	br_m_progression_overall	Y	0.47068859512805483	0.6485366399323604	0.47915133514415376	1
LKT_f__Lachnospiraceae	shotgun_seq_batch_batch	10	1.1007651827587523	1.4548091254516808	0.4609860175286069	1
LKT_f__Lachnospiraceae	shotgun_seq_batch_batch	2	1.1011809796195513	1.528892793025702	0.48244634242850015	1
LKT_f__Lachnospiraceae	shotgun_seq_batch_batch	6	1.1550161701108108	1.5754782645663963	0.47478689709810484	1
LKT_f__Lachnospiraceae	shotgun_seq_batch_batch	8	1.3838231405750456	1.8187621762477637	0.4585354453502143	1
LKT_f__Weeksellaceae	br_m_progression_overall	Y	-0.7091187909713864	0.6096741207706282	0.2567101270491179	1
LKT_f__Weeksellaceae	shotgun_seq_batch_batch	10	0.651905799260468	1.1577681876275254	0.5788347755773254	1
LKT_f__Weeksellaceae	shotgun_seq_batch_batch	2	1.221688748935874	1.3286563924187496	0.3673818069499031	1
LKT_f__Weeksellaceae	shotgun_seq_batch_batch	6	0.6239809484785063	1.3215731216008604	0.6412685955021753	1
LKT_f__Weeksellaceae	shotgun_seq_batch_batch	8	-0.142280145152254	1.4061111891083349	0.9202789682428396	1
LKT_p__Bacteroidetes	br_m_progression_overall	Y	0.4781897892246086	0.5078047020538257	0.3565825599739494	1
LKT_p__Bacteroidetes	shotgun_seq_batch_batch	10	-0.12442346954890549	1.1178390668101783	0.912382056549602	1
LKT_p__Bacteroidetes	shotgun_seq_batch_batch	2	0.13958076395191402	1.2530309206819037	0.9123135788912239	1
LKT_p__Bacteroidetes	shotgun_seq_batch_batch	6	-0.24791680105063132	1.3956217130582402	0.8606319548147384	1
LKT_p__Bacteroidetes	shotgun_seq_batch_batch	8	-2.51195561770368	1.3865047661792458	0.08370436625805651	1
LKT_p__Candidatus_Saccharibacteria	br_m_progression_overall	Y	1.6255025438713593	0.4260404816264015	0.0021438364873463795	0.26583572443095105
LKT_p__Candidatus_Saccharibacteria	shotgun_seq_batch_batch	10	0.523874491395421	1.1872602050257612	0.6662842290884865	1
LKT_p__Candidatus_Saccharibacteria	shotgun_seq_batch_batch	2	0.30961473819088675	1.2804742065357317	0.8127098463284413	1
LKT_p__Candidatus_Saccharibacteria	shotgun_seq_batch_batch	6	-1.0046273715574927	1.468236321034974	0.5058384176896401	1
LKT_p__Candidatus_Saccharibacteria	shotgun_seq_batch_batch	8	0	1.684885257463471	1	1
LKT_p__Firmicutes	br_m_progression_overall	Y	0.9239158109531673	0.517595277832212	0.10182747154808375	1
LKT_p__Firmicutes	shotgun_seq_batch_batch	10	-0.614987152748616	1.2509291418627675	0.6326477326423987	1
