feature	metadata	value	log2fc	stderr	pval	qval
s__Abiotrophia_defectiva	cohort	MDACC	0.5685278372283556	0.47790184203404196	0.24687153291601457	1
s__Veillonella_atypica	cohort	MDACC	-0.5359511929517267	0.5891152072363282	0.3690021696169027	1
s__Rothia_dentocariosa	cohort	MDACC	NA	NA	1	1
s__Actinomyces_sp_ICM58	cohort	MDACC	1.0437381651240885	0.35331019911779404	0.013111275467556114	1
LKT_p__Firmicutes	cohort	MDACC	-1.2714939183439846	0.6363333377541355	0.05483495396917401	1
s__Bacteroidaceae_unclassified_SGB1468	cohort	MDACC	-0.17850032023023246	0.8341948218219554	0.8319645246388279	1
s__Abiotrophia_sp_HMSC24B09	cohort	MDACC	1.1335680461559332	0.4601985208932689	0.020706376898026214	1
s__Streptococcus_mitis	cohort	MDACC	NA	NA	1	1
s__Alloprevotella_SGB1466	cohort	MDACC	-1.4387078956128236	0.4248882666562619	0.0029339804478685045	0.4723708521068292
s__Actinomyces_oris	cohort	MDACC	0.009912204440108771	0.3136466923680335	0.9749789508259487	1
s__Streptococcus_oralis	cohort	MDACC	-0.29269867500693103	0.45241018830910057	0.5222614658828573	1
s__Actinomyces_dentalis	cohort	MDACC	1.0543252441997175	0.3183791778718287	0.002728646847723257	0.44204078933116764
s__Rothia_aeria	cohort	MDACC	0.9758575183464242	0.5152042932773239	0.06727868561309883	1
LKT_p__Proteobacteria	cohort	MDACC	0.6730790212604014	0.4468222118076712	0.15274015827532725	1
LKT_f__Prevotellaceae	cohort	MDACC	0.27243195113281504	0.2843035870244553	0.35852820078553826	1
s__Streptococcus_infantis	cohort	MDACC	NA	NA	1	1
LKT_p__Bacteroidetes	cohort	MDACC	-0.6960026053090955	0.4808124652933016	0.15690009149037193	1
s__Capnocytophaga_leadbetteri	cohort	MDACC	-0.06168787001917057	0.4714250689798037	0.8966852544579693	1
s__Streptococcus_sanguinis	cohort	MDACC	0.5810842278049889	0.5567114171321121	0.30417348815106104	1
s__Prevotella_sp_A2879	cohort	MDACC	-1.2902877263073924	0.3699001041592158	0.0021924753348732877	0.35956595491921917
s__Capnocytophaga_sputigena	cohort	MDACC	-0.45004680387507306	0.40099454519043587	0.27062618773744723	1
s__Prevotella_sp_HJM029	cohort	MDACC	-0.4839387787371742	0.3011620802831073	0.13405280845317208	1
s__Streptococcus_sp_A12	cohort	MDACC	0.5308021126987459	0.4422520430065725	0.24130206735031853	1
s__Peptostreptococcus_SGB749	cohort	MDACC	-0.2735647768380326	0.4718018510957967	0.5676665293455139	1
s__Actinomyces_SGB17154	cohort	MDACC	1.5847108296143302	0.6925746962478688	0.034444075233121346	1
s__Prevotella_salivae	cohort	MDACC	0.20612126412778806	0.7291339847809168	0.7791259322506364	1
LKT_f__Lachnospiraceae	cohort	MDACC	-0.9274739203710217	0.7452877110475833	0.22237158801675735	1
s__Eubacterium_sulci	cohort	MDACC	-0.2408843009317712	0.4609070121820221	0.6056563352294294	1
s__Granulicatella_elegans	cohort	MDACC	0.003980192752425662	0.3762302596796262	0.9916640421107543	1
s__Actinomyces_naeslundii	cohort	MDACC	3.7204089543147703	0.2956912082786883	1.4566177138578951e-12	2.723875124914264e-10
s__Alloprevotella_tannerae	cohort	MDACC	-0.6028216413936515	0.6718067183975572	0.37748318882269527	1
s__Isoptericola_variabilis	cohort	MDACC	0.6430284513690846	0.555725523289791	0.2555399263346503	1
s__Trueperella_pyogenes	cohort	MDACC	0.22711262085191009	0.3386357834932672	0.5073975466386553	1
s__Streptococcus_gordonii	cohort	MDACC	-0.11668636444681593	0.3796985896362065	0.7610531330096442	1
