feature	metadata	value	log2fc	stderr	pval	qval
s__Prevotella_maculosa	glioma_progression_overall	Y	0.06477034790887687	0.6654983098140123	0.9224674381075065	1
s__Prevotella_maculosa	age_at	SURGERY	-0.019927440245584852	0.028018411360954343	0.47694380999831615	1
s__Prevotella_maculosa	grade_category	HIGH	2.484857560896903	1.1258475193103674	0.027307104746879744	1
s__Prevotella_maculosa	glioma_idh_mutation	MUTANT	0.9756945567581983	1.1483583145433596	0.39552362017672993	1
s__Prevotella_oris	glioma_progression_overall	Y	0.24411362314160345	0.7862628967765867	0.7562010731618225	1
s__Prevotella_oris	age_at	SURGERY	0.01272304748888594	0.03292967344911724	0.699222449996572	1
s__Prevotella_oris	grade_category	HIGH	-1.089126041336642	0.8436831164252371	0.19673198151523813	1
s__Prevotella_oris	glioma_idh_mutation	MUTANT	0.39082920116925024	1.1572281839188334	0.7355676245853153	1
s__Prevotella_salivae	glioma_progression_overall	Y	-0.14007972852399275	0.7626977085162446	0.8542774466525004	1
s__Prevotella_salivae	age_at	SURGERY	0.029515185753687213	0.03198389099759616	0.35610408885604294	1
s__Prevotella_salivae	grade_category	HIGH	1.6124315574331678	1.418940113800717	0.2558045229795491	1
s__Prevotella_salivae	glioma_idh_mutation	MUTANT	-0.684569713255002	1.3928173639310593	0.6230728628244078	1
s__Prevotella_sp_HJM029	glioma_progression_overall	Y	1.1989457041544105	0.9582494018647516	0.21086758858039983	1
s__Prevotella_sp_HJM029	age_at	SURGERY	0.01721575212020042	0.03475826745334539	0.6203887313363475	1
s__Prevotella_sp_HJM029	grade_category	HIGH	2.61742417477289	1.5915511994259248	0.10005763359889626	1
s__Prevotella_sp_HJM029	glioma_idh_mutation	MUTANT	3.2659605761293227	1.6863248748997528	0.05277802286529331	1
s__Prevotella_oulorum	glioma_progression_overall	Y	0.9182447692356455	0.8174669570779038	0.26131834294246065	1
s__Prevotella_oulorum	age_at	SURGERY	-0.015692353612247946	0.030608219602750217	0.6081721743965256	1
s__Prevotella_oulorum	grade_category	HIGH	0.25756509594133825	1.216946979921739	0.8323812091634559	1
