feature	X1552	X13165	X9450	X6952	X9467	X16971	X1543	X17167	X8007	X6956	X2043	X1564	X1536	X6939	X1472	X1545	X9712	X17130	X17168	X8071	X8235	X6936	X16988	X17169	X4303	X1468	X8236	X8163	X1466	X15878	X8130	X15877	X16987	X19288	X1699	X8095	X1395	X2492	X8047	X1542	X2502	X1521	X8059	X749	X17154	X1522	X5089	X3934	X8245	X15888	X1411	X17153	X17137	X8053	X8249	X17300	X2048	X969	X15873	X5825	X1540	X9649	X7298	X9463	X8255	X15494	X5868	X6050	X2479	X4494	X1457	X1544	X7285	X19850	X5265	X2036	X2499	X6055	X9447	X17007	X5266	X4482	X15874	X1464	X1525	X1520	X4479	X2497	X2483	X19322	X15896	X5273	X9731	X1458	X5286	X5989	X6067	X9422	X17151	X15892	X2041	X15872	X19351	X2477	X8028	X2489	X1560	X17152	X6649	X2016	X6833	X9738	X12664	X9648	X8025	X1561	X15897	X6001	X17132	X9631	X17008	X17148	X2037	X3922	X8031	X9418	X7282	X9733	X2480	X14348	X19882	X6893	X2532	X5884	X5880	X1528	X16955	X1541	X15875	X15899	X1547	X15887	X6934	X9460	X7295	X6070	X1526	X9434	X985	X19880	X19300	X4481	X5898	X6653	X19903	X14784	X6629	X1531	X2053	X748	X3931	X19845	X1524	X8026	X19800	X19893	X5285	X19825	X15894	X1454	X17525	X1485	X19849	X3920	X19337	X5878	X1341	X19315	X1533	X9416	X3936	X3607	X19317	X6820	X7281	X3587	X5842	X76214
GBM-BM-259-SL	1734626.51510073	3965.42201502992	282634.10421838	839046.949776009	1801.62647511157	183045.513267019	0	42887.4021652107	170667.233121132	88615.5267769241	78271.9782860423	361515.843511715	39623.9296466972	12944.5808654032	0	75921.1718108419	42339.5391435394	71286.7247597325	145678.884627881	111927.361744724	0	337325.583939457	5569.50172751961	0	21636.6384207661	39862.3027402609	5267.91366991687	23193.3069102265	13998.1635993866	1997.85625931597	1065.43553974069	3225.2801444066	2200.67093560777	3916.69381358319	0	30114.0284940798	41566.4728124791	41109.4813016138	231.788201476342	16414.818995461	17733.1143913577	0	1068.06949657565	51888.9496486812	0	104228.30591614	51701.9387133991	19002.6815858076	0	13691.3076281139	0	6322.81338231772	5133.58187133399	0	0	4232.7686337782	38642.7807256752	349631.430272383	11862.0246062353	659.806187157088	3378.04964083419	0	3945.66733876773	0	22986.5412986823	0	14206.2461893483	3002.71079185261	32375.2804368916	43349.6615897459	3464.97021638782	0	0	44969.5450432454	13172.4181316271	6741.61251907611	1532.96287794581	18631.2936720785	26949.3293568772	5975.13108010321	5637.98460522853	172871.854991992	450.406618777892	0	30323.428062459	1183.96359731382	171336.258157211	8889.60431798472	3570.32848978616	0	5861.8709362	68215.531090171	0	6180.57971322997	19715.1669096639	21515.476406358	11453.7612968168	0	0	0	2382.4139572199	2780.14143929863	96861.1286487615	0	301.588057602741	0	15307.2401463609	113524.856565126	273.931510835677	2794.6282018909	14825.2260455635	0	687.462733924151	0	2083.45985645212	15004.3351103407	3077.77856164893	3246.35179908627	56900.0525271896	0	3495.26071998984	0	0	34336.2613005181	0	3197.62359763954	688.779712341631	0	2583.91165509422	3054.0729501343	2491.72316587068	192.278848951966	898.179280720826	1606.71366932465	17739.6992834451	0	0	0	4105.02172728272	0	0	0	0	0	0	0	1401.26503619789	971.930072099662	100.090359728421	0	1307.75956855686	771.749352642821	967.979136847225	0	0	64.5319424564816	269.98057558324	0	3761.29036032064	5494.4339577233	1035.14503613866	8418.12604452716	521.52345332177	202.814676291799	2366.61021621015	0	22193.7202913598	0	0	0	0	907.398129643181	0	3727.04892146618	0	0	2905.25438895915	0	0	55.3130935341271	0	1702.85309380063	189.644892117007	0	0	0	0	0
GBM-BM-428-SL	405717.810990434	0	0	57390.7919489471	0	131434.884277808	2447585.77152201	0	201458.591838407	0	0	14490.6383139527	0	442055.749766653	0	0	0	2700.31831241594	0	36909.700083082	0	857995.047979791	16520.8924983249	0	8710.8336645691	11738.1593209106	0	25083.2688411118	0	238799.620626667	63531.7090026656	24621.8474355727	0	0	343.056784118221	0	114528.80521486	0	0	65772.6120895665	0	0	0	0	17289.2594475487	762597.175474588	31603.3539193821	0	0	7001.56828405024	9906.51695892266	0	101956.07500393	4086.5887090574	898.768650789257	550078.513163411	1293.98611553364	226650.194400819	475.46466570771	18402.6893609149	487832.765556182	0	0	0	1428.40017714721	444073.96687088	177962.211396345	0	0	0	0	0	0	0	149009.021288777	0	0	1777.47550133768	0	18825.9933459964	0	20065.8126008798	9567.47253485261	0	19909.3305590013	174744.298637716	0	1386.27039664147	0	0	0	0	0	4016.37240821449	0	0	0	2122.53846547999	113816.61130631	4642.30057572844	0	2423.46546909246	2150.62498581715	0	29340.3828522163	0	0	0	0	489.507925876292	1966.0564236015	0	0	0	0	37062.1697649124	0	9003.73594808524	1057.25687269183	0	0	4160.81736994848	0	3406.49368089321	6477.95529776453	0	15513.7901262351	0	0	62815.5027340679	154.475861854404	0	0	23036.965216547	42228.0833269265	0	0	82550.295630974	89006.1829484736	0	0	0	0	0	0	0	0	0	69359.6619726272	0	5143.84558174923	3721.46394467427	44657.5673360912	4397.54661279029	0	826.546169922263	425.310165105631	329.013523949639	2034.26654442033	3342.29592012255	2483.65086981496	5264.21638319422	0	0	1452.47433743621	710.18772852544	0	0	0	0	0	0	0	0	0	3342.29592012255	294.908463540225	68.2101208188275	0	0	1105.40519326982	2435.50254923696	0	0	7057.74132472457	230.710702769564	537.656246454288	0
GBM-BM-454-SL-PreOp	1266858.28154234	27702.955204863	297738.080586768	821439.219119885	73128.0700414041	1754652.57950666	859520.600154549	640470.509898743	140208.846596773	30780.4477117974	31135.2774894027	603521.270566944	53629.0002004731	44399.2840008963	0	331205.29385195	193523.056177425	360584.371041299	0	81185.6053803316	17240.3090776538	526603.287142169	59644.5384924038	565002.22011788	35263.4527230205	1034642.21167858	0	112993.264588387	85359.3424141866	44243.269351599	15249.3964733472	3225.2231925522	16369.112230693	4858.54469802706	419.720826428026	78792.9205375692	82870.0113284967	9533.46153449185	25792.1209161249	626238.660297361	1238.45257008533	108474.36240122	383329.373983981	0	362252.209062105	289133.803644993	30377.2948127284	1866.65314911412	11293.8038163857	3179.66139231495	14588.0600396004	91645.4901863143	46419.1904780812	7222.2356679112	4059.14220295526	2188.34707200139	5914.75006716337	125064.380330033	8202.50470331877	1906.69230689837	3248.69442297745	23678.329517239	43740.708888376	4237.24742206452	56145.944498428	80.078315568505	298288.964171455	293620.950638056	16181.342387291	12246.4596395283	744.176070541797	3944.5473720555	20277.762426804	88174.5094046036	41481.9481250989	792.49919200555	0	49576.7613005841	6752.81105940618	7071.74366106695	5445.32545865834	68181.163064129	168.440594816511	1783.81351231911	10049.8286038474	3894.8435899785	83204.1311969032	1456.59694697884	911.236004745057	0	0	35458.1258694887	316.17128043427	1572.57243849185	5514.35848932085	49699.6400951634	15528.2899172237	1966.06071326812	6010.01564947763	4269.00261616927	1317.15022504058	19576.386835273	87105.878089948	6201.92747471939	2573.55138309816	0	1659.5540571266	0	0	14692.9902462074	27683.6259562775	734.511446249046	734.511446249046	10642.1320069317	10851.9924201457	20159.0256140645	0	48390.7738338023	25459.3817083316	5488.1259376691	10753.9655166049	127.020776419008	0	44444.8458011335	7699.94424009573	3078.87316754769	114.594830899757	8491.06277148803	1674.74132387236	4379.45546522928	285.796746942768	0	5830.52976975512	0	49024.4970552841	0	0	651.671809454041	128.401437032258	0	996.836962766563	0	4783.98902491155	55381.0585186875	5108.44426902532	1271.58842480333	14448.6133176622	0	889.145434933056	161.53729175026	276.132122650017	821.493064883802	8946.68077386056	15767.144203316	0	2247.71547837114	0	838.060992242803	0	0	8771.3368759778	2054.42299251613	792.49919200555	0	200.195788921263	346.545813925772	3791.29404398474	0	4266.24129494277	0	185.008522175512	7575.68478490323	245.757589158515	559.167548366285	0	0	20.7099091987513	305.125995528269	1405.51250428859	0	0	405.914220295526	0	1756.20030005411	22.0905698120014	662.717094360042	557.786887753035	302.364674301769
GBM-BM-279-SL	865201.189764487	27624.205236386	44242.6804749253	396672.880380424	18486.9601080516	346322.733197126	1226316.61560469	0	157022.510803954	67160.2618956333	0	73295.8496137477	12497.1850330429	60894.4843176029	0	746.769036477352	253043.260845734	82357.0638638913	0	126664.318509335	0	409160.691743553	23380.0158031291	27621.0806797481	7053.16585080143	32938.0345587116	0	1382.09555286673	7146.90254994085	39116.3245508785	3403.68369764015	0	9000.80615514264	0	820.716876909558	58346.9291387695	43088.6775566311	12533.6381938193	14646.8799999735	348811.963318717	38544.5306861281	0	0	1414.38263812586	228922.725119404	149688.134855734	58071.9681546272	0	0	815.509282512924	6050.18317000967	44167.6911156137	25298.4935788492	502.012099835542	282.251616297576	34832.5574002072	5699.19130767652	182093.95326711	5178.4318680131	603.039431130246	13544.9530256457	0	0	0	32223.5526074934	0	114397.309148623	0	9310.13726230271	6146.00290690774	0	0	0	2124.69851382677	62025.5738205519	4700.37470240207	0	3933.81680721751	45.8268306903814	1090.47026665521	1575.81806442152	71503.3956224262	0	60554.9491629424	102019.898786703	23058.1864694171	0	1145.67076725954	0	0	0	64598.1254524892	0	369.739202161032	0	1005.06571855041	1753.91779278642	7916.58500176339	5395.06779491308	0	1267.52847614078	0	19570.1397425515	0	5638.78321267557	0	7784.31210408888	5011.7888473208	0	6441.79426863657	1598.73147976671	0	0	0	0	24298.6354546954	0	4068.17274265068	8442.55203582345	0	979.027746567239	0	996.733567515796	21290.7289311995	1575.81806442152	12052.4564715703	459.309825783141	7342.70809925429	0	94.7782180187433	0	0	1667.47172580229	0	15998.7715053397	0	0	7076.07926614662	0	0	0	0	0	0	204.137700348063	0	4628.50989972852	4553.52054041699	2161.15167460321	0	77.0723970701869	0	4829.5230434386	388.486541988915	0	950.906736825414	0	0	0	15736.3087477494	0	0	0	0	0	0	6144.96138802842	0	0	0	0	0	0	1620.60337623258	0	0	0	0	7936.3738604706	0	961.321925618683	604.080950009573	0	0	0	0	1590.3993287321	0
GBM-BM-426-SL-PreOp	285989.495304842	18860.0082888788	1428230.02174212	81062.0740331053	152138.082742324	376612.750170288	0	31925.2064039065	7955.06626339626	62637.1884162912	557540.596532522	177908.862881643	168985.00878662	3479.70160395341	3048.41824958331	48994.8128744952	243223.335503698	41592.6083591342	24786.6350369142	7825.80923434171	6602.34666230072	32014.7904834493	139323.720050016	0	21011.3059704697	126197.092851873	12296.054803525	237626.890077406	1018.69896165756	65967.1566301518	27664.8435353663	0	48857.8772100513	8207.18145868085	0	194552.305088121	9150.37383900953	53884.8238449645	18012.7988509174	12711.9808871163	5192.03729578485	3441.30842700652	119189.0582865	38736.1559942854	0	15601.7073386525	2301.03107168379	20261.3592474404	3103.44846987386	5282.90114789249	72967.5125601353	11456.5240009529	4916.88619433211	1632.98979280785	6156.98580971676	0	33823.1091176479	16706.1510621581	2115.46404977381	70.3874910693041	0	12479.0622803052	165496.348774713	0	24988.8391021678	0	14772.4147165996	0	29578.1035198865	29662.5685091696	3223.74709097413	0	20827.0187211246	10604.1954727319	738.428769945244	5941.98401881416	9565.02015003597	28030.8584889267	15449.4144034298	16299.183386521	11341.3444701122	1287.45120028582	197.084974994051	0	2975.47121338422	0	18345.5397177904	84.4649892831649	865.126253869992	34743.2655918085	0	7504.58632055271	0	10387.9139092644	23304.6584067641	48914.1872029067	18700.0367182667	381.372224339138	20.476361038343	808.816261014549	65866.0545975249	0	6284.9630662064	0	0	0	20257.5199297457	12679.9865729939	102262.78634318	11818.6996368186	25718.3094641588	39473.3049916657	67.8279459395112	64691.22338295	8350.51598594925	4498.40056561098	7231.99476422977	35559.7604882124	6599.78711717093	0	47453.9667063599	1255.45688616341	0	10518.4507108838	1172.27166944514	37943.9767766145	0	1844.15226601577	0	0	111.34021314599	9783.86125863327	10065.4112229105	344.258819957142	7813.01150869275	0	0	0	0	0	0	0	0	0	14392.3222648253	3158.47869016441	1927.33748273404	14552.2938354374	0	6965.80207073131	53.7504477256504	0	0	6877.49776375346	550.302202905468	0	630.927874493944	0	0	1626.59092998337	10801.2804477259	1517.81026196717	0	409.52722076686	0	0	1307.92756132416	3042.01938675883	2340.70402119558	0	0	3725.41793641353	1836.47363062639	0	0	373.69358894976	0	0	0	0	0	0	47.3515849011682	1533.16753274593	0	1519.09003453207	0	650.12446296739
GBM-BM-286-SL	1806290.35484102	81636.553899095	107786.897350054	1141893.32200704	53292.4064964949	1306744.16552388	1009894.44223179	93613.9888679501	121620.884825929	1616.13563560799	11888.9482036823	264303.289324581	25751.3182268777	104434.417643131	0	793068.476326411	22308.6821931756	592717.744359231	2130.36061057417	114930.951466548	893.215459762681	281499.773877021	18779.2289559077	0	3616.27044083358	44498.8255122519	82594.882261532	267829.403438635	13319.7625009097	8893.75468066505	13646.9965758881	21433.8319110903	63144.4895395969	0	0	75238.7938209444	42689.020730228	29075.4153864805	10595.0379582317	36618.4947270559	8523.11200390372	1514.29237757898	0	4541.20757112989	225118.678407515	258943.996566005	532.590152643543	1445.84035169062	0	45978.0570960831	36990.8069654242	89343.2502771595	253993.746401152	644.450780314757	15688.8704212896	16254.8518060738	3419.26217120368	254287.58924399	2577.80312125903	4359.22535596329	49991.6831993906	6987.11532543331	1834.84820612932	0	231434.629966921	40703.9119794657	120028.12305282	0	6775.08100134011	3217.24521675269	0	0	3075.33248015488	13126.0933544938	24335.5299841137	210.364762486164	0	0	3544.47929173116	0	0	59922.2356380232	10640.1161216216	2028.51735254515	66034.5006813712	6132.29978263239	0	3123.74976675883	23165.1672975836	0	5639.77910855764	24532.5382537436	0	2689.66374893024	1622.81388203612	2030.18691415219	803.059132982897	2906.70675784454	5531.25760410049	2055.23033825768	0	6367.70796922405	43415.2800292874	0	0	4362.56447917736	0	155.269229454074	0	4569.59011844946	1000.0674026128	1390.74481865853	4604.65091219715	0	0	38842.3507876239	10761.994118935	31816.8355452288	25297.1974697648	0	0	736.276668701575	427.40777140046	1190.39742581456	4629.69433630264	5876.85685675633	228.729940163528	0	0	3693.0702747571	542.607522285741	0	2342.39493466737	1405.77087312183	2168.76052753593	881.52852851345	1218.77997313413	6148.99539870272	8483.04252533492	642.781218707724	47866.3312736375	0	0	0	0	0	9441.37088777189	6052.1608254948	7137.37587006628	215.373447307263	1071.85855171522	0	35.060793747694	13495.0664696481	0	243.755994626825	0	649.459465135856	1926.67409451614	7387.81011112124	427.40777140046	328.903636585511	1906.63935523174	21173.3803003931	686.189820490583	113.530189278247	0	0	0	0	1527.64887043524	43.4086017828593	0	10449.7860984199	1616.13563560799	312.20802051518	2659.61164000365	4567.92055684242	1313.94498473501	803.059132982897	1372.37964098117	2544.41188911837	1935.0219025513	5142.24974966179	617.737794602228	2120.34324093197	447.442510684857	0
GBM-BM-430-SL	1455329.58916852	225.067166913546	33432.0808120786	878234.043069038	108146.146062733	563107.072731501	462127.394629881	56428.7302997023	509045.664766712	42125.9863145012	0	136903.966079034	127259.014560324	175809.021657278	0	91498.0375149996	845415.407522876	4456.05543273343	0	241225.34266501	0	229910.228084509	174893.657021111	29917.4648702152	4759.34716375718	45366.130101592	0	69776.3111862947	27588.5686369696	69864.1422758219	122853.736476223	1510.96921202326	4819.73103780715	0	0	255518.480124794	17456.4290435384	35895.4684011628	74070.4280477123	83668.7193001107	4140.41245474493	0	451.506694600955	0	0	194692.705905634	12521.4197007268	29802.1865652107	0	0	20976.5344284972	37597.1957607531	24745.0371135253	23257.3980346577	3349.93264899979	21598.2138590572	2730.99793998754	35357.5029778085	3826.14183753028	1361.38188767218	15031.4675561224	0	92372.2313279504	0	47843.2412984148	5488.07073467847	82474.7654268498	2357.71580949678	575.019164248632	6750.64264663251	952.41837706098	317.015338762372	2553.9634001592	14250.5942757943	18898.7802168685	0	0	13022.3313831868	17634.8359441406	17758.3484137883	1332.56231142106	6131.70793762026	214.088280722641	0	18098.6938857064	13277.5904871253	0	2516.9096592649	0	0	0	46072.8959001315	0	0	0	27651.6972325673	9565.3545938257	16642.6191046376	21688.7896701322	3822.02475520869	0	4204.91341111649	40391.3222963383	0	3286.80405340209	0	0	0	0	0	4056.69844753928	0	0	949.673655513254	6852.19734389838	13689.2987192843	0	73198.9789563092	8305.52740341939	0	21996.1984834775	1460.19186339032	0	21596.8414982834	4627.60052946632	8372.77308133868	359.558522752128	1442.3511733301	1771.71775905724	300.547009476015	303.291731023742	0	12536.5156692393	929.088243905308	3942.79250330864	2291.84249235135	0	0	0	0	0	6990.80578205855	8965.63293564753	0	2040.70047073441	0	50651.0914417387	0	1296.88093130061	164.68329286357	951.046016287117	166.055653637433	1541.16114904824	34690.535641711	0	6474.79813108603	0	0	0	0	5724.11678778292	0	590.115132761126	9315.58493298262	0	310.153534893057	9808.26245079946	6161.89987464525	0	0	0	270.355072451028	631.285955977019	0	0	282.706319415795	0	2264.39527687409	0	0	505.028764781615	0	3665.5756269883	0	10.9788861909047	0	2497.69660843081	1520.5757374403
GBM-BM-389-SL-PreOp	505713.680484701	0	432797.186346085	155533.579850406	0	1001329.03075544	1970.07565055821	147752.288782157	219499.262066361	168.40423301593	229848.929251209	90358.6029159593	21489.7341367162	1376.85269907999	0	305219.555428751	53313.9029145908	125135.34641239	851896.930905256	240806.205678799	0	101138.166333833	155325.401753311	0	32616.2610497486	27000.529942745	5317.00400019641	28304.6049330844	0	16444.377165656	72356.2750317991	4325.19615549958	49732.5626426139	0	0	214457.29010501	9875.76582560754	2149.48116512795	22480.6957289858	244.566951465345	533.985281573124	1204.21720392798	31989.1880011817	7248.99829152992	63943.6796528476	21704.682253229	10258.271922709	22823.4279620082	0	0	1760.20504860871	101431.815926077	29174.5524282622	7613.7330876599	21218.9333600071	0	21486.3491270073	43217.26520548	5548.03091282631	0	0	0	86098.5681973553	0	119969.821596665	0	27289.9482728528	584.760427206068	10386.0560392186	15887.5430685481	0	0	192.09930097797	140112.321869254	214.101864085579	262.338252436875	2498.98341756804	5661.42873807322	681.23320390866	5509.9495536016	12175.0336703527	2040.31460201712	0	0	935.955184500594	0	753.164660221997	0	108.320310683613	4553.68431084783	0	21417.8026804028	0	0	4765.24741765176	38948.7679626039	4905.72532056957	488.287650503475	0	4043.39409723674	2379.66182533063	0	18861.2740977841	0	0	2109.70730104881	0	0	0	0	21427.1114571022	0	10744.8670683581	0	236.950679620404	1551.18069908643	4358.200000161	6563.53382548518	49598.0085066866	256.414485446365	8485.3730876921	558.52660196238	726.084582551094	21959.4042338209	7239.68951483055	314.805902924251	0	0	0	0	185.329281560244	0	3435.78485449585	0	10777.8709130195	0	0	0	0	0	0	0	0	506.905203902221	3046.50873797662	880.102524304356	0	1030.73545634876	183.636776705813	0	0	0	0	1508.02182529843	479.825126231317	1945.53433016896	0	279.26330098119	0	0	796.323534009999	0	0	0	0	0	5514.18081573768	15047.2144083228	0	0	0	4810.94504872141	0	0	0	0	0	0	0	2415.20442727369	0	0	0	0	0	0	0	803.939805854941
02-2020-29-SL	0	0	0	73418.8679681721	0	0	0	0	0	2272.08320097341	0	0	0	72299.1652723184	0	0	0	0	0	119204.136713429	4044.36662515225	13449.7229517748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6499.22608019131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8967.1322725119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6730.89711603168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2883.45087134374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBM-BM-464-SL-PreOp	813679.334599015	41134.3313794757	135080.353267977	253709.966147931	24784.7965306728	997397.309919355	154353.408127961	546186.934105778	122048.600009226	54837.5613897412	105450.891577294	105192.15741616	12911.1866598551	18813.6697167462	1494.32178777411	134028.695708265	137225.910699421	128679.762948494	0	64454.7277600566	2604.06252651567	170695.902591427	57992.5340688756	400230.945588501	49931.2928580329	56364.4449596988	2399.01130357611	145358.435811801	19940.131370663	8088.52270402348	55055.8133351876	20704.0131797254	133571.950709528	0	0	172046.77652796	19517.7082504442	1579.686459985	18077.0694008646	0	1746.01556357117	728.679882377482	16985.8096736326	3281.69961520004	0	135889.117533562	21442.3735919413	7984.67702030302	1022.61597019642	11826.087269793	25600.6011815954	18265.3997086288	30204.1331438135	4790.10217364811	9368.99278718681	2210.68099581188	2320.6870167022	84511.0254887798	3503.47175331493	6261.54270907704	42257.2728407241	2875.99741015654	83723.3823792051	53068.6645738248	36112.7765378744	2325.08725753781	57911.5696375003	975.0933691718	2170.19878012424	228.812523451866	4777.7814993084	0	51756.5127566451	30990.8962052211	6475.39441368782	3127.69118595359	4534.00815701545	25844.3745238883	21560.3000463357	8569.90905143952	4918.58920604801	20905.5442099965	6229.86097506063	3270.25898902745	35472.9815203763	3001.84429805506	0	4292.87495922386	0	0	74.8040942054179	61689.6164189575	0	5529.34263403107	0	38515.308034119	16516.7440005563	400.421916040766	8170.36718356588	29874.1150811425	3146.17219746316	792.043350410307	28155.3810107522	0	0	0	623.954150489898	0	0	18538.2146404368	13822.036512827	2965.76232320304	629.234439492633	0	13704.9901065997	58113.9807159385	5039.1558049438	45964.9157688115	9332.91081233479	0	55434.2340470503	7003.42331396136	123.206743397159	19656.7558608496	8467.8234640533	3127.69118595359	3671.56095323534	7890.5118664209	4630.81345539893	13365.2915140904	508.667840596842	0	3242.97749584665	2259.08364500362	1537.44414796312	1031.41645186764	0	0	1310.3917208455	6076.7325939813	11614.8757096836	0	6070.57225681144	1297.19099833866	2707.90821023613	2545.97934748558	7340.4817619693	3721.72369876132	8096.44313752758	308.016858492897	1804.09874260126	2568.86059983076	3044.08661007695	23952.2709645748	0	2375.2500030638	0	1283.1102276647	0	1736.33503373282	19169.2091762637	3811.48861180782	2548.61949198694	15201.9520388752	0	793.803446744552	4023.58022008436	166.329103586165	1923.78529332992	88.8848648793789	965.412839333452	1039.33688537175	34.32187851778	3842.29029765711	58.0831790300892	0	289.535846983323	0	1194.22536278532	2085.71415608048	2786.23249711004	1634.2494463466	819.324843591107	159.288718249184	2077.79372257637	1878.90283680667	1323.59244335234	1724.89440756022
GBM-BM-392-SL	445351.358045465	12688.3187081516	15137.3527699466	289637.958763679	72513.3525969766	973410.612390115	477601.056691303	458319.840284826	181699.365746957	25645.083081189	21915.6058083119	20054.5955838857	5588.35697615342	80605.0719242472	123.570226693442	3360.89711394663	239172.304286307	879853.03713513	270539.967176092	463573.705440448	4592.33833858128	353526.961745913	14234.0118023946	0	4497.53014741131	85187.822917654	196.007945789598	109834.756840121	46523.125089506	203726.823915638	39973.9030747535	8034.19525622361	5958.0023956588	0	2492.70974536771	24225.0907347893	15068.1108325753	2658.89039505889	42403.7624461996	0	5022.70361085844	0	52894.4485882428	0	0	78688.6681499239	3678.34476527979	10833.700047175	1562.73726344206	16424.1875444783	0	41975.5276950723	24031.2133101496	104466.908802981	6161.467165473	0	2077.25812113976	39619.1713032974	0	221.574199588241	19904.3938428186	32092.0400807468	21451.1521976366	0	32574.6031211962	0	60313.9884927241	6769.73095376572	695.615155438083	1221.85387946015	1520.12684044432	8696.78733383845	13703.5120360727	42943.8495576959	118.243923818725	0	0	4623.23089525464	3855.1780207204	15263.05351779	11733.8452330023	27407.0240721455	3174.47651333153	0	0	15016.978324978	0	0	269.510925460697	0	0	2123.06432586233	8385.73124595496	323.839214782813	0	34177.8202864861	4885.28499669073	7344.97166423519	100212.258066657	2267.93976405464	0	0	18289.4588112044	723.311930386613	17741.9148756834	0	0	0	0	0	6057.07162912854	1878.05439362533	0	2209.35043243275	1309.20524660552	633.830042091362	4376.09044186776	15221.5083553672	7516.47861680109	27603.0320179351	13611.8996266276	0	1169.65611128792	37867.8829180903	4640.27506445373	5029.0951743081	103.330275769516	3684.73632872945	4009.6408040872	596.54592196834	0	0	7918.08185355478	199.203727514428	8923.68783630141	0	0	923.580918475984	689.223591988422	207.725812113976	0	215.18263613858	2751.56806507897	8421.95010550304	4774.49789689661	123.570226693442	0	0	248.205713961827	1229.31070348476	177.898516015559	221.574199588241	872.448410878698	0	395.211673304026	0	0	0	0	0	0	3197.91224598028	431.430532852103	0	140.614395892537	4442.13659751425	8478.40891597504	524.108202872185	1879.11965420027	0	0	0	12523.2033190354	0	3387.52862832022	2134.7821921867	0	0	0	0	0	0	1455.14594537277	0	0	0	0	0
GBM-BM-291-SL	818247.983413011	155916.715966388	0	530196.903370728	2601.73591742993	927394.574304598	892680.653060174	15120.4253024324	0	175833.136844099	2354.19408973397	262269.038407893	13509.8753864353	92579.6248676388	0	837167.106145395	0	17797.544327885	0	0	12772.3433565922	69867.916849197	32688.7642343027	9886.39274810395	554.167713031277	38879.3473079995	9088.75796997253	0	304827.896339916	885.242173941507	285.233381707275	0	149178.077323554	0	0	12097.9701469843	9407.60814309531	118.168115278728	33380.4551849428	8778.05732204139	182817.279933331	0	5330.80816597918	37431.7878958351	17071.2178951804	71517.1770098545	0	125.29894982141	0	1958.94211793961	14167.9495456599	33644.2960630221	56023.9109299047	0	3604.12751600121	0	34746.5193451909	13823.6321063133	0	1979.3159309187	1806.13852059642	0	0	7661.5723707872	20677.3827924795	1803.08244864956	54369.5573160025	0	100800.458404702	0	29169.1880421647	0	0	1230.5783039371	33843.9594302172	11230.045714075	0	0	0	5904.3310013406	1045.17660582737	20849.5415121529	0	183.36431681182	37967.6191771852	4326.37918610999	0	2298.16610404147	68611.8712790361	0	0	12264.0167227639	0	0	0	0	0	0	0	453.317338784777	8166.84293266866	0	34645.6689709444	0	403.401496986003	0	0	0	0	0	0	0	0	0	0	28318.5813502877	7086.01215412788	0	8987.90759572603	0	185.401698109729	0	8353.26332142734	1077.77470659392	0	3725.3517032268	636.681655596596	0	0	5035.38787778236	282.177309760411	3132.47374553525	11947.203930939	0	2277.79229106238	0	5370.53710128841	0	0	4727.74330179808	0	0	0	0	0	0	19717.7762011643	0	248.560518344911	610.195698723778	502.214489934595	0	0	960.625281964145	0	265.878259377139	0	0	894.410389782098	0	1617.68075053983	0	644.831180788233	761.980605418006	2102.5774994422	0	0	0	0	0	0	0	0	0	0	0	2379.66135595784	0	0	3975.94960286962	2905.30573081839	217.999798876275	0	0	0	0	820.045972408416	0
