feature	X1552	X6602	X16971	X1545	X8007	X6952	X13165	X6956	X1543	X1564	X9450	X6939	X1536	X8163	X9467	X1469	X8059	X5089	X2043	X17130	X16988	X17168	X17153	X8071	X6936	X969	X8095	X17167	X5266	X5265	X2492	X8235	X2479	X17300	X1466	X8047	X17154	X9463	X16987	X17234	X1468	X9712	X4494	X5273	X1542	X8236	X5868	X15878	X749	X1522	X2502	X9434	X4482	X1395	X3934	X5825	X15888	X8255	X8130	X2048	X1540	X5989	X2524	X748	X17007	X9447	X15872	X17137	X17008	X14348	X1457	X8249	X7285	X1464	X17169	X17132	X2036	X1525	X7298	X2483	X5286	X19351	X2497	X1458	X8053	X5884	X9418	X1411	X3922	X9422	X19850	X1520	X1561	X9649	X15877	X15897	X1526	X8028	X2480	X7282	X1528	X15892	X5285	X5880	X16955	X2016	X17151	X6067	X1524	X6055	X4481	X985	X15494	X6833	X8026	X6001	X19831	X2053	X1341	X19882	X6653	X3931	X19300	X5898	X3920	X19800
01-2020-16-SL	302487.831061278	0	1986065.33679691	103394.648897144	98304.3141517468	282292.12900373	1618.56081211241	436.897393851625	170003.497446034	11425.3469562462	0	41073.1560923149	27646.3629705533	741217.433351679	0	81.0180606730349	0	4319.76296832967	28548.3640460465	4950.50357401382	528552.825824138	1834.60897390717	1492.53271773213	163451.236805826	195974.286895113	9641.14922009116	225701.913824289	3668.01768024881	0	16369.8491924324	3537.18851560643	0	5619.05260801205	3222.7184134385	0	4069.50718091741	14241.1746649713	0	6491.64712814977	23404.6173939829	43904.5872793918	110052.53308312	0	13088.3176682831	0	0	7020.96512454693	50968.7620362977	0	37472.3533957356	817.982345906271	1087.44241436696	2204.89151787208	7595.29315465133	0	5859.10612111733	12149.1082982587	18638.9550250601	39520.6099963064	2034.45352356732	64133.8968287745	0	349.277861568195	163.83652269436	91899.6864220977	0	771.772044633503	15943.1540728877	86359.8514734104	83045.9127249919	0	5328.58785715465	36129.2539899115	327.673045388719	109.82448224567	8130.01235509336	0	15819.5265136385	18356.8921471614	8983.40259418267	0	13773.6704481987	13610.4340592871	3202.31386482455	5268.57447887832	8794.96058639501	0	1389.30970709686	2205.49165165484	4721.25246899827	0	7932.56834056427	13698.0535915705	7705.71777067977	36596.1580729013	0	11558.5766560197	2206.69191922037	0	388.886691230568	6405.22786343187	0	43.209632358952	7923.56633382282	0	18261.4708757021	9874.60126158605	0	1601.75706619504	0	1721.78382274768	4161.92778346294	5890.91321160379	2008.04763712574	3384.75453478457	4582.0214313972	10298.8958459996	3884.66597582633	1327.49592747225	7493.87054536435	582.729903063088	0	388.286557447805	4552.01474225904	134.429967338962	1040.63197931143
GBM.BM.295.SL	273421.047993219	2852.25233329965	1014057.19741184	1656040.34163706	329730.071267988	633087.480145359	125316.066971234	20642.2869545559	50488.7469148233	45271.9062526022	33428.2679924246	55170.0626491596	19083.5730944081	77.6123083891062	726841.855140926	0	0	2283.09540511287	0	104175.767704514	29173.1731849919	0	318.857233631911	0	196815.759305461	19421.8334051372	5238.83081626467	45109.5671742217	0	2133.69171146384	10233.8296303402	0	4812.60988936116	0	0	36843.8563307819	7999.88868720712	0	6988.34160120244	0	1877.57109377979	73145.0732720766	757.366776030361	0	0	0	40560.1923641469	2491.35509929031	2874.88925657981	53245.2774011097	4747.93296570357	6567.94159742811	18937.4032469419	11300.9988706904	10190.4960914896	0	11700.0554896578	20740.5958785155	0	0	2799.86402513701	0	150.050462885605	0	0	0	9957.65916632232	2333.54340556579	0	14676.48751638	1578.11693724516	4198.82588385064	0	0	12172.1970323582	2684.09233178992	0	15746.2438336765	0	12761.4038068788	0	12264.0382639519	39737.5018952224	1960.35755606151	0	664.87877520001	0	2070.30832627941	0	16257.838299808	704.978467867715	4826.83881256583	10239.0037842328	166.219693800002	1973.9397100296	0	6418.53790377908	553.634466508958	239.951386769653	326.618464470822	549.753851089502	1656.37601487084	0	9417.60685378146	0	0	20.6966155704283	0	0	0	4885.69481309423	0	346.668310804674	0	6436.00067316663	446.270773237361	0	869.904623194565	3437.57849240083	49.8012312163431	0	737.316929696509	1311.64801177589	0	0	73.7316929696509
02-2020-50-SL	416997.858434563	1175.95372375573	546966.663114192	65814.870466907	806.042593942887	669420.54542807	0	0	28610.7125575936	35533.7228366809	8710.14512121314	12262.1604308174	60101.7382631724	61.6066225000119	115693.980317269	0	0	16350.9946800913	0	12800.3363445509	12293.6422290993	0	0	192950.856090786	6735.20506864668	83947.0293032431	0	0	0	174572.542159263	2685.18027759964	8913.96262560745	19434.8539376579	3227.9699031504	0	75.7191527643318	147341.329435006	0	0	0	19816.7064392329	105842.620008335	0	17271.2944902126	44433.3015372112	0	31595.2413136845	0	0	28264.9555661178	1312.19391976898	373.167867566152	8823.85954776603	9711.5919803543	0	264.609942455998	0	14280.7950482406	4076.8928775118	0	0	9388.08936352605	208.431216211494	0	0	0	0	39741.4280139504	0	0	0	6615.79135102551	0	0	0	7911.97297684074	0	0	24654.3189769541	0	0	1973.85447331536	0	0	0	0	0	0	3992.21769592588	189.976368942768	0	0	0	1856.61191419639	0	0	0	467.341867599209	0	0	0	0	10005.2411677773	0	0	0	145.739014460381	0	0	135.154616762141	0	0	0	2468.06442737933	0	0	0	0	0	0	0	0	0	0	0	0
01-2020-10-SL	146769.180713031	53745.0033670768	100957.95161391	3758.71412702641	47.340548267661	72056.0766261563	4838.76835737139	492750.83718559	7680.76882125448	512050.732227691	163473.496953092	10882.0558302683	407453.5151549	61430.7884053662	55210.6792819861	342063.677454673	83334.727115753	10175.0827419002	288957.928245992	18574.7381669809	14346.3807200541	55368.0630914588	2111.82737172824	227.29733439771	3877.2222544779	7712.12017772313	20129.7654478259	5464.22791892095	10893.6558321617	0	83090.8135624269	37100.5682178706	51435.662449596	0	172077.249708783	3920.48712640464	268.681124936328	0	10434.6719734607	0	0	83380.8136097619	39847.5740716537	7895.52561306473	0	7449.70932408053	0	3264.61674908049	109708.428717875	3335.15730113495	15718.6295926869	7350.6390376396	0	154819.58202705	9962.83405860749	1098.2380170968	0	21132.3818276933	39687.9956672283	61267.7613517292	1927.79490925727	2351.66524871341	5822.26040979293	2639.47070109562	0	7893.64453167661	0	31841.6916838194	114.745964675258	499.113594980903	1882.33544237773	3375.28703741482	286.237884558771	37225.0331030512	7700.52017582973	16085.7539769348	34733.8543180523	15783.526900577	3035.75184685935	23119.4308006763	9575.33129265498	2081.41655595365	4926.8656690483	1726.51920072854	324.173025885838	0	13270.0886524853	7617.7525947525	876.583926863445	2423.14634146193	12296.3155205691	739.578499095446	19946.3600124843	19719.0626780866	1232.10830921793	14788.1213326974	2512.81122096227	0	13844.1319894263	0	211.308142598699	4154.05473209608	960.605562199426	105.027044169976	7658.82287172643	1676.67054394338	0	10307.6989797626	0	0	0	126.345966568658	0	3408.51947527159	0	0	251.43787887857	0	1971.37329474869	30.4108157745902	0	365.243302859769	113.178396851825	0	2365.14633199493	244.227066890781
02-2020-28-SL	1415459.48285642	1637.09530881241	558482.92195972	1754615.64559912	3175.16324896886	1075561.40078029	78580.5748229956	0	0	32132.023334367	0	250921.20540725	0	0	0	0	0	0	0	609.096910383878	359.17069425217	804.793853203988	0	0	11612.1378721571	26151.8705716433	46549.9366517764	0	12015.3207302564	0	27260.8199142906	44941.1348768657	29982.5006893349	0	0	0	0	0	3990.96014313462	516.356993706074	0	11811.7644724636	22314.1670704762	0	0	34589.6311263288	268618.024931268	0	539.93493862416	199520.499554327	10452.1029821873	22748.7871884662	60798.0887657755	0	248.354353137168	0	5775.8105734337	34878.853917324	0	10580.9957477395	0	0	299.439900459687	0	0	0	0	60831.0978886608	0	664.112115192744	0	0	0	0	0	27952.4396318877	0	0	0	3796.83506330905	0	12056.9750996117	19303.2635044367	0	0	0	1701.54169158851	756.852031870547	0	0	81.73687571603	2563.70854409317	14244.2224565128	0	0	4157.57762055576	22788.0837633297	0	1553.00063860457	0	0	0	0	2432.45798404916	0	0	0	0	0	0	0	0	4934.86387135531	0	0	0	0	0	3134.29481111084	0	0	0	253.069942120785	0	0	189.409490841954
01.2020.030.SL	910476.729966676	25911.1903193759	482757.861886561	0	39595.5528390089	445540.762714591	22113.5001869409	33409.2842136341	37790.2523599182	218637.691550491	44901.401820838	39462.6094728335	10299.589200021	2452.84912691872	334218.742145368	0	0	7439.1057781406	0	13105.0463941799	274339.201138706	4641.57236077368	3609.72053853795	0	121724.618867539	75813.3757155543	183368.080630045	152791.986829341	0	20660.8077750903	13683.4820999895	0	8356.94325653714	11881.7032994729	0	119011.605735953	0	143266.286495997	28570.9380625279	0	32523.582052227	72759.6401819155	3265.47645791153	23618.5775675825	26374.291051881	0	73761.5577362707	2555.85822521358	16565.5358031368	52392.4523579478	23023.8540983673	7827.81105076608	14444.1646720131	21470.7938471525	37037.4935646865	0	1516.96304582949	17142.6508794811	1753.35572012155	548.061228107287	455.617165534973	0	1485.26793866184	0	768.166138993747	1367.29170642669	512.844442365453	11789.6994467224	1100.96476425408	0	0	5153.97659331736	0	0	39888.2923704879	8892.67860963478	372.857719041664	0	0	1650.34662182668	3868.56391374043	9144.47862768889	4256.38876672238	865.452509605563	0	14.9671339402793	24856.8877962298	0	3951.76357005551	2043.89420249167	9765.61468621049	0	0	0	0	2742.94739946707	0	0	53.2653884345235	0	0	295.821000231403	4431.15206596623	15038.8881412283	2002.07426942325	0	0	0	0	0	0	0	0	3854.91740926547	0	0	0	0	0	0	0	0	0	267.207361816163	0	0
GBM.BM.284.SL	1347581.4491267	23823.396873425	54489.6039249792	0	188709.834416336	244861.695603908	0	29034.1851422294	0	327677.702537809	103377.421490036	32408.1757000337	6723.9302664185	30067.6844902819	131501.797365762	8234.3235955537	8549.04613638351	5634.77038166906	3530.66466109947	57947.4288713888	16702.2840118107	142876.474698416	2211.30379124525	51450.9509215962	135149.280437213	29577.0471668048	26334.992695986	27695.5835930231	9317.2989762257	0	46186.563617454	3773.92182147884	16628.0699628815	0	0	8162.17104798355	13170.2450164719	0	0	0	98992.6080991296	9093.96966231809	2989.86413788318	5417.62557183888	246.69299597795	0	20547.67121374	27975.9477778672	10179.0065443492	140832.152517262	15342.3802818933	0	8507.12894208085	27439.2702573692	168144.296857484	226.765149506194	2977.4951297283	11063.3906274234	6769.28329631974	12317.4706209046	1825.115869965	14199.621361806	1410.0669296567	0	9773.57794371695	4305.1020050191	406.802934871717	6701.25375146789	8646.62386738314	995.705156468106	4003.43563946389	3021.4738253901	357.326902252184	20065.2798956996	75307.3318167675	22534.2713568382	0	2381.03406981504	12465.8987187632	4833.53352008051	4559.35383931393	34837.9986353485	1396.32358726238	0	4098.26470198467	1412.12843101584	14156.3298332639	9198.41906451488	36548.357596321	643.188424053931	48255.623814918	23282.5963502087	0	0	2011.33815940797	785.43201783509	278.98985060459	2434.63310515286	0	0	109.946739154518	920.80394041909	2611.92222203952	14583.0606146074	0	2752.10431446153	990.20781951038	2623.60406307469	754.509497447881	819.103206701161	237.759823421646	0	0	8222.64175451853	1442.36378428334	11299.7761166056	2326.06070023778	0	0	32.9840217463555	0	0	95.5162296404877	0	0	0
GBM.BM.281.SL	235316.516842095	24381.1499107971	263101.222272012	1056063.12501535	201330.043528277	844268.825229919	16708.0164139193	0	580241.591538027	153792.063870186	10221.5736412211	3311.39066048627	21.2688135307913	0	7316.4718545922	0	0	21416.6045171206	158.698070191289	187706.550430516	17283.3650876369	0	1053.07894687072	30597.6423579122	269599.117482766	383676.30759484	14125.764309604	250004.541324783	0	45955.9071439159	0	1320.30250148835	500.089795070144	71882.5908379505	0	1127.24711713194	106034.306472277	0	326.66716166523	0	22975.2268009925	6202.85859228769	0	11587.1405407365	0	0	195711.259276797	5114.87697705876	1513.35788584476	177899.991330242	0	0	64807.7108909003	4044.89205020202	3563.88965189028	0	163.606257929164	8099.6004758798	2604.06627203919	0	0	0	0	0	0	0	0	11312.8273816086	0	0	0	0	0	0	0	7683.49522654663	0	415.014540946979	0	0	151.608465681025	14619.309854357	0	0	0	0	0	0	3978.90419283726	0	27533.297146899	558.442693731546	0	0	0	0	0	0	220.323094011274	0	0	0	778.765787742819	20143.7478304317	0	222.504510783663	0	2189.05173109221	0	10478.4354661698	0	123.25004763997	0	12156.49031833	0	0	127.06752699165	0	602.071029179323	0	0	0	0	0	0	0
01.2020.64.SL	672470.75570695	0	175935.178089545	0	87825.5349903464	594206.361813367	450404.960405437	35539.7895010394	102965.376929725	238.125293547004	138488.743996726	247052.528689911	9331.22702023501	527.160132610954	291550.755958529	0	0	7536.25497991173	0	4962.85956620032	26182.286586344	0	0	87572.6295061654	80864.065201755	4146.66459452541	226084.364910544	4527.66506420062	5143.50634061529	5572.13186899989	104016.412708139	0	48559.4952061473	1597.90283187059	44417.7573418332	34406.6415524364	23332.9942807988	0	38124.6806185772	0	1750.63146842142	95509.5918765976	17774.0003590291	19260.2306394432	1392.62240639903	232154.096530887	22462.6052767994	42046.3578667858	0	41213.7404610732	223593.081667022	30236.9855502582	20830.2153334496	7174.9614310818	0	0	6319.35261771635	9242.5458764313	0	0	33909.0418010934	0	3392.87487219386	154.370879954609	0	0	0	9789.41292988752	1627.46321313849	0	208862.158335183	10326.4265229211	0	9377.20983554064	0	0	0	7810.50962834173	0	0	0	5798.76145872049	9774.63273925357	0	0	0	38290.5472023582	2241.66224614938	0	0	251.263240777183	35774.6303077789	21565.9403783397	0	525.517889207181	8166.87644696035	0	0	0	2616.0937422095	0	2501.13670394543	0	2013.39041302501	7991.1564027567	0	0	0	2598.029064768	0	0	0	3116.97798036009	0	3374.81019475237	0	0	0	0	0	0	0	658.539604912749	819.479458482448	0	0
02-2020-41-SL	0	0	126364.090349903	291.998371526163	0	0	767522.50641507	151698.53922371	0	0	151827.78440455	22662.1850884875	0	178.310480972944	137208.718394043	13401.4088669497	101852.38278931	39054.1838343056	83712.5823155663	0	1221.24728746906	0	0	0	0	0	0	3201.81001236988	1230.82100456827	0	8606.1733148787	0	6893.0763114373	0	0	5364.87171947455	0	0	87436.7582671623	0	0	48162.9772968933	11443.5837201596	0	0	58781.426274564	0	4170.55051134704	2483.18287260979	0	14865.5892258115	5166.21708966576	0	3466.88230455449	0	0	64281.526748065	7251.49234533929	0	8984.93349761653	1700.53149974868	11989.8839521337	2996.57345205538	0	2669.87035604455	561.857522260384	0	766.495725256178	801.798807059547	0	11198.8555768108	2756.03380993752	0	2577.12497164587	0	0	4747.36696657496	6195.39167783175	2598.06747780041	0	0	963.953640427559	2979.81944713175	0	0	20.9425061545404	13971.0450343532	475.694068367418	0	188.482555390864	0	0	10361.1553306292	0	0	5097.40599801513	0	0	22434.8093073811	0	0	1291.25509375709	0	0	1681.98242286894	0	0	0	0	0	0	0	0	0	0	340.465314340957	0	0	0	0	0	0	0	0	0	0
01-2020-43-SL	385159.647914271	1536.38226457827	881869.36330558	0	46400.7123089924	93182.3574576012	27262.7026729145	176579.94186513	16768.0732242948	0	663503.478550131	179586.640551253	109982.760775295	6366.21708716833	597183.211738542	2940.63284309034	18730.3693280013	7643.95860455319	230581.037435398	4205.72345436248	273686.891530144	134.942998535694	0	0	28472.9726910315	1941.21126018535	2843.64256289281	0	35082.3683068111	0	80806.9599668903	44588.8214224038	229190.843419234	2918.14234333439	0	25394.585536936	0	0	51653.6496582413	0	0	33597.9953229184	108526.500916097	33876.3152573983	0	0	85023.9286711307	0	0	7212.42214048592	82493.7474485864	7745.16585345496	2403.67216141706	314.866996583287	1033.15733253891	278.31993447987	60812.9056838515	68695.8258483117	0	0	0	3992.06370668096	11536.2207185671	0	0	230482.641498966	0	10594.4310412868	41185.7276780817	0	59.0375618593663	1958.07913500232	0	0	0	10026.545922449	0	0	0	38964.7908271818	0	30273.6183277422	0	0	0	0	111285.804104905	0	0	6078.05755904524	2161.8992890406	0	11346.4571268763	0	0	32834.7239874509	0	3095.25502891249	0	0	0	0	0	0	2639.82240885452	0	11675.3806858071	12932.0373596707	0	0	4672.40132429842	0	0	0	0	6422.44333655821	0	0	0	0	0	0	0	0	0	0
GBM.BM.288.SL	1238631.72959148	2545.84027913083	1694263.34708404	1597359.07303897	2107.51299628918	1033423.7204486	34174.7695672774	268015.733640834	112.164557225474	223024.463548484	52067.9681436149	87717.1112986324	3671.91339969711	93530.4822316738	0	0	0	11240.0693135423	40839.7056255701	26994.7620554099	43147.9341453153	0	21790.9169399227	51026.0184409677	93585.0886608493	211049.421215227	10339.8011568641	72324.0016688733	9063.19139370576	80953.2933280489	10875.5345025595	53846.3667154136	6282.69105406374	24844.4494254426	0	0	0	8934.79249267133	14942.9755514201	277.459694189331	3586.31413234082	41030.0902029659	0	28826.2912069469	0	18343.3326546766	143467.323788005	0	17243.8248239795	64540.3717372002	45230.3577011725	12054.7382028641	440710.779682697	14947.4030997316	7641.94838570402	5459.16706811881	1300.2233541532	90367.7368878029	0	9629.91757758184	18443.6904164046	0	0	0	0	0	783.676051141143	34673.6066770433	0	10540.5166803202	0	820.572287070575	0	0	100109.81902261	4166.3229611515	197.763824581757	23727.2314014993	0	0	0	12214.1299420793	9259.47936885034	0	0	0	0	17859.2540392824	388.148401977628	0	1393.20186869536	9337.69938902073	3732.42322662138	0	3269.0065033477	0	0	3181.93138655424	8128.97869997253	777.772653392434	2185.73301645957	0	0	9749.4613819932	0	1655.90306851292	0	0	0	0	7535.68722622726	3192.26233261449	11034.9262417746	0	0	76.7441707332193	3223.25517079521	4492.48568676768	7529.78382847855	1619.00683258349	0	0	721.690374779697	218.425716702239	0	10978.8439631619
GBM.BM.259.SL	1462015.45844878	18498.1241724817	121191.258923222	72460.8879440147	114819.940422015	824064.914911447	2221.33983678634	78648.1815533282	0	385272.774849167	141145.643066982	10563.3185976337	32920.1694402797	20752.7913518943	1133.12964929349	0	456.439692490344	41479.5004356463	51384.9662701351	60379.0017345401	5016.4895727034	153708.602222193	228.944353693569	68241.3565645484	298823.097091496	216816.099007397	17518.5901022484	34395.2666052168	5099.0834218207	10676.3417595837	25208.5121595381	0	29220.8344087628	4541.21268655472	14274.245748325	0	0	0	1853.29005300048	0	32914.3733806926	18177.89188029	34864.7474317783	57964.9429164801	15723.2606451197	5796.05958717897	13601.9028362122	738.997597365318	53023.80211841	97553.4789118092	14629.2543980397	1069.37299383452	117318.04210409	35018.3430108385	14375.6767911006	594.096107685844	13355.5703037571	10516.9501209362	499.910139394186	31800.0809250574	3751.49956780159	16689.7535812818	0	4890.42527668225	5007.79548332263	20644.1152346347	2924.11206173179	2863.25343606641	3132.77020687023	2503.89774166131	2312.62777528441	0	0	0	0	50612.6413301435	4633.94963994959	28651.3715543224	3570.37270570224	2970.48053842922	19031.3616545021	45875.8116325215	7494.30504622241	2854.55934668564	0	1630.14175889408	2309.72974549082	0	25946.0607420067	0	14306.1240760545	568.013839543539	15488.520231839	0	2754.5773188068	3202.32292191638	1401.19740520052	0	1454.81095638192	540.482556504439	0	0	18502.4712171721	13693.1907747103	0	2034.41691509982	0	10556.0735231497	307.191158120485	19299.4294104092	828.836520966593	0	0	6775.59365741221	0	2606.77779933374	6597.36482510646	3751.49956780159	2476.36645862221	1088.21018749285	0	1059.22988955696	246.332532455106	320.232292191638	3974.64786190798	830.285535863387
02-2020-47-SL	400583.863209403	17468.2609595682	89843.2724047865	0	59842.2158841549	6134.08993138788	0	368815.88268818	31363.2030832025	49000.2219995173	47762.126631882	71538.0686430238	0	94108.5391397437	0	423.707328156273	47843.8876467258	40011.7462937535	13334.697928325	33414.8809630771	15791.9587734594	41332.8109670924	3154.84743483659	9159.24748061009	147668.44808038	4146.85423070056	18194.8465299046	26337.9213974555	41670.7296442057	0	40673.4869212827	11148.496999397	7331.10340979134	0	0	15835.4572444108	0	0	1062.08766573013	0	35555.972366574	162142.96705308	19319.3625567224	72339.1654830454	1079.00373776678	0	34375.4721965873	46965.4601916794	0	12488.8943264921	49307.5306415166	0	2860.02446505485	6054.34273464363	3901.16842254911	0	2842.30286577835	4465.84301767753	38196.0878951523	514.731906258287	0	73049.2377449651	3250.70517637765	0	299.253369600866	36907.244311407	0	1381.88197994693	9173.3442073073	0	0	358.459621729167	8947.39381653195	0	6881.21644634024	6.04145429880618	0	3860.48929693715	10749.3582520559	0	638.783101193774	20313.383170686	5409.92094277097	0	1538.55702809597	434.179182274204	0	456.331181369827	14798.3409231158	5101.80677353186	6772.06750534181	0	3370.72873511393	0	41.081889231882	0	0	0	0	0	216.686827517182	0	10153.6708581936	1521.2381924394	0	0	0	6517.92366117203	0	2545.86884151692	331.87722281442	0	0	1957.02842919328	0	3141.15347175929	6634.72511094895	0	0	3.62487257928371	54.775852309176	0	132.509230953816	0	0	0
GBM.BM.279.SL	978058.685211565	9291.9548570591	325181.49832214	810.518673435051	168489.426274681	558034.194872548	30778.6114905727	86771.2106074622	1736203.08367274	112370.238558036	37202.9829281685	80455.8460196559	15835.8821944241	671.622848703231	15635.4502448111	0	0	76730.2732018492	0	98030.5632857226	30393.5711663161	0	29704.3665676468	120392.791067546	513095.241959316	180096.897602269	58160.4288877039	0	2041.24117105877	80429.4733947068	10049.728280596	0	10870.7960040107	55136.3678935427	9047.56853253096	9348.21645695047	356689.752436304	0	12108.5512016208	0	36318.620904876	215346.548109209	6162.40336310163	76670.4952519646	448322.31690938	0	163605.216134111	41765.4470443593	2062.33927101804	204495.092030161	37588.0232524251	5380.01548961227	70573.1443637374	60607.8084829785	0	791.178748472392	770.080648513129	24394.6780778988	2800.77276959227	5459.13336445951	20180.3326110358	1033.80689800393	643.492048757546	22019.383657485	1112.92477285117	0	0	22126.6323322779	1128.74834782061	79.1178748472392	0	65.0524748743967	0	82303.6879410881	25885.6104750201	9703.36780626474	4880.69379057636	145008.999195017	0	0	0	14144.5178476898	1257.0951225728	0	318.229674385562	0	16692.1134177709	7134.67413622437	23517.3487545927	8641.43010831513	587.230448866176	27373.0265221482	37709.3373271908	0	0	0	7175.1121611463	3356.35606851955	0	370.974924283722	0	0	6410.30603762298	16500.4723431409	0	6856.88248676073	6236.24671295906	1937.50884625906	0	6167.67788809145	0	1568.29209697194	0	724.36809860139	0	5568.14021424904	0	0	0	0	302.406099416114	0	0	4907.06641552544	2491.33397018973	0
02-2020-16-SL	191537.497486854	9376.83322137017	224285.810825306	190024.940886636	167924.313623732	364495.609653112	27892.6122930081	46301.5328663967	1244644.53535777	257236.392035445	126089.211559157	301951.585052832	49845.6730583296	0	178100.041332013	0	0	53038.706756015	8917.5961038943	77336.2938579239	69984.6836033725	0	140325.562200909	31032.2167415688	237480.291109128	24689.4015954894	1704.64747207109	0	0	19766.2779261497	0	54955.7990996054	0	15050.5106284128	0	2310.17896215008	0	0	0	94.1372484576574	955.365859347307	4407.91305278085	0	39795.8857229851	125324.664446683	0	118812.656678376	5761.45403060446	6931.80901142939	120981.62976784	399369.643831737	502.489366767225	62237.4424803031	35742.8955393892	74509.6321542358	2074.83584100594	30640.4022479883	24006.2704816818	0	75748.6818839352	45926.2559975452	0	0	0	6304.65139670473	0	70200.9448498293	28546.484532295	2272.01521277535	0	0	3817.64706245175	0	0	0	4649.61679882078	0	10498.8474529871	0	0	0	35872.6522872632	59307.7386533033	69207.4152411072	0	103120.995060468	0	2953.87420160379	12424.8446714316	0	4430.81130240568	56538.3225736774	7500.44887711281	0	49647.221561581	50795.9504177603	732.743987994739	0	0	0	1677.93284750879	22605.6608796293	343.473744372534	21975.9590149464	0	0	40892.4574550189	746.737362765471	40457.390712147	1076.21773236727	0	9095.69360097636	20261.134543042	6604.87289178591	0	0	1027.87698315929	0	0	727.655488078108	0	0	3863.44356170143	6056.58702576901	0	0
02-2020-30-SL	250425.215112183	0	356549.189179498	0	7852.46360993896	173500.545731489	115774.0701018	36369.4347212102	0	1051.98954838876	171694.823785174	27614.4618564516	1260.5585227099	23950.2602131503	0	0	80605.4017858717	0	3802.07523172266	0	79894.5790251583	0	22.8616919576293	0	4442.20260653628	0	39663.9803914735	0	1194.08375686387	0	1411.09397129244	5340.49124130221	18428.9857462139	0	0	22208.1992859789	0	0	4346.18350031424	0	8936.4595270684	32329.2461747903	0	18704.3812047189	0	0	5826.21426581738	7686.8042728306	0	2515.84127035266	11936.9686669228	2373.04362520192	20314.8994735494	2691.7004392575	0	0	0	33206.0799909499	71606.3363946731	0	0	8775.37252835156	1018.57630629684	0	1602.42874706091	248.664864831445	0	0	84.4124010743237	0	0	6994.97430235895	1443.80377670874	0	763.932229722629	3942.05913017092	0	0	2726.87227303846	0	0	2946.34451583171	0	0	916.929706669841	0	3236.8638628625	0	0	2056.84883951102	0	0	0	1177.90471332462	0	319.008532393381	0	0	324.284307460527	0	0	0	0	0	0	0	178.321197269509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02-2020-35-SL	295202.550346996	0	2822870.53901	0	109600.232998803	1754219.51728508	3574.99901625462	0	85218.3976027775	0	0	545421.692019607	0	0	0	0	0	24453.6774815196	0	24077.3617955981	57405.2473614856	0	0	183464.160041821	337137.801965416	73559.4534425902	0	92.3683956352867	0	13882.6277588146	0	0	0	181739.949989962	0	0	0	0	0	0	3297.89382934876	34621.0431047815	0	0	0	0	41257.8833837614	0	0	16017.3640134968	0	0	10506.0497405913	8542.36607041892	0	287.368341976448	0	186508.896046095	0	0	6024.47202643481	0	0	0	0	0	0	86853.6603106911	0	1081.05233410187	0	13649.9962438813	0	0	0	7858.15573237976	0	290372.02536044	0	0	0	2042.3678590469	0	0	0	0	0	2353.68356285471	0	0	153.947326058811	3424.472741886	15288.6800034851	0	0	0	0	0	0	0	0	0	0	4118.94623499575	40310.2520655772	0	0	0	0	11758.154659203	0	773.157681984252	0	0	36157.0953136795	0	0	0	0	0	0	0	0	0	0	0
01.2020.141.SL	272914.660189445	3749.45025434548	129182.883563629	51064.3487319297	167444.804944775	319492.067026351	18041.8244849919	39215.3163717034	128526.622886272	0	19664.3060944835	356193.498848961	16699.375933265	1688223.11070146	560057.564901652	0	0	200.939751373133	218.041006809144	301.409627059699	58080.1387745533	0	2509.60923523466	4933.71219328926	34264.5029229781	269.344773117178	17047.8140127738	28227.7597540661	5271.46198815048	0	207846.520912352	248284.57704773	26712.1609910496	0	4694.2946171851	121523.658785226	0	85993.6629599828	66378.5229748778	0	0	150497.460807688	8595.51851352517	24072.1546831154	0	117695.115224489	284.308371623688	0	0	0	167389.225864608	2592.97785548521	0	2915.76405183992	0	0	0	65871.898282586	11267.5896754019	8950.36956382241	1755.01633912066	0	6562.60677356933	0	15059.7930683374	75737.185012235	275.757743905682	0	13345.3922108773	10038.4369409386	20961.8638506908	59435.4132678572	0	0	1179.98662508478	0	13539.9189914619	0	164.599583571609	11359.5089233705	0	2864.46028553189	27860.0827621919	378.36527652175	43851.894251792	3499.34439359381	7088.47037822668	0	0	5632.72600923622	0	20412.486019809	0	0	1419.40420118894	0	0	0	0	1545.52596002952	0	3264.20213134866	0	0	1438.64311355445	0	14948.6349080034	0	0	0	6128.66241688055	0	0	0	0	0	0	0	4822.55403295518	1212.0514790273	0	0	0	0	0	147.498328135597
