feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X15452	steroids_at_surgery	Y	0.287185714533915	0.000958396800669631	57	44	0	0
X7962	glioma_progression_overall	Y	-0.978083721843475	0.00110667733739391	57	21	0	0
X7962	age_at_surgery	age_at_surgery	-0.844071075985816	0.000598699254865555	57	21	0	0
X7962	grade_category	High	-1.12234496283804	0.00339466028534383	57	21	0	0
X7962	glioma_idh_mutation	Mutant	-3.09366443889	0.00333071252138588	57	21	0	0
X7962	steroids_at_surgery	Y	1.2040035594489	0.00156188314868064	57	21	0	0
X8053	glioma_progression_overall	Y	1.03743978166172	0.0115400175766717	57	15	0	0
X8053	steroids_at_surgery	Y	1.51767348315143	0.0178629884199686	57	15	0	0
X8028	glioma_progression_overall	Y	0.867833771915714	0.0076536817546858	57	20	0	0
X8028	age_at_surgery	age_at_surgery	-0.122433599413778	0.00298879789974871	57	20	0	0
X8028	glioma_idh_mutation	Mutant	-3.70482918647887	0.0380879744030071	57	20	0	0
X8028	steroids_at_surgery	Y	2.86346384656344	0.0239986940219314	57	20	0	0
X8059	glioma_progression_overall	Y	0.891623857833023	0.00739755993913061	57	21	0	0
X8059	age_at_surgery	age_at_surgery	0.239465867216761	0.00303319203835056	57	21	0	0
X8059	glioma_idh_mutation	Mutant	-0.901505081400713	0.0124025291182688	57	21	0	0
X8059	steroids_at_surgery	Y	0.627622277309915	0.00845472346461316	57	21	0	0
X4046	glioma_progression_overall	Y	-0.765533916422823	0.00284814427352869	57	28	0	0
X4046	age_at_surgery	age_at_surgery	-0.0609427815132882	0.00150265168311268	57	28	0	0
X4046	grade_category	High	1.49558999386405	0.00525347824292193	57	28	0	0
X4046	glioma_idh_mutation	Mutant	0.630189678043488	0.00349296256529369	57	28	0	0
X4046	steroids_at_surgery	Y	0.274976514794451	0.00355759150425948	57	28	0	0
X4041	glioma_progression_overall	Y	0.137640735109544	0.00180629502283968	57	24	0	0
X4041	age_at_surgery	age_at_surgery	-0.0496858016028681	0.000865919747364712	57	24	0	0
X4041	grade_category	High	0.555806932450732	0.00371418539340108	57	24	0	0
X4041	glioma_idh_mutation	Mutant	-1.00618653720799	0.00298851648577724	57	24	0	0
X4041	steroids_at_surgery	Y	-0.503882799402113	0.00181240157757444	57	24	0	0
X6747	grade_category	High	0.935178842994787	0.0112977348990194	57	15	0	0
X6747	glioma_idh_mutation	Mutant	-0.394574290242897	0.00925817911803581	57	15	0	0
X6747	steroids_at_surgery	Y	-1.16614027621531	0.00683834327868465	57	15	0	0
X6754	glioma_progression_overall	Y	1.41517327066037	0.00339878836922211	57	17	0	0
X6754	age_at_surgery	age_at_surgery	-0.176650455826764	0.00144686761445148	57	17	0	0
X6754	grade_category	High	0.52747513506164	0.00436985406596705	57	17	0	0
X6754	glioma_idh_mutation	Mutant	0.201329964988774	0.00333057461666348	57	17	0	0
X6754	steroids_at_surgery	Y	-1.40554463732541	0.00261608122119861	57	17	0	0
X4285	glioma_progression_overall	Y	-0.520050064089823	0.000750803303095827	57	18	0	0
X4285	age_at_surgery	age_at_surgery	0.212574412134646	0.000427389315474589	57	18	0	0
X4285	grade_category	High	0.829212129440508	0.00177191562219556	57	18	0	0
X4285	glioma_idh_mutation	Mutant	0.126736734898885	0.00119637386820928	57	18	0	0
X4285	steroids_at_surgery	Y	0.925949722614036	0.00121418912519494	57	18	0	0
X14890	glioma_progression_overall	Y	0.176943680227473	0.00300849460808855	57	26	0	0
