feature	X1814	X1934	X1830	X1867	X1861	X4837	X6602	X9226	X1815	X17244	X1871	X4584	X4725	X2303	X8002	X1949	X4758	X4742	X1836	X4761	X1812	X15342	X15106	X4749	X1855	X14874	X10068	X17248	X4811	X4987	X4862	X1844	X8007	X2318	X4868	X4933	X4608	X4540	X2301	X2295	X4925	X1877	X15286	X1790	X4037	X4198	X14809	X13976	X4826	X15078	X4938	X4581	X15271	X4285	X4532	X15234	X4820	X15300	X4874	X14027	X5075	X9286	X4699	X5089	X14993	X1965	X5082	X5090	X4041	X15254	X4951	X15249	X15132	X8071	X2290	X15346	X4577	X4910	X4575	X4914	X5087	X4262	X4557	X4753	X5117	X15236	X15452	X5792	X4716	X4714	X9712	X15120	X2328	X14546	X9262	X4964	X6754	X15126	X14853	X4705	X4959	X15265	X4871	X2325	X15154	X14987	X5825	X4936	X4721	X4644	X4768	X14963	X4652	X4940	X15143	X5045	X4815	X5190	X4993	X5043	X4552	X25431	X15124	X14797	X4121	X6747	X4046	X3813	X49188	X15350	X14837
GBM.BM.Kit.259	314868.309452473	230886.921446377	57649.7190226125	924.36877209836	56780.4095937253	112399.214856013	52775.8585710469	8160.97714642906	0	140416.10622013	486480.337437026	34.9201874728343	5671.29711364365	779170.632586315	703.20758477041	232898.98939124	52747.959373648	32976.4817997432	519253.949576212	15992.8915738681	0	61827.0233536882	351317.779421142	438.072828032223	7259.33421062254	268183.159770537	1208.71887009144	31972.8497449684	133979.336425535	74.8289731560736	254.972797420695	0	473.732067091784	144739.003713791	0	60619.7825867703	42368.1646009688	12257.7248545516	0	26289.7278059372	55934.0107640266	153591.5483825	36166.4132109521	35305.6028753123	223.932630778176	306804.517589699	280.285314266083	155996.791771502	71020.4555667744	0	9266.22879437877	48050.17796262	16812.6845464446	0	88262.1595593139	0	111093.495465164	17283.0908813961	75182.6093403223	13621.2750320622	1485.12416352721	12750.8570257949	0	9897.56361234001	5693.65342414213	26931.4093461126	32282.3275969102	173848.398085987	0	16857.9514561316	29484.8325782532	7219.61018783599	0	0	144417.701036462	6491.27484911687	27555.7231739999	18256.4218211151	10401.0425057975	30125.7750668419	69750.3954149847	103102.130657888	569.624010469567	0	18266.0294917426	0	36190.4323875208	0	843.996912041837	0	0	9455.05647478743	47090.1499514621	25564.1639106683	4486.78218301751	94084.5927224431	3211.1791443273	4605.95425137718	3916.23435806453	32447.6903894403	11758.8650335111	3372.84667892376	5877.3077434437	0	18003.2966526613	618.216652296845	0	24692.8220899175	19132.9370029729	2880.45355926713	0	3069.09647677911	11859.7455750993	2981.518863752	47.6688273438691	0	0	585.51361958419	5706.77158980653	3402.77826818619	3480.93297348253	4889.38053488685	0	2199.97181078856	0	417.564146500559	2384.73470747023	4326.5927515945	0	572.025928126429	763.070763295269
02-2020-28	262471.111588373	662397.482302704	196746.689119172	2195.43903722167	21588.5146170431	0	4008.76577541938	3167.04858172199	0	0	97409.1152622903	0	0	276800.230548682	0	255033.113949285	759639.434965808	358010.07220899	55769.7605333059	10976.0881490276	0	0	104303.742200932	0	0	74481.6392961324	0	618718.227246337	0	163866.94979746	3395.65173888794	0	0	0	0	0	222766.857676464	1363.86968343076	0	0	0	218959.941662094	0	0	21087.5803380233	0	8778.43503764455	14161.2183364012	0	17688.9765002534	0	0	198461.120544826	0	0	0	0	0	0	50663.1829861856	0	10947.4896911094	10034.9221242467	202377.448724007	0	0	0	0	4863.76741408525	0	0	1238.40548095065	40998.7492716154	0	0	0	0	0	0	0	0	0	0	38011.4097093282	0	0	0	7093.89361316906	0	0	0	0	0	0	509.606069485355	1478.81703364414	0	10604.6772084505	3539.56655937982	0	0	0	0	3166.67956936175	2394.70571174889	1051.13170813109	0	0	4025.74034399021	0	0	0	0	0	3101.54888778017	0	0	0	0	0	0	1524.94357867359	0	0	0	0	0	0	0	0	0
01-2020-20	391772.527081447	40056.2361605593	150322.420477152	46033.9145502243	25471.9063527973	615325.644224712	56290.0018070934	1613.19315972571	60153.7865471642	0	54143.6079290066	7553.64401493546	1331.13057062593	0	6070.45176918032	78780.1599240021	19343.9390277391	72094.5674664429	62263.7407751229	0	780442.168711714	108403.034854096	439842.925646128	0	0	105496.529571445	410769.009120937	0	0	89290.3398763592	8494.37790148613	0	6793.13866820762	0	0	104126.004784464	129162.998988706	3460.19099351668	0	97011.2123397204	0	388645.611158291	10767.8181273169	0	21560.2576398556	82146.0017693493	70844.1950393441	90568.8791681516	207781.051712408	70370.4795876786	0	0	284042.542413771	0	0	0	46180.6580061456	0	11696.1428357159	0	0	0	7697.82684679373	24335.5801820455	0	0	14120.4629101852	0	76562.8564564768	2988.44525266893	0	26233.9874681793	24543.7786154801	1137.70496832426	0	0	0	0	15764.3835586676	24380.8835308534	0	0	0	0	0	0	32892.9888296991	0	0	0	0	0	0	0	0	74930.3601307373	0	4721.59380119476	4781.47301005393	931.870187870862	0	0	0	0	1741.42133396032	24389.3532873697	8461.48373082994	0	31587.0705575402	3731.81411528247	0	747.50525533078	0	0	712.641373856854	0	0	0	2331.94063711755	0	0	980.522045068939	816.64210503331	13797.6273071583	10981.1378088777	0	7800.84272256132	160.531431645477	0	0	0
GBM.BM.284	0	348333.235800738	0	1839422.93672827	950561.881586161	943497.627211425	2294.25009532989	0	0	0	347673.482843228	275715.274537213	5433.59859329282	0	1433.78626719445	1385042.3358053	49364.3104438018	2641.89284732212	578574.533563544	4762.3215666559	0	661580.482805797	5005.28735741289	0	3752689.22740388	21133.2221003891	0	4676.85138729869	0	0	9746.48146400297	196482.497594898	1186.97912006185	0	0	0	30231.4746760088	233419.059824524	0	0	0	206009.061406397	0	41388.6942689526	4678.7720654865	0	2253.91585338604	0	0	7406.13509216582	363.968516588543	0	4924.6188735252	0	88737.2529546559	0	0	0	12962.657089478	0	284213.315179145	0	20751.9674801104	201796.053801453	0	0	0	182988.772986492	0	0	0	0	43281.5226230318	428.311235879921	0	0	0	0	33890.3666237723	688715.824243069	0	105891.790189012	89519.9293161853	49625.5226773429	0	0	0	0	9535.20686334471	87686.641985928	12855.0991109611	0	0	0	0	86703.2547537732	0	0	339.960039241014	0	0	0	0	0	0	1029.48350866205	33205.6448498207	26442.9369505687	14534.7321861942	0	0	0	10711.6222533736	139089.752326082	32.6515291926397	0	0	0	0	0	11045.8202580512	0	0	1283.97336854586	1800.63580106469	0	0	0	0	10015.3764102953	1041.00757778887
GBM.BM.265	3587618.29201108	394280.890077616	114224.127968823	0	330561.591229886	190285.011773462	10522.3229036083	0	0	0	305469.699791689	3728.77807097601	19738.5420084965	0	144388.292204813	413588.791741815	29670.3461166321	0	736860.441335014	671.747363408887	552328.475119192	459305.003381717	63837.9183437636	60299.9629403202	0	24712.8247878275	935682.188795867	195.980036925434	78419.0909594855	11295.9283125245	10918.1510045038	0	0	446673.316396464	0	8489.03002050694	6049.59429772457	53230.4988451745	17328.7611597225	35284.1427006672	575401.256440117	0	25318.8156914785	187479.402823793	13014.6216626666	2828.81711193685	3811.29598126041	616.305642436561	0	43272.907890075	0	0	4896.92223843945	0	39506.7388910014	0	203565.237959857	6092.14259521496	0	0	0	159144.815379889	0	68106.9308586327	45971.5014248443	0	11132.1818343039	55744.7164241521	0	0	43887.9241901634	2088.7346040737	17112.151645226	618.884327132948	0	20754.5437788731	0	0	88787.9821236588	49492.6953777611	0	0	435.797713689451	70886.7529613382	0	0	1887.59719775549	0	382.934677413512	0	10568.7392281433	29034.7003389726	0	0	0	34531.1667693221	0	2363.36452423895	39813.6023698715	1392.48973604913	0	0	0	0	23952.1128023933	56633.0733020575	189.533325184465	0	225469.875113319	0	0	59.3097480169075	0	13804.9885221093	99222.6297475899	0	2355.62847014978	0	15940.139450718	9360.62544788584	68580.1195004198	0	4005.98667583765	2053.92236067247	4021.45878401597	0	0	0	0	35930.1032171122	6237.83828056084
01-2020-22	257346.62833539	446450.755543032	872890.677218847	135812.344714266	207592.433801576	190473.153780422	4106.24773622351	14153.2637756593	379246.984087795	113075.937433237	362059.897524143	60554.570379784	0	1071836.32088314	0	380306.513313219	181922.873568657	30317.4283270154	726312.899907507	13830.4547144386	228018.010753892	1792032.90426084	10058.6637890674	16704.120944996	0	191700.743393389	1302.46800345617	373946.010032208	40437.6587927074	3540.08390591248	8322.73310288965	0	3968.13870487651	411682.222892484	0	13221.4438051253	1173.09478433292	1426.84932988012	66172.5296217755	0	74546.8456158912	0	53253.5113160155	0	21350.3250748592	15723.6300206439	4839.22398090245	31146.0825150974	30284.1490423535	154095.983707528	0	43502.6809100709	164818.985216659	0	30547.0553911827	0	88465.0744436256	13143.653477228	9750.83040594459	0	1976.78950891846	121819.237496042	582.803472641996	1034.56976192765	2003.412936648	245721.75821192	5449.89885444881	9417.62156826705	29760.8322910447	0	369200.800030476	1803.73722867644	112244.787298805	0	0	113303.484542113	1039.97764568522	27849.3533782753	15101.7233885242	7058.95226785298	0	0	0	38086.4773313423	0	0	22064.9977129741	43039.2668711536	9814.47703786053	0	59.0707302749203	17415.0496635864	120336.645364353	2181.45710958931	15291.8313021554	35402.0870322996	0	0	11136.0806299973	13076.6789168459	0	0	11196.399333447	0	20276.2361623955	714.256647056607	8186.70402683403	9736.68670996327	6538.96344501037	0	0	5559.3045027749	0	0	75806.4665403451	0	0	0	5142.06547132599	4442.78450236725	0	0	0	11247.982224673	0	0	1438.49707951179	20643.9722579098	0	6294.77669380348	1782.52168470446
01-2020-21	426196.314760955	425050.662909052	384941.484377602	493231.058043213	66626.9753144699	37383.7809204596	1318.38031758907	0	0	0	661078.429411742	116738.874445425	8338.69395529546	0	15869.2383896668	138058.908057073	20300.7083898032	3772.56393421301	356662.311793178	1115.7274028038	301277.270182362	310577.902599521	55574.8156487738	0	0	52613.4315594443	860.801399718767	21656.3995711425	0	13700.4734109695	93883.981748337	0	1643.38256223537	0	0	25247.901648781	87349.6563156204	28238.8313967147	0	0	0	64808.4021483314	0	0	973.870362454104	0	7430.35434846351	597.731400992834	0	34155.9177179498	0	0	52536.5370889744	0	15990.830138538	0	949.24898028393	0	0	0	8020.88873005276	0	1215.15990772181	52562.6736331243	1825.39139504719	0	0	0	4758.7449877522	0	0	7030.16219057446	35300.054407873	0	0	0	103431.964358683	0	0	0	0	0	0	49629.5094356667	0	0	54829.3559547599	54242.230687625	0	0	0	13538.7298696362	0	10038.8950917697	0	46285.7363417096	0	0	4017.64138442997	0	0	276.138270800872	0	0	1286.37252076785	0	0	0	41795.1750243649	0	0	5884.32094342407	0	15408.8185430846	18823.0466690978	0	0	0	0	0	0	116.099286694742	0	2105.12817554986	1562.13200107379	0	0	39.394211472278	0	0	3588.66114892656
01-2020-29	1212605.34737256	304773.166571178	458948.673488183	0	0	230311.232672355	187453.684186246	0	0	7411.63348011024	603079.799081599	2746.86075310365	0	1401936.18892213	1089.37074080802	0	11608.9508237622	93054.1872454971	482549.668475161	6005.59941509427	0	583166.688806021	264082.540729616	0	782651.134035534	159584.866379312	95418.3622052529	36622.5006134491	77593.5181758027	0	0	0	174695.860890228	558182.074789846	45199.7159561523	166223.384896716	183588.924464928	6896.49520237685	421506.597655967	138509.027063881	5939.16939984859	0	544673.959113048	786725.372455234	18337.129484443	0	15367.7485575716	62008.9550899446	67864.5775381039	36914.3036252032	0	39627.3380515253	26255.7503201706	342101.944585981	34799.1393360922	0	93311.7563843638	33917.6171092431	73436.9554427309	0	12551.1974203758	0	6572.90359437028	11217.7065621926	3144.62575236614	0	2954.70926706253	58377.7192872512	138.565675972588	14139.4045946852	31154.8620580131	248495.124821017	98833.1910257656	23250.9128820944	0	35858.7592111767	32922.3895188752	6613.65820495045	10741.2851645104	3202.49729938998	0	205207.207647181	0	1270.32121178399	612.134250914196	0	62770.2512155822	0	14306.9060441697	1404.40388059276	1082.85000311519	47780.2978980889	59850.1833675129	16530.0700513181	74245.1193705357	18989.6107998315	2427.3446061551	85592.833140479	8057.59405780598	7563.24063146848	0	0	0	3295.01026540698	8739.82623891807	6354.05133555475	32498.9491149472	2507.63118899804	40536.1658674631	245.750301798442	127.969477221743	23840.6320971895	1506.69795314899	0	2393.51827937355	66.4300152456818	15677.4835979809	0	32844.9557587729	0	1312.29846068157	2065.85121030896	0	0	281.614359108994	563.636264323791	2096.00962213829	4414.94696415013	0	4275.15864986013	1776.90102129554
02-2020-57	3691837.63965335	1497192.8731103	3451009.94125873	383115.074536832	975025.008751216	140353.293600377	8568.91074986286	0	0	0	86750.809094174	64940.2097514399	55815.1695943866	1124353.82222315	0	713977.649878919	90316.7065503371	3779.95887208362	1107145.00547996	7692.22706154523	3595797.21051953	483578.722476004	30891.5363939947	0	0	132557.800730147	450068.967557635	1181.10268683774	2641.8836055314	15581.3045708967	263240.681621352	161854.095517056	90574.8710720502	130265.514914435	0	27261.0978074033	126696.390401751	161376.491151886	0	36971.3108803397	0	1337750.46450024	90835.1869647777	263077.177424267	6549.84905296447	0	3942.38738366148	5963.60045157415	0	82744.9562655913	973.495383960066	38930.1341888384	34884.4809964916	0	70504.7308798658	0	4985.80232558553	0	114817.595346424	0	0	0	31231.4530142503	265207.0347284	0	0	0	7574.97734126716	40426.4127292676	33560.3121372045	0	10558.9289380685	42361.5709566092	16439.701605593	0	0	0	0	71559.9783623684	17744.5081257517	0	0	0	124239.524703447	0	0	264911.221213937	0	67909.1017511413	0	20.4380246356257	10427.6953061977	0	14303.3901884166	0	277134.235631549	0	2033.04560849119	0	0	91629.0428690457	13376.1492812634	0	0	6128.18033416629	2524.63388525334	58012.79508547	0	57128.5815986024	772.342194125224	8447.35828755624	51641.5098266904	0	49737.5464790558	109619.882975932	0	0	0	2254.63682296166	1214.44893755902	0	0	17360.4883997033	2275.07484759728	720.70928978259	0	2476.22803743212	0	0	0	9229.38165124571
02-2020-37	942492.010861382	1269138.0196414	255815.770835183	70134.9860120573	0	337201.046845952	22537.520425254	42412.0219485833	0	69704.9332701315	0	0	59512.1319368225	1744888.2761941	29579.9097491225	326319.058426223	86098.2129825389	23832.0894483843	603552.558508646	16314.436709721	86122.4723679809	0	35649.1669069666	866633.463934029	0	42778.6694785585	49739.4590513948	58409.9839482206	70069.9267510993	5340.92424491611	1581.27085108077	0	9699.34337943266	0	45479.7315076536	0	22004.9166448691	2867.56962917402	129300.870356663	52260.7810883517	78031.4159734166	305671.564666766	0	0	1869.07537836953	0	9602.3058376648	456565.493465453	59635.0829130398	261701.979902875	0	163427.760827146	96549.5973106725	98514.6075314716	93773.0003769058	0	125068.710296378	0	160606.504570179	0	12602.1993874314	0	4698.05053070405	63026.4347278926	2316.7713097076	0	0	20855.3525847215	14510.9719419786	0	54623.8657702667	2073.07475594968	216642.376843102	494.009303545456	0	0	10425.4708936842	121279.835370079	9708.16497413883	87272.0364281285	0	0	1870.72942737693	93624.6873159084	0	0	87492.5762957827	140309.669200292	0	0	0	0	0	16407.0634541358	246426.837319474	76068.0598016249	0	0	18322.4522047127	80015.1720829664	0	5411.49700256546	1120.34252768345	0	17022.9210345602	25666.4297975983	0	16559.7873124864	8469.28226759124	1354.66613706606	0	27614.3481786542	42661.2319990326	8785.75697767505	24275.9259320384	0	45390.4128612536	0	0	0	0	7742.05205400145	11926.7960427403	4411.9000524227	103.102388128349	0	6086.90034725651	0	0	0	3932.22584027477
02-2020-22	173226.474493814	806257.668139306	21336.46501858	1756.9099458171	0	244030.682769945	275820.463470543	6769.5288877706	176432.66833857	1090621.42666518	19674.722491375	2620.44013905401	10334.2686159316	133789.587860753	114787.709554104	0	8438.64601198981	648364.385523208	346982.515287507	3345.60884545264	0	78644.4584161093	392926.254686118	0	65036.9222397217	1117894.09110893	3805.64323062562	138830.651676904	80661.2351138562	0	0	126219.388440009	10452.6133394456	793903.111112764	10608.8845618898	92739.7715092948	71021.5833024071	20280.4929604005	25030.0846088467	212263.025860389	745.887812295729	21990.6971251275	8943.9814931073	158056.226092984	200922.651508946	924.633997069046	31919.0117339904	25600.3867779466	50480.1700762177	28328.9876732092	0	14881.9367747026	49983.9650485464	448436.251097323	185056.732789774	172496.03821812	88641.9537683914	9660.37091734614	73494.5315011767	0	57764.164898552	0	44331.5120227874	4313.78808203424	0	288605.556494202	37999.5425578607	31949.2124646201	66390.3363774749	1281.77519532929	4015.99483117418	48299.0452164396	43059.9207947635	0	185590.513145089	13047.417974593	0	297.442079573673	4144.17235070711	535.88738303356	4007.56672030078	138395.901624351	0	0	0	0	43874.9893504784	6799.72961840028	0	0	0	82920.6711704996	5695.64709398513	62040.7288242287	14071.7846169972	83201.2570283265	0	41964.9687237945	11663.8031062101	0	0	62492.3350985283	4287.80140684126	23681.9380403894	2314.92111989333	0	21508.5389489119	1582.37781648049	655.987962979483	321.321727048301	0	16825.3186735937	1232.96238652086	4559.95915379474	4261.1123890755	0	6744.5957264368	0	0	0	0	2417.81430680607	1124.80163031225	2316.67697632529	9077.07541064972	0	2933.33375522892	4584.18997255576	2465.22243046893	597.693529438479	0
02-2020-35	1729759.99348372	279529.759959936	0	41758.7292540186	45202.3170399557	637576.210737888	151406.092343975	2328769.38963427	0	0	10701.0497900814	0	10554.3038323234	0	17722.8058517128	0	77555.6188459634	1287.25858281993	306173.655564884	2687.80808639602	289957.086720003	328808.269121863	754974.497627766	30043.3835693822	42874.1506013292	1006742.65961019	9927.02188853931	0	91729.9097502334	7656.64142291596	0	251318.039666403	80269.2785518608	70036.5992798049	73188.9761754761	9978.72512754211	186388.655921626	119934.786968016	1291542.34823967	63287.0455646882	0	100061.734647186	5410.59189329394	177596.063924148	2376.82831062913	148095.564364296	12934.9338517027	135514.189426362	0	9408.46881501113	27517.5282757449	67478.8096326659	122513.105842406	577199.753392358	230697.571405283	0	352771.199716165	106294.255972275	102516.117816319	22623.208430729	0	0	6700.89184311404	4327.86524123512	2515.21050913664	0	39356.8096656381	48042.19347636	0	118812.522544955	6615.73356710941	311702.100429434	0	20002.3104183367	99889.1370699267	4888.9974527656	56399.109651064	0	38171.4368773237	24501.2525533311	24985.5902481074	0	87503.9303035038	0	0	457437.564001601	0	0	927.616935050395	0	0	70428.9356228262	0	0	0	113955.459445691	0	47351.0428255724	26454.5705091872	0	1371.65651707452	15279.8278088301	0	0	1318.43259457163	0	0	37464.3190497853	41917.6406797773	30156.6744901383	706.357485788374	6430.97052184938	0	18724.9362782673	3392.64488868431	0	3505.93580944047	803.681229793662	702.555777038168	27492.4369979936	8280.88199969988	4714.1188502561	3001.06888741304	13126.5399727131	8193.44269844513	66.910074003635	733.729788789861	3464.87735493824	1701.64483659245	0	222.019791012062
02-2020-53	85713.4057860971	49042.7372726062	1230.26633788163	8537.42149759259	39395.9491318465	1205729.29706268	26145.6784236245	0	78579.2043563249	0	0	306920.66665698	0	110530.866730289	0	3733.33779511851	0	0	113589.181229918	1907.52851660628	78992.8380340749	131197.997876759	80991.601042526	0	0	180765.753268079	1167155.57779905	0	1779895.38056117	0	0	668.306645782833	1422058.03136351	35859.6330614479	58852.9638895541	725856.019908545	322798.826562815	369697.273416666	19954.0468359782	0	0	15697.9298053814	62194.4971184683	70.5248219167814	7066.47521189972	11870.5589143738	1141.27072927236	159411.284968325	305809.061130577	0	0	231599.037408239	4929.46116365947	0	406262.154697281	160.63987214378	548780.505933302	213229.560182153	207858.4793003	0	9216.36283874383	0	0	1417.77280885085	294.972866270983	3299.55416824942	22149.2718483403	0	0	0	0	71498.7361242036	0	96382.2441238413	0	13536.2880415511	429742.442629099	0	68953.685606302	0	1170.37621133325	28966.1115794869	138664.113746187	0	0	166.237080232413	4761.54492100047	170820.633936195	0	0	0	100308.125877209	0	35734.8153210714	0	225255.161760582	232248.87326733	0	5194.20910625184	0	9192.2948439627	0	64252.5905326588	1660.69163989754	0	0	0	2534.41582253322	0	1190.52616045233	0	0	0	1750.24696931568	0	13572.6698941272	72463.694798684	0	12453.2282764006	48227.7837749012	19051.7768920905	3747.33081534009	0	9877.9528348203	0	0	0	0	352.064388775044	0	0
GBM.BM.260	1342427.48515828	86138.7079141858	543905.972775756	9259.9330788303	119438.46925683	439816.514662884	7591.91435354258	49829.5724274997	0	0	237007.647071174	0	0	96574.3512789957	31263.8993755801	177464.236885369	27014.0375193339	26904.3785906534	481942.663024554	2636.90394324958	490949.038749305	386513.021406131	87612.8570567009	265630.940936292	0	289535.661996837	0	0	85592.2640543898	16177.6995037337	0	0	7200.47362078435	66096.5722402432	116204.687600509	95863.6503741296	61377.9994356706	0	3359.63494155733	30012.3069617373	36527.527952244	0	201481.393050004	38362.5798980113	320.185563910986	121708.918046008	6747.49433311259	150402.078992268	31467.4855722865	25499.1711374775	672120.857894239	114952.169794863	1721.69144987396	103081.243743273	55897.8291770554	148.988080316962	141446.137120793	20685.2829771742	18304.7125634141	129009.796677441	0	0	6495.32506673761	167273.82234841	113.360495893341	1184.96420401161	78164.1440500155	6508.28055198256	0	12483.9981212172	305923.888135801	14540.6814038536	6911.75137818254	649.162349952477	15724.2575201603	0	9789.25719026696	198063.458424845	10335.2383541614	9642.11989355642	0	0	23947.7517793944	0	0	3459.57725630411	12547.3874597372	55348.1464459481	15974.1133070273	8854.61146902391	6142.75078971424	8158.71683300928	5512.55897172759	0	37926.7203586989	52720.4964207307	0	9494.98259684588	29145.6775380303	35343.4891400356	16455.7797405986	0	0	0	4984.62294799575	8999.89798212803	0	39864.4907946226	71645.6841881977	6740.55389458851	14874.7478448127	0	0	23519.2953745077	2082.13155722462	0	892.540394196955	11199.0916024588	18763.2442019051	1557.43440480402	14759.0738694113	3548.41486941236	988.781141730893	2908.9691333936	0	0	0	0	0	0	70.7924729456372
GBM.BM.281	1593093.54541471	1170397.91960431	690390.057319601	357048.409370864	402110.576651837	829295.153992145	1290.77910292149	0	121389.14203067	0	254195.512979983	16064.8558414559	14039.0725869346	257979.879993198	0	0	42399.2159979388	27140.8915577351	102762.459638447	13634.5736578662	264828.408609336	353814.062242907	0	0	0	43519.8095758254	0	69974.203967357	198241.472096779	0	85320.4987031102	2295294.64260219	183432.042809566	162760.66766004	0	0	274858.66660656	0	36193.6104763774	3237.63573713682	0	1204255.795411	0	63657.6078859903	18239.448661346	0	7829.35630389892	5305.34875869576	22380.6297705278	80876.7655494219	169004.91433946	0	36292.26875176	0	100740.7871454	0	9876.5155180865	0	93095.5929555487	0	3043.60779555117	44677.4000069805	40096.3674200515	66180.7932788986	0	0	0	0	0	36919.5709527339	133994.381015378	489.180615438397	28345.3446696968	11704.9822218428	0	0	0	0	14885.8894506347	0	0	0	0	24124.4147879141	0	0	41693.8093289537	53629.8163456506	32999.5488108679	0	0	17149.274718369	0	0	536.865448539955	340.371050069742	32783.3227573212	1932.88004520281	0	0	22975.0458797076	0	0	0	13647.7280945839	72210.4582093611	0	0	111369.572013279	0	0	6841.12924548387	0	128544.333452788	10229.2188525791	0	0	0	0	6590.37279555326	0	0	1937.81295897194	4590.89841446724	155.386783727491	2961.39256606573	656.07753129385	0	0	4644.33831363278	1349.97406815101
01-2020-50	841186.956560467	428220.900823228	8237.80399572785	59555.3683539958	261613.347876981	197608.953767594	22501.2353130587	0	0	43369.921770472	15059.5508210098	184.521805523137	1593.28150343424	180013.009992699	26217.3863267393	348085.617424982	7397.89965684004	75979.1990403236	963380.006667687	0	171152.140841975	210696.449510744	450047.641174855	4292.65134393091	0	363864.490538709	466887.427795667	15049.1258602458	106494.449191376	735.307232555476	0	165883.018173147	184163.186872855	268065.703592525	74929.4054913868	279418.833363234	51048.9478692484	22932.4811899969	140518.046138213	21632.4885827238	19166.9853620333	470775.590661954	353925.332946294	68248.7431351113	17454.5118071971	6308.49125700005	9451.61692735179	15058.8558236255	86491.7294747603	77711.8275193035	0	16685.4972015046	6074.27713850176	0	80849.045711889	64340.7728433727	61252.204467686	3710.24353591438	24796.8116732957	7832.96801939177	17889.2326710567	0	0	18051.1670615911	3780.0907730333	0	6047.86723789958	528.198012043631	0	58898.2483271705	6373.47351242911	62918.4606964684	3913.53027081275	16187.5315756766	131439.990304905	6067.67466335121	31025.3782311049	783.957049454232	19700.0483557668	4023.68735621921	0	67914.4493932784	32701.7119219592	0	0	118489.409046456	29474.491568111	72094.1636622658	931.991492303302	0	0	44724.4716724102	28697.4844924995	41145.2351434303	31145.6127785833	45097.33776907	0	2777.20954753467	19617.3436670389	9250.06768591409	5481.44436972121	0	0	102946.83504338	30041.6094336737	0	0	6180.26423960262	12411.9582856411	1905.68282766268	2588.51775770593	5500.55679778858	2734.11970971006	1800.39072394609	6694.90980265303	1080.37343384451	7147.70059850359	0	0	123.014537015425	1876.14543883129	1806.29820171237	3836.73305985114	8818.12681159157	1458.7995095784	1293.73763081476	2580.17778909471	920.524035462881	2673.30743858662	5588.12646820634	406.573469796742
01-2020-16	404827.183664813	70185.8675381157	83764.8682591926	17638.1824334922	55516.1792094167	26028.6178220502	8835.88948573037	0	0	242164.745584623	16956.9526323619	0	967.400312041025	175998.763808263	1836.71073197743	88991.2296969262	14604.5950363849	28125.1017851059	377588.190568628	4361.55055413225	21353.5995699077	0	0	4584.42758726294	0	96958.4087008982	10795.5875441998	129640.340917079	160318.779587795	41186.0558894713	22677.0631905977	97.489953926615	816652.046237934	43969.4690663484	0	46174.8418087129	284460.387134323	179408.512442982	8496.92441515476	90246.900303501	18344.3096690099	523664.737779556	73013.0762019875	27754.6399601848	44761.9873994995	0	3750.21355074012	34323.9630093936	95008.3096532769	75824.3865041421	0	0	248946.746717936	0	0	0	102299.058361543	0	163929.207543059	0	0	29327.3778938378	4193.86783337847	5065.27803693791	242.375023916015	0	0	0	51799.8621657341	0	0	19319.209208276	39835.5950507709	18670.3760687583	30687.1377742973	0	54055.9296841405	0	2717.12000820701	0	0	0	3451.14436900217	1466.24890705629	0	0	18722.2707211561	43156.5528351449	0	0	3352.45453871954	14667.588545076	0	34192.2765793204	0	10442.82389553	0	0	102200.968469438	8116.56361029646	0	0	1327.36321884699	25848.6363686472	234.275858512881	0	0	0	6011.98048183759	0	0	24693.7553759781	0	0	1127.28383648067	0	17957.9494823715	0	0	0	0	12056.9575634657	5781.30425239277	1216.37465591515	2449.54758081458	0	3176.67265256262	1401.45558383122	0	70.1927668271628	6.29935086910435
01.2020.030	6379041.63675629	895020.267867363	0	374110.117943824	246407.741586359	154175.181902175	17175.8940451856	22338.9788315021	0	0	898292.780715195	0	173006.525995018	632521.071977182	80044.6086086783	0	2114307.21202626	6889839.14617131	670474.06372195	1001969.53855492	0	584680.964802856	39327.7350452134	0	174146.147404637	127347.294318258	0	73703.5151652608	32528.3938349807	641664.434486779	0	0	141310.655589801	0	0	24589.4312151288	112899.294047255	16768.0295406904	163855.965876519	60090.4375269897	0	229769.26900592	98518.4714593459	168747.940727494	579402.718274094	0	566.211900358123	35580.1800097922	58727.690241382	4877.57963316977	4095.43946572592	0	25964.1745155746	91659.1501749227	14930.2400674941	20733.9120461648	16564.0972884427	4117.03229243449	45959.1320477128	0	0	0	103856.698062299	15791.5539328694	0	0	22909.9891377954	0	68720.3706015158	18891.3241670333	4906.3700687812	10678.8524088729	94526.1977212276	12984.4864607549	30062.0131842682	13721.041771814	13349.165311833	0	0	0	0	165854.501948545	7478.31565006894	626012.034326031	128239.797822212	0	19109.6516370867	69202.6103980073	18049.203925399	0	9728.76803369572	3370.88016950493	0	0	107313.949538638	18665.7990880771	5314.23457327646	145729.987456156	0	0	0	0	0	0	4721.63144027452	32377.2440480207	0	0	42230.7706360326	0	0	0	0	1609.86519127246	19347.172730881	0	1777.8093990058	0	8027.73312965373	0	0	9116.97127695284	0	0	0	1391.53772121912	0	0	0	0	0
