feature	X1524	X1525	X1522	X1521	X1520	X1568	X1552	X1547	X1545	X1543	X1540	X1542	X1541	X1564	X1561	X1699	X1531	X1526	X1536	X1457	X1458	X1528	X1411	X1485	X1464	X1466	X1469	X1468	X2016	X2037	X2036	X2043	X2041	X2047	X2048	X2053	X1343	X1341	X2524	X2492	X2502	X2497	X2483	X2480	X2479	X9712	X9649	X9733	X9738	X9418	X9416	X13165	X12664	X9269	X9434	X9430	X9422	X9467	X9450	X9463	X9447	X19337	X19351	X19322	X19317	X19300	X3607	X5989	X6001	X6055	X6050	X6070	X6067	X8000	X8007	X8095	X8163	X8130	X8047	X8053	X8031	X8028	X8026	X8025	X8071	X8059	X8249	X8255	X8245	X8235	X8236	X6833	X7295	X7285	X7298	X4303	X4482	X4481	X4494	X4479	X5266	X5265	X7281	X5286	X5285	X5273	X7282	X4498	X3936	X3934	X3920	X3922	X3931	X6653	X6649	X749	X748	X6936	X6956	X6952	X6939	X5870	X5868	X5825	X5842	X5884	X5880	X5882	X5878	X5898	X17525	X19880	X19882	X19831	X19850	X19849	X19893	X19827	X19800	X14348	X14386	X969	X985	X962	X14784	X17008	X17007	X15903	X16955	X15897	X15899	X17130	X15888	X15887	X15878	X15876	X15873	X15874	X15875	X15872	X15877	X17148	X17167	X17168	X17169	X17153	X17154	X17151	X17132	X17137	X15892	X15894	X17248	X17234	X17300	X15494	X16971	X16988	X16987
GBM-BM-318-SL	1184.81178831191	8168.61494027909	79922.622549857	1319.49994913187	25883.8083123031	47473.1364200003	1486756.74330088	0	0	264844.287041794	6303.70194431032	6251.15876069374	2493.21106484873	340536.813288096	5656.90275443861	2932.05765477313	0	0	344447.950265753	24253.4895305098	13396.291687709	0	723.763853197405	0	0	0	9565.07955273666	53363.8933437747	452.16739703846	3028.26348393025	2594.59720788354	51005.3704397459	117.667129507554	0	7222.83763518064	0	169.470268284464	0	1654.74026150245	23432.0397584759	7996.92453747562	7488.51373262223	2389.60478729491	172.430447643144	1819.77026074889	292515.3036419	11374.4891857302	9844.0764572923	3353.14316854544	127.287712423265	108.046546591842	26722.2791156494	0	12481.5962658767	2636.77976374474	0	8548.25794302988	158107.619816168	273682.642561974	12132.2951015524	29142.9657862104	286.397352952347	30865.0501281229	390.743675345838	0	1961.85886996556	486.949504502957	25413.1397942729	3205.87424545108	3100.04783337825	0	94.7257394777789	769.646633256954	0	205739.865876698	11919.9022325671	10835.7365424503	30506.8684257225	12369.1094502469	4449.8896209366	2872.11402275984	15192.3805135885	0	596.476140774139	88995.572284213	492.869863220319	9156.57480123874	20875.1848374155	656.419772787421	374.462688873095	7649.10346283065	8882.01816572112	2178.69200798892	1121.16793210027	21504.2229511352	3945.17904028156	20659.0917442318	2169.0714250732	10199.297980334	0	19372.1537680455	663.820221184123	0	1861.95281661009	9752.31089717321	24770.7808734392	349.30116432431	14478.9772881464	0	17999.3705904573	0	10574.5007140467	821.449772033864	169.470268284464	7864.45651117466	88368.0142601727	0	247075.070396474	235.334259015107	350349.807862122	109772.331157952	0	75415.0094314261	643.839010513029	0	1198.87264026564	5981.7824390538	0	408.504751497922	2577.57617657112	0	76.2246184860252	78.4447530050357	627.558024040285	2606.43792531826	598.69627529315	95.4657843174491	2035.86335393258	0	0	0	25562.6288518862	549.85331587492	0	2490.25088549005	4286.3397113695	1745.76577678188	917.655601190983	0	6216.37665322924	13379.2706563966	3097.08765401957	7705.34687064558	828.110175590895	30268.5739873487	2152.05039376079	3922.23765025178	631.998293078306	3868.95442179553	39836.6137194441	4118.34953276437	3345.00267530907	44518.8774200371	0	0	36376.1640491464	22230.2069388516	18063.014446669	28236.4108576145	7281.30117751458	47587.8433701492	0	0	0	23539.3462602281	167.990178605124	190628.150250633	7131.07207506154	4277.45917329345
01-2020-120-SL	0	8520.29499673184	308754.154666267	0	657.578249168108	19683.6029992402	2789840.63325334	1663.70119263777	1444930.83581045	0	5087.05920225543	16704.7453082662	0	226010.773128777	3325.99127315286	0	0	2197.10157501018	21567.4376830158	673.10048251757	428.978085294216	0	1216.37864974873	5832.12640302959	0	33242.9793860564	0	316372.749016607	753.533873510235	0	1481.66772881226	26183.1854362967	0	0	3640.66927651013	0	0	0	5434.1927844343	1378.65654385674	5353.75939344163	965.200691911987	0	0	7387.17196222113	56994.8186349783	3973.69173746221	0	0	213.07793052443	0	14301.621363345	0	0	897.467310023426	0	3832.58052519438	1895.12358075702	17763.079400275	26370.8633486129	1337.73429229907	0	74856.6758838408	87.4889516060573	0	0	0	26025.1408785567	8380.59489658668	0	0	0	743.656088651487	0	1123489.37204918	214491.864871354	287426.606044106	261315.387326066	42368.6414834173	28072.664568563	4442.18096219142	14346.7769512707	1377.24543173406	1964.26807476825	467844.346489146	102987.196049434	10991.1523235416	92631.0441810972	11808.1862425724	0	0	20163.3811209508	596.900427892939	38267.949654914	32478.1566155648	6293.56006714541	192947.004982301	0	2778.47976955366	0	29066.0875029285	3651.95817349155	33.8666909442802	9882.01819511644	13167.0872167116	39060.9946678592	0	46535.6555816864	0	24299.3507525211	419.100300435468	109235.600528653	372.533600387083	2847.6242635649	0	3045.17996073986	0	535740.006271814	28658.2760994745	778945.180615427	24958.3401138119	0	121038.142322735	666.044921904178	0	0	8216.90589035599	0	0	794.456125067907	0	0	231.422388119248	2438.40174798818	158953.313946979	0	296.333545762452	1899.35691712505	0	1128.88969814267	582.789306666156	324537.443758424	397.933618595293	0	1632.65672593884	26655.9079973939	6801.56043130961	0	1649.59007141098	965.200691911987	3375.3801974466	382038.851645444	2987.32436371005	1773.76793820668	296861.301696334	0	5981.7042880335	0	167.922342598723	0	0	0	381996.518281764	165602.47426904	398651.874665736	61528.7218851438	159111.358504719	4394.20315002036	74080.5642163677	17266.3679330922	221.5446032605	1078.08966172625	6646.338097815	0	32696.8789945799	678.744931008283	1298536.41975531	402717.288691172	85919.794925639
GBM-BM-455-SL-PreOp	0	2988.57957784808	59357.1656264714	0	298.653050031784	15431.6028802015	823705.09049358	0	0	1000560.97212818	20961.0385955412	0	661.339772883419	19289.5036002518	414.938199872633	0	62.4968646721743	0	1142.8729924887	0	0	0	25.6134691279403	0	0	0	0	80211.1399210579	151.631737237407	0	0	0	0	0	618.821414131038	0	0	0	1387.22548796925	1892.83536855479	0	711.029902991623	0	0	1966.0898902607	237638.180683352	0	0	0	7671.23400381812	0	0	0	0	0	0	10302.7618220227	0	1400.03222253322	0	0	0	22834.9199969413	0	1019.92834067458	2634.60143449994	0	5089.9085851043	4176.53227600195	0	15161.1246462104	30.7361629535284	0	20969.7471750447	661332.08884268	29233.1645851008	43242.7076593191	54130.9933856065	6802.93740038095	42552.1685316298	7899.19387905679	2530.6107498405	0	0	560908.335894	0	0	11701.7695057908	0	0	0	2060.85972603408	0	1829.82623450006	46319.9098403498	3323.09148465898	62488.6683620534	0	0	0	2764.20558828732	40703.9005993576	673.63423806483	0	6279.9103607884	61942.5892002457	115.260611075731	19203.9546133645	93.7452970082615	0	0	27406.4119668961	0	350.904527052782	0	0	0	281369.08106425	555.812280076305	508718.331198908	141275.187130215	557.349088223981	111846.335640977	932.330276257027	0	2502.94820318233	29192.1830344961	178.782014513023	0	2729.88353965588	0	0	352.953604583017	1126.99264162937	7196.36028618611	0	0	0	199.272789815376	8542.09195416809	247.426111775903	52570.6208463324	4211.36659401595	807.848816295237	0	2395.37163284498	9630.152122723	0	0	0	0	197825.116540264	1217.15205295972	10619.8565698266	69512.9061356998	7554.94885397727	4210.34205525083	21581.3968178199	12562.8943378722	0	19954.4292588132	1164.90057593873	598349.080526458	0	102529.69238038	1662.31414640333	0	9445.22287561927	6002.77262482409	43464.520301967	61667.5005418116	0	0	168.536626861847	0	7688.13889344256	755237.2138983	79565.1682296512	4312.79593176259
GBM-BM-394-SL	0	9934.70759472967	0	0	0	69887.6043627046	31213.5621776343	6152.49637837409	0	0	224.296812436077	0	0	236458.573525461	68.6318406123696	0	1150.32932852472	0	369349.212905964	5395.55680292462	796.726149717508	0	791.255495755652	56.198536153607	8041.86132392765	2228.04815901026	6424.03974775346	6652.8125497947	2935.25451662468	18228.2190009027	824.079419526786	719103.537984918	239.714109964943	327.741905532982	28539.904386822	595.803949663904	1437.28999543296	3321.68161920302	14508.1743068409	50874.0978521865	9498.54727431628	580.386652135038	530.156102121637	6969.61314740397	67550.1431244572	394954.36010834	16340.8433840625	0	6449.40368884934	14287.8561518316	2857.17336462365	106254.025240229	1539.74042417316	4215.38754369887	34277.6257284518	2465.7729402618	3215.74986521436	188866.868050387	960820.404632078	0	16295.5861558326	84.5464703195857	15426.2495080759	12356.7153032966	2333.97991299892	158.648964893811	1454.69662167522	22972.7679823665	613.210575906172	0	0	882.764616572145	0	0	0	65341.988252581	134669.596582463	23797.84206625	12943.5672737502	414.77503674432	0	162.627622320615	617.189233332976	0	0	551270.339753508	16899.3474203501	71250.294531385	0	9681.56551594927	44991.1555144784	4854.95672505762	6780.12958745242	36470.3633027992	413519.272993986	239671.339397605	0	0	47665.8079696474	0	200030.98079	0	0	6567.27141511841	0	0	0	72858.6667961705	295.91264611855	32370.3568244776	1815.26245097934	0	414.77503674432	1118.00273693193	4325.79528729269	185290.552355869	4255.17411796691	193.462217378346	894012.778449898	0	27750.1408876014	0	0	518.220129841225	931.005837872144	0	888.235270534	0	0	0	0	0	291.436656513395	55.203871796906	22863.3549031294	636.585188288645	0	1938.60083121027	243.195435213397	2811.91613639375	0	1659.10014697728	459.037600617515	0	1093.13612801441	44.2625638731949	0	0	2093.76847085562	11771.8526615564	444.614967445351	660.95446502782	0	0	0	0	380.956448616486	0	0	0	1509.90049347213	0	16011.1121498161	11624.1450045863	0	13785.0533195193	0	77.5838198226786	4758.47428245762	16088.6959696388	2558.77405761334	0	0	0	0	0	572888.872214226	5634.77358071121	11015.4104182853
GBM-BM-304-SL	926.519606217455	4914.41960713727	72293.4692474438	45794.1356109377	19973.1689539502	11398.1863534733	890568.026800157	167.097748631412	89530.7243170856	1078318.55836316	3913.08011347291	0	1304.98353688636	122525.047683045	5188.75919444257	0	0	0	1984.59751452904	2155.4362575328	3728.52439110389	0	274.339587305303	0	0	0	0	77981.0276915323	0	205.13119141692	2482.14976605093	15371.7458759658	0	0	17380.659853915	0	33.6689493511054	0	10701.114402093	8100.49981425112	7455.17828502161	1786.94831185681	4418.11435373949	1726.46890283724	4110.10581708308	111048.923946814	11802.8372447486	2236.49113560028	826.759756288254	11228.5946085936	618.511069561046	109288.162595564	1652.27251445239	0	190.16721392754	2046.32392167274	3159.89324650744	26849.7401093824	411901.561867989	126108.920291751	13302.975988059	402.156895027092	49295.0828443906	0	6209.42715903071	1832.46374338701	0	31681.8578403281	9345.62744117997	304598.620286016	17541.5226119259	0	1559.99465326788	46624.0128625362	402540.970449319	14455.8257538033	65715.5541427371	34752.5907209613	75542.5228598254	26696.9828391783	7764.43381980213	3865.07068569448	0	112.229831170351	292094.346596452	22644.8624348666	15445.3187652886	24619.4839644027	388.439915661827	12789.2127609236	9663.6119628293	14732.0358382948	767.527345392791	16783.347752464	46677.0102828111	23540.2070879812	57227.8614109482	5472.45126767874	0	1636.0615388389	0	48195.8539979832	521.868714942133	1305.60703594842	9257.0905743678	11820.9187175483	164.603752383182	9853.77917675683	44.8919324681405	4976.76951334302	0	28286.2819483629	42.3979362199104	321.725516021673	0	0	0	348126.336806374	3969.81852812014	260048.988802945	61427.7510929676	604.170591133724	47590.4364087254	596.065103326976	0	3285.84005704306	83846.9068673694	662.156003905072	2026.99545074895	8633.59151231029	0	308.632035718466	1051.21941862896	4306.5080216312	93191.9108094873	2212.17467218003	1593.66360261899	49563.1874410753	0	7543.71515183377	0	46415.764175809	4153.75075142711	16.8344746755527	293.044559167028	27382.2083083795	35296.9054021375	21999.5409056371	4107.61182083485	215.730675471897	28187.7690965578	166971.801820876	52237.998417302	21773.2107461102	69207.7723893212	3490.97124845998	10579.5320849918	8552.53663424282	974.529033995883	0	52697.5172260384	5236.14512315894	64473.5440111185	0	546942.729722776	34397.1962555885	0	32165.0696134226	17891.3055857401	2349.96796489474	1497.02124800007	8112.34629643022	0	4800.31927878074	10267.782553963	2433.51683921045	1091670.16727806	33219.4065273619	76142.3289575248
GBM-BM-385-SL-PreOp	1067.74834044369	4113.94944681859	140583.608731156	0	12266.7077112901	24897.096067742	970713.234751773	4887.14652093299	279050.505938715	484417.359511316	52829.122147484	4902.17464676612	1426.16914156378	49401.2066449476	19318.6557584851	72349.154792133	2680.26624233825	24338.8011930413	915.212863237451	239.69860703838	11748.2373700472	1910.07479339048	12087.1216075843	1426.16914156378	0	0	0	140153.804332328	59804.42675293	0	0	6781.44178219868	8439.79546788427	0	4972.80683818181	17763.9961410481	0	5114.07122101321	2847.82984537762	2175.32121434517	497.430965076513	2330.86231671804	621.413003199813	0	1614.02071447787	33550.2909224566	69.8807851240418	39251.9618635451	2991.34844708398	949.026146361987	0	0	0	7243.55665156734	1429.92617302206	0	2453.34154225803	123282.478865768	4216.89210877551	0	1664.36493601885	395.991115702904	21377.5089976235	0	0	5298.16576246902	0	25163.0938949883	75024.1611904296	20809.4458411313	0	0	4975.06105705678	109.705318581829	70381.9731205766	114207.745081434	29969.8399427141	94718.5200947429	19502.7502999409	34702.9481738575	28006.415302616	19610.9528059394	1091.04193548504	108.953912290173	598211.831132339	0	13949.8578046004	76443.5676753685	2532.9906091736	0	0	51565.256764918	15274.5870967906	8252.69530126184	139195.761310466	38864.9876233421	18332.0592975403	4156.02819915135	282.528765662793	0	0	72934.5002933333	1601.24680751971	0	2067.11870834666	41887.8951346756	1922.09729405698	28474.5414223179	1928.10854439023	7290.8952479417	8574.29719409076	42090.0234271312	11115.5532724726	10971.2832644746	0	0	4150.76835510975	299458.700820102	0	503765.320115176	108158.9244336	9116.81253666666	96215.3214277224	10743.6071581027	1497.55273927113	10323.5710410668	27812.5524793686	241.201419621693	2158.79027592873	22634.6117235646	3972.68506398719	2517.21107704882	39141.5051386716	12918.9283724479	63396.1488270474	2625.41358304733	58.6096907491964	8229.40170622049	5311.69107571883	24637.1094908288	2934.2415689181	181949.27649313	3745.00895761532	1595.98696347812	1452.46836177175	28143.1712476974	111650.709470927	1219.53241135828	0	543.266748867551	0	311743.442282392	0	7229.27993202587	168831.976859685	48167.3975140479	1662.86212343553	115.71656891508	32160.1892828924	2955.28094508448	436319.091376101	22535.426093066	351989.514669799	0	596926.926373607	31268.2700146963	9739.72835244978	28943.4189483115	9082.24784725046	233730.938270045	690.542382032198	130.744694748207	19005.3193348644	702.5648826987	51900.3839709967	2884.64875366878	1801932.39989529	229831.89102264	0
GBM-BM-287-SL	6769.10241923963	61779.573132308	136128.474441035	11117.3166048462	29616.3437426116	47520.141720277	1258215.38441604	0	168478.527581712	306393.558450725	133559.865101975	233331.568654565	3920.69192754932	393371.74532572	51503.3978807127	688.206561750678	2196.69973245671	37495.0923479063	7780.55751757017	9479.35022997241	13803.2338805676	6236.43749202603	15198.7638530065	19181.1510657632	0	41933.6770921266	0	67127.9460964184	14474.0614887387	2931.82946887221	6766.49557620269	20947.7216971258	887.19558023667	2009.87598147641	24005.5485794498	241.56745475592	3338.49698263397	565.684939014762	15661.0440182228	257750.736329209	6199.07274182997	47077.8473516771	20273.4182982387	133.817942562632	16505.6611621896	97641.0438437354	0	8105.54394950799	0	9750.46190581359	0	13055.0699289674	0	8705.1178480029	9289.0506882762	2286.20134339146	5344.0282257155	0	0	0	0	426.653310378261	30688.6251784706	1349.47574545303	616.952852074472	4476.81844209532	6679.60080830488	3105.61900466783	19510.4822360959	33788.1615493856	1113.99092444996	515.285973634031	934.118754901489	3713.01343227355	82478.7757932461	81462.9759565206	144025.470947588	24339.2244881774	65818.4419441984	10910.5070572494	3479.26650662843	1898.65067856721	29573.7653063417	4234.38203966042	167231.587662378	0	21338.7481526659	169055.508840553	460.542269858409	0	18585.0529579842	20188.2614256989	456.197531463518	965.400871344702	9488.90865444117	19536.5506664653	16848.026547707	25251.6195511044	5368.35876072688	15818.3235481179	22353.6790417124	24452.1876864446	1173.94831429945	7230.51363677701	6833.40454748401	30355.818217422	7678.02169145075	22497.9243564227	1290.38730328252	20247.3498678694	1994.23492325481	19546.978038613	10519.4806017092	12129.6406508557	0	37186.615921869	5088.55760809593	146936.445672165	0	284506.504312624	95446.0820066367	8029.94550143689	50024.4489310919	10192.7562744135	643.021282443816	33971.50950965	19913.6739591418	2538.19617029512	3007.42791694331	26136.2082883042	2656.37305463614	6876.85193143292	23545.0063095914	2571.21618209628	23153.1109063723	558.733357582937	2047.24073167247	731.653945699585	9175.21854233007	115148.601679787	4944.31229338556	48091.0403453656	8445.30249198844	8558.2656902556	2639.86304873556	2591.20197871278	23041.0166557841	48193.576171485	0	1717.90956133976	0	30243.7239668338	26757.5058787735	1590.17425252998	51600.7200207583	281.539047988914	918.477696679883	33001.7638999104	11870.6942425202	6214.71380005158	212462.052248547	2943.12578869892	12115.7374879921	17848.1853262108	43.4473839489065	92714.1105039295	0	4012.800381521	4803.5427693911	15329.1060048532	296.311158531542	5697.68993105959	45036.6892537575	0	4232.64414430247	9401.14493886438	444816.054764262	35175.8709927137	2783.23941576695
GBM-BM-458-SL-PreOp	0	3700.68784009446	169108.50612519	0	0	18836.0701671766	589921.019450021	0	0	184280.248922317	1721.06224877755	317324.55549957	0	194345.365704291	3880.47016420385	4136.34013859175	0	406.025248831325	63965.4735708613	680.748800279385	2664.41444382347	0	1126.50122934462	86.8611228843132	0	0	4214.44781498385	237567.19111471	7018.24406064493	0	468.646058352574	33013.2867743798	0	0	2650.27426102835	486.152951337009	0	318.490783909148	2394.40428664045	2767.43577561649	3759.9419394264	711.049191983215	0	0	2667.78115401278	172984.262895129	6637.8058092524	26641.4510700832	0	2846.21679404645	0	56922.9891968533	0	690.175588809465	474.032794655477	0	7323.26800379682	77403.360620491	181917.491711456	7828.94787423186	4492.53807662122	0	100333.350377874	0	447.099113140961	529.920183798097	0	27116.1572067766	13155.7567357652	47642.315888989	643.041646159063	249.13655400927	59.9274413697975	5850.66896699068	973969.057507539	126454.981394727	97029.9343401186	61675.4373000896	26770.059399315	61858.5863343883	5215.03408324811	399.965170490558	1360.15091648304	3688.56768341293	529453.557765858	4029.27875457155	10920.2611700604	90213.6928908325	1776.94963792017	192.575822828787	0	10411.8879314739	1005.97300456716	13748.9710711224	94484.7014369969	20345.0296740273	15090.2684105453	181.129008185118	1379.67783558107	73501.3435110755	0	30864.6523315593	0	49819.9040394376	20328.1961230807	27582.7832390156	0	30457.9537406901	0	24408.6488725299	261.256710690802	25449.6356630659	1552.05339727397	1069.94049816414	0	5068.245518994	0	276392.766359922	95543.1951205173	116272.029756127	45452.6075818589	0	33112.2680539456	193.24916486665	0	4167.98721437131	64462.3999948041	61.9474674833862	770.30329131515	42.4205483853623	0	0	919.111881682849	163.622115200683	0	26.2603394766528	0	519.146711192291	113.794804398829	2434.80480891222	0	24314.3809872291	0	0	0	19017.8725173996	9468.535736428	835.61746898785	0	0	1190.4687229416	0	12321.4859508531	1849.67057800937	46983.7873759591	2768.10911765435	10858.313702577	16479.3730346564	8630.89824132656	44223.0850207212	12116.1166293049	2833.42329532705	89837.2946916672	0	390672.377026013	47614.0355233988	2904.79755134052	557.527207350475	16195.8960367162	19274.4158338253	14036.4881212899	47.8072846882654	0	0	0	169.008851503586	1057890.36905454	81974.6797155422	25562.083783389
GBM-BM-436-SL-PreOp	0	33067.9851744885	355895.818717699	0	0	31018.2167068634	110166.448526443	2152.11732438357	380619.580733921	965507.009786267	18097.1387631908	694907.797846871	0	129527.130448524	0	0	10523.3233630688	5158.38238062365	0	0	0	0	17312.7743427605	32.56554533222	4385.18329002151	0	0	295642.116299874	0	0	0	0	0	2499.1729932098	0	0	0	0	964.87058598606	297.742128751725	877.408835665241	0	0	0	4375.87884849802	216495.745368598	7642.66826739585	0	0	0	0	4267.01688267317	0	0	0	0	19896.6177538341	0	0	0	0	0	46627.3478066726	0	0	0	0	1198.4120682257	14048.7762563197	9149.05735004912	32105.9059209595	0	0	0	1308022.11114903	24470.6812067824	18665.6401402761	108183.672037787	9606.83587300489	1560.35484348951	0	3671.53262516972	0	651.3109066444	426305.319058416	0	5442.16784709013	54230.0069755174	0	0	167.479947422846	12452.1340908886	1842.2794216513	2109.31689337551	0	14492.5981169902	24748.8840083348	0	0	0	0	27812.8366020206	3637.1061915328	0	2993.23883810719	36323.6092635582	52.104872531552	14994.1075151064	0	31528.1001023507	307.977014427566	48356.1130417373	0	10545.6540227252	0	0	5332.37543711293	499681.075356822	0	578023.542540467	48096.5191232319	0	211887.255482013	6287.01113742315	0	0	21929.6382267169	0	0	835.53884880953	0	0	0	416.838980252416	27463.9200448896	0	0	0	0	0	0	138319.827688223	14727.0700433822	8300.4922831067	1208.64695390154	0	0	0	0	0	0	214495.290441048	0	0	50818.9987130055	0	0	113.514186586595	9280.24997553034	0	649.450018339701	0	0	0	0	231061.848573624	447445.010199788	0	17375.1141009679	144234.661164707	0	0	10815.4828269064	1322.16114048813	8345.15360241946	4816.90937671151	1412053.21093489	160461.607181676	0
GBM-BM-405-SL	1263.25327941441	1494.57628252796	98265.5195460328	0	6619.77530186643	40591.4449860667	768538.686365609	0	830290.444076205	9521.15637283316	1389.57860735585	27535.640313885	0	192682.218061538	0	903.964359684858	0	0	24542.3862771427	1422.39038084714	5133.40196271129	0	1306.72887929036	2000.69788863101	20964.2623779182	0	0	182016.751088196	0	5233.4778718597	4011.2393093094	31812.6549884738	0	0	1147.59177785764	0	4884.03248417754	0	5064.49723837959	207737.900328013	44829.9058268032	3407.50267706978	1258.33151339072	7216.1292850705	8728.75204301867	224617.917200604	0	178.824165527495	3647.84891789343	15793.126875692	12619.4080847476	75820.6258893204	541.394262606176	0	4621.53829624727	17048.1772117336	6291.65756695359	345595.746357303	48378.4991298855	67460.1860037414	55428.1086644878	2222.99765403445	26314.222045672	211.635939018778	18794.5838558071	3152.39113817505	0	3961.20135473519	2840.67929000786	7863.34151718607	198.511229622265	436.396587434069	23011.7170437743	1509.34158059904	589010.708296727	80188.6932353475	126376.186190353	4482.9085532466	14804.6721992671	47114.4255561338	5923.34540951394	386.358632859862	418.350112013863	0	92863.061040693	91777.8116324688	7965.87830934633	105788.438913247	0	175381.390193922	0	1797.26489298505	0	234.604180462676	215746.433942898	169837.020768232	16835.7209783775	992.556148111323	16645.4126921281	39141.9848920893	81183.7102664707	160616.092122844	0	9993.64591110764	2560.95892099467	53182.9630633467	258.392716243857	22649.1469466957	0	42519.1366786796	0	45225.2876973732	0	0	3613.39655572759	43980.080893379	0	200893.364377732	3012.9411008371	728584.610079611	114104.582904613	0	113391.747125514	417.529817676581	628.345462358077	1582.34777661714	8841.9526615636	702.992247050747	0	7303.0804848224	0	1208.29355881651	188.66769757488	2257.4500162003	38344.6587962511	0	0	6294.93874430272	3362.38648851927	6755.94416185525	0	84277.0402123614	1132.00618544928	16.4058867456417	1546.25482577673	2657.75365279396	53463.5037266972	3770.89306848575	0	4862.7048314082	3652.77068391713	14878.4986896225	8243.95808968495	7181.67692290465	29647.0779380491	5901.19746240732	4400.0588251811	3306.60647358409	191.128580586726	2650.37100375842	7097.1866061646	1191.06737773359	210974.781782929	17441.918493629	0	242951.495638859	1054.89851774476	24831.129883866	12995.9231855601	23465.3398122913	7641.8620461199	0	21860.8440885676	410.147168641043	7321.12696024261	26502.0694489096	1035542.03226792	120318.312509524	24097.7867463358
GBM-BM-428-SL	0	11088.1513928152	424715.080616939	0	97320.7628746862	63784.803175437	225957.397095385	0	0	1363139.83542086	271689.876404063	36630.8991750753	45974.9348560622	8070.3060772173	20641.1234210871	191.059440565438	183.238293875625	0	0	0	2236.84795328659	0	5517.26033632826	0	0	0	0	6537.3613260139	272.62282747349	0	0	0	0	0	720.662802132792	1132.94896335295	0	164.244080486078	0	0	0	772.058908951565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1182.11045683177	0	0	0	0	0	1197.7527502114	0	0	2864.7743018116	1356.41029734761	0	5014.47233484026	989.933709596362	0	0	0	823.455015770338	112198.818492051	0	13969.6852946764	35382.8676247151	0	2275.95368673566	3607.78323734385	16340.6100483598	0	0	20556.2081141692	0	500.553388148048	795.522349021005	0	0	0	1094.96053657385	0	0	0	4851.34556102416	11175.3013130732	2072.60387280051	0	0	0	82987.9529122684	3930.68486496614	0	0	0	8640.13247890369	17600.9319720897	615.6359751553	0	0	1897.1867256147	1383.22565742697	2449.13622058152	0	0	1861.43291217555	477845.24738751	0	31962.7919079268	246195.172808611	9282.58381413835	99112.9227733234	10249.0540836653	299.43818755285	12830.0324913036	23518.1880962684	3301.64120977116	1861.43291217555	24871.2464736061	0	0	86.0326135879457	2931.81270200999	0	0	395.526561170556	0	808.930029060685	34983.9891435347	4513.91894669222	126228.838346906	38628.6435009876	6268.09041855033	460.330348029008	0	10484.8057910296	2179.86531311795	0	0	0	1503.89477778409	3899.40027820689	0	132995.247540264	0	264.801680783677	5328.43550910277	49570.4277200364	1349.70645732777	13712.7047605826	2317.29403352467	0	0	0	0	9628.94888183008	63388.1593075964	588.82061507594	56782.6422747141	2585.44763431827	0	0	168006.052043878	306356.550453325	247319.183318605	73200.3464833021	9201.0204272303	0
GBM-BM-454-SL-PreOp	430.31496650005	5456.90355601718	156995.242751813	58899.9232979258	2114.84062804293	44997.1514272926	687884.712667799	541.267257514	179839.419858415	466706.568274983	1763.99149159341	340038.035174436	353.847847017462	327702.839253195	10946.0432506398	227.902003163789	455.054328685593	7845.37652338505	29119.728647668	404.076249030534	853.882834222224	0	7921.09396522565	4113.481221578	968.583513446105	46348.8202157937	0	561794.930706864	7978.0694660166	0	430.31496650005	16905.9805044296	715.192470454786	368.841399857185	3211.61901826866	0	0	11.2451646297922	3165.88868210751	5176.52411791436	672.460844861576	790.909912295387	494.787243710858	909.358979729199	8786.22196407767	105080.066044273	12856.9715600625	4610.51749821482	398.828505536631	1671.78114162911	0	15042.2818864521	398.828505536631	2638.11562214926	0	0	1067.54096218828	39707.4259854384	161667.233816671	2300.76068325549	3666.67334695426	0	47297.1624329062	0	0	149.93552839723	220.405226743928	26986.1460785754	26275.4516739725	26919.4247684386	159431.695088268	690.453108269243	8431.62443941822	4574.53297139948	76131.2638989774	42783.3533505075	61353.6182201464	8280.18955573702	14004.7280299433	3921.56374522955	4180.95220935675	1397.39912466218	0	5892.46626601113	44082.5447040695	208141.999876318	2204.05226743928	30486.3909890087	6132.3631114467	9361.22471548104	0	15031.7863994643	2773.80727534875	11010.5155278506	23750.5373757632	19147.5166539682	37021.330994202	446.058196981759	6649.64068441714	45178.5734166533	2956.72861999337	22524.0647534739	11.9948422717784	2994.21250209268	2058.61480489397	19253.2212014883	62.2232442848504	16494.4074789793	0	1013.56417196527	303.61944500439	24132.8729731761	4762.70205953801	8561.31867148182	0	0	0	285937.548140505	16713.3133504392	446028.959553721	24108.1336109906	0	161966.355195824	1035.30482358287	302.869767362404	0	26619.5537116442	2674.10014896459	0	4857.91112007025	100.456804026144	87.7122841123795	155.183271891133	1115.52033127539	47877.4129278034	133.442620273535	188.169088138523	0	108.703258087992	2377.97748038007	0	67908.0498440314	482.79240143908	0	1220.47520115345	5839.23915343012	3839.84888225306	0	0	0	0	195791.810402239	1726.5076094941	0	24023.4200374462	0	4453.83487103971	91.4606723223102	69.7200207047119	10629.6792857216	1751.24697167964	68.9703430627257	347765.712308029	0	306787.582719424	49762.1025197566	196697.420993758	3263.34677556571	13824.0557182246	25204.9120012163	2318.00326902117	2316.5039137372	7106.94404602869	0	1188.23906254805	43.4813032351966	952749.571969715	32386.0741338016	8888.17812338778
