feature	X1552	X13165	X9450	X6952	X9467	X16971	X1543	X17167	X8007	X6956	X2043	X1564	X1536	X6939	X1472	X1545	X9712	X17130	X8071	X8235	X6936	X1468	X1466	X15878	X8130	X16987	X1395	X2492	X8047	X2502	X8059	X1522	X8245	X15888	X17153	X8053	X8249	X9649	X7298	X9463	X8255	X2479	X4494	X7285	X19850	X6055	X9447	X17007	X5266	X1525	X2497	X5273	X5989	X6067	X9422	X19351	X9648	X1561	X6001	X9631	X17008	X9733	X2532	X7295	X9634	X19825	X9632	X7284
SRR513445	1104.58644482856	904.847793783212	2465.97972671542	414.061394071785	2101.69447266605	1389.61032941549	0	304.046613257919	3510.64457623038	6992.75505945428	61015.4022121861	15849.7375286651	8301.51879201809	50608.0673562899	713.986416117657	0	38390.7198673495	235.881835520221	637.895501433715	443.863668989662	239.052290298718	235.247744564521	785646.937294127	33713.6649781098	36328.0219884589	652.796638892654	62917.3580338068	6891.61755202021	5179.88901710936	4655.17875126801	1275.47395738958	0	35256.0912278489	0	3297.90706059319	21749.3197804935	1558.91261458726	108233.619319306	954.940979283474	390.600028710903	375.698891251964	6497.53002305296	985.6943906349	67770.6902087309	57.3852314908064	0	103.039780301172	14514.0249304841	149.645465545086	11344.5212884201	2423.81267816141	192.446605054804	17756.1319869757	790.711421757299	748.544373203281	28258.5804862269	84085.2164079238	6267.67205161188	69725.5926251525	717.790961851854	995.205754970393	3244.00932935873	5396.1140330029	2983.39794656623	0	88.4556883200827	0	19436.7900650573
SRR514198	533.066457312791	286.527936538616	928.244881966117	0	493.64292950728	2107.36675905821	0	2520.27633975803	3700.71862208763	5099.02776860558	10796.0104804813	26.7853633893901	1105.55644243109	17674.0013626456	435.545099057054	0	104145.265444341	0	0	1428.48983766092	0	31.6897257001235	0	14505.2174219529	42987.1129122175	0	0	166.371059925648	3630.73714449986	103.934755123619	500.810843653737	0	2899.04401360237	2275.05822422136	166.559689245292	6116.11706012383	806.767600115644	451363.553802366	603.047934900564	0	178.820595022125	65.2657445966829	880.333034776644	46665.3846452675	42.8188555590954	0	0	591.541546402305	568.151510766499	0	0	0	7276.18737593192	999.169506152107	116.384290220096	299.920618233311	40022.6145246988	0	1121.77856392044	3844.64279297569	48.2891058287596	0	2544.7981513117	0	0	0	1141.77327180266	19913.4086454544
SRR061437	4461.45471831928	328.967715366626	19705.8264162414	405.092475947332	5637.31039514627	1723.48788304534	0	2290.9280626801	9514.04150604588	9179.05372032721	9852.13642484948	589.966894500477	4955.10048718702	43024.2776311637	6518.57101635863	2078.28364218042	198805.443935232	1071.18413102852	452.08786385685	0	956.60859852184	1586.77402730856	1126.91833073939	143193.587589577	365142.900699522	682.015712141434	140.015184639514	5735.37928313927	28781.1795698592	1718.82718341795	1046.13287053129	222.74260302569	598.12311884841	336.347156443327	317.31596629815	14440.5952080151	10355.2977887898	29219.0911390161	503.743951393758	0	416.550029198	2249.75854930482	1884.67041182592	91016.8610651253	364.699745843284	0	5072.78315277863	0	387.809048162427	1552.98395500998	0	814.068868250823	17775.3257914128	2091.87734942697	2523.7688482318	2169.94406818576	136.908051554587	0	25374.9849255082	127.586652299807	3653.98850787392	0	10291.6015605488	0	8442.27478756394	15.1472737890182	3876.92530671742	0
SRR062429	13074.0047024308	0	43637.7669697512	13235.4121678929	21657.4760194135	1328872.84595807	1197.22876904693	3153.36878625285	14280.1182860903	17280.9644214937	10892.7827150392	4691.18211544918	7361.06890653342	8162.92342531995	0	3924.86685511302	182911.678429455	11.1060182657414	9988.01242699012	174.734687380998	2896.44956370536	2798.71660296684	0	33529.0691442734	88949.5810927585	9765.8920616753	59.2320974172876	824.066555318014	10782.4629335995	0	555669.633093494	685.611527605104	0	776.680877384184	334.661350407675	6052.77995482908	487.184001257191	2492.93090005009	4862.2147967416	670.063102033066	12470.5777099922	4780.03026157511	2773.54296156449	38659.3091818282	3995.20497079605	4303.95227858366	1565.20817425183	195.465921477049	1565.20817425183	2218.24204827742	0	126.608608229452	18393.787451721	2818.70743584517	313.189715093908	3837.49951142252	1260.16287255279	988.435625650987	6437.78858804145	2674.32919839054	2337.44664432971	0	3735.3241433777	31.8372523617921	8994.39399281512	2588.44265713547	3816.76827732647	17805.1684836367
SRR513162	3285.33456804139	1140.08605266033	677.543122379599	115.544320923882	5281.03363007477	74131.5543304707	0	0	679.37135530561	2794.27120411489	35035.1588543152	0	5113.20184746698	52544.1455867205	36731.0277164828	0	600483.104548244	0	36135.3894291885	0	0	3183.31917076999	0	4417.37639582727	6675.975352621	251.930497204287	0	3277.65598975214	740.43433503437	92.508586056146	103239.582038659	0	345.170376430837	0	5826.21268861118	0	331.641452778357	25598.9174300031	107.865742634637	0	38274.7875992063	320.30640863709	1877.96086159828	103775.98557915	72.0323772848251	0	428.537797856929	0	83.0017748408899	388.316673484692	0	0	5757.10548400798	0	6.947285118841	0	2142.32334269944	13.5289236524798	1478.30914397232	0	0	0	12189.1945642991	78.9796624036661	0	828.189515482888	0	0
SRR061945	0	902.433020620516	117.64951964382	0	8675.46197743476	0	0	0	0	0	253.660525012398	0	0	4805.26881967187	0	0	7112.6955257498	0	0	0	0	0	110761.242276928	3982.40223719197	83737.2156202457	3727.38160212588	392897.711428319	0	8870.63777013867	0	70.7257227916606	0	245395.13621615	29703.4434624438	196.535902757595	356.348834065675	5379.23526232727	181739.945538575	0	0	0	0	0	44342.3079702639	0	0	0	128.530400073306	0	0	0	0	0	0	177.494362005995	0	90150.814578401	0	15325.0400299045	0	526.362590776397	0	1090371.66772876	0	3133.0135086652	0	0	0
SRR1804049	7471.0383219556	547.480167388381	15379.3721235233	15747.8021732752	0	270025.224162171	6572.77487121696	1600.26042637579	4460.32781025613	0	20337.2526645192	2058.64594388257	17101.0078700276	23748.2434872809	4046.70482215846	1702.26734435617	660173.708856253	1541.29440205801	31284.7039676037	0	1923.49753778198	18620.7818252544	0	15225.2857242112	9428.96857466766	308.172798624277	0	382.63354466059	4564.05636398301	0	37414.1576340958	814.76411703318	0	0	11362.7959269287	3295.21081880931	938.721890781493	1696.67202818003	7302.31801879817	0	61373.7319092601	6882.66930558774	1776.72809039248	47674.676274325	730.403965454468	0	0	0	1713.02756777182	204.444244897391	492.387823500242	679.615710932589	32826.4287785983	414.053397034295	2231.23992746963	3604.67484424347	52.5098902683825	0	25114.3614521321	0	215.634877249669	67.5742030502955	26729.6861912898	6.45613404939129	0	0	0	0
SRR061985	472.046407173369	7762.71410060621	9852.18744254719	0	292.134380288425	1117.7702660426	0	1781.30719688064	5359.0627018154	23895.1227291557	15748.0916008225	0	4497.13268192478	7930.3796405126	2874.58448896613	0	68575.6511485127	321.971275836175	0	750.152993286358	0	0	0	1287.21711314587	7101.84913056349	2699.348393473	27430.1268613653	1907.78000785916	6984.28285556937	2534.80014116115	669.10351582829	0	4627.61343409629	87.9520428459815	1258.27087119656	1780.86187008142	957.452618323343	12848.1234843008	2470.22775527422	8122.98348117532	643.49722487313	705.842976763952	750.375656685969	201195.975926873	705.174986565122	0	1953.64866817884	0	246.265719968748	423.283122658761	0	63.4590688888727	22835.4676104113	2009.98250828019	0	88.6200330448117	287989.278441283	0	2141.13125065053	8963.98314150259	120.460899189053	558.8851330213	29492.2126051543	1010.44650743054	109507.195908635	5748.27832433382	1828.06651079875	172406.489010888
SRR1803912	11220.096841712	11902.7675690721	8335.29172290725	14032.3738619924	57559.2055901303	98205.7652056213	11261.8004983635	6106.86589574758	1233.88427614496	6477.66579945315	49465.976396048	1806.85625448707	15235.4336962646	45389.8972589813	51627.3137320727	1263.80211678624	1164130.3773892	1731.60835226809	1688.0914931535	4430.56021860428	1553.00790965196	8514.79876675494	242.062528824911	30339.4102139538	23095.6663738375	1212.12584658766	13880.9714563229	0	1668.14626605931	9187.49688056799	1714.38292886857	194.919264784105	17672.3778066816	1065.25644707592	6043.4038095388	2543.0164545089	2252.90406041163	3931.92954124959	525.828714301306	1722.54233995255	13177.448900637	975.502925152077	26143.659714322	57230.1093430762	632.807659624675	0	4662.65013388209	155.02881059573	0	0	0	359.920688926928	50908.3789554504	7318.99174233524	0	1602.87097738743	40880.4627332318	0	9583.68161875707	545.773941395493	0	1500.42503822183	23775.617297503	238.436123898695	1393.44609289846	0	0	0
SRR061472	7882.89495209516	0	14750.3113339512	3775.70455654199	20595.7811291971	8578.20671197228	0	0	4904.37341327274	2551.63245833973	6165.63660560797	2626.01464660565	918.458324674883	0	0	0	56865.1829292986	221.529560705033	3014.09562886264	0	2446.52719231179	0	0	640.333620724038	39192.9451997708	688.843743506162	0	5771.08760698003	3214.60413636209	132.594335604472	4027.95719500904	282.975716229057	3578.43005722802	0	0	653.269653465938	0	1689169.36839225	2276.74176257436	0	900.67127965477	69.5311759877112	0	102464.698344495	95.4032414715107	4674.75883210402	0	0	0	0	0	0	12999.0959015165	0	0	2165.16848017547	93457.9855479475	0	7869.95891935326	2184.57252928832	0	0	1859.55470664809	0	0	0	4694.16288121687	0
SRR059334	0	0	1650.98638907893	0	323.134234440047	13460.3949133141	0	0	2306.0836621787	0	1931.74236326455	0	1161.87063530902	0	0	0	513862.891997652	0	0	0	0	2608.02876649153	172055.736632996	0	0	0	12468.0373190228	70.6304337573874	109.47717232395	0	0	0	81712.3488139215	0	0	0	0	1332227.71001015	0	0	0	0	0	77313.8385516802	0	0	8503.90422438944	0	0	0	0	0	1705.72497524091	0	0	0	599228.599997675	0	321.368473596113	2623.92061408694	0	0	11057.194404719	0	1744804.79423887	0	20948.9866524411	2408.49779112691
SRR062326	3881.61984742353	840.40150347392	0	655.973216543426	139573.602384621	7479.40907954868	827.668147360679	430.880340735162	3682.81519068776	4374.11320160986	37746.1858073	842.044517165951	2338.82999060631	11920.4750891088	324.084450753139	230.843423730373	83560.3903493189	136.780889861591	605.861298936477	18506.4954736156	313.815615177945	354.069450632707	76495.0207201621	17730.1715041309	84498.9619208917	14727.974735367	86702.6540353284	13188.8816593568	8506.29263706814	3264.25745264284	5597.74764875004	0	30166.1421391144	2266.12663473393	1761.31067785736	34465.4982177369	2225.87279927917	360882.617660137	379.125409436182	3316.01238394182	253.024108572793	1829.90649949966	186.071300622525	47115.4713861075	524.532121180936	2137.56081333249	0	15887.942401941	1433.52944629716	0	1671.76643164167	400.895340855594	6793.04010970268	0	481.403011765119	1310.30341939482	10078.2459869189	0	15403.2533627918	168.40890343319	1544.43287050926	24683.4054488066	12705.4248804767	707.728147842407	7698.34065401183	1069.19116008925	13586.9017262514	5591.58634740492
SRR1803336	0	172.127024207811	92628.0178736935	0	165257.425564428	2129.27504020033	0	0	715.829846705501	12376.29733054	14927.6934062975	0	4216.20136809557	23112.8343061267	1378.83764365411	0	80896.0584776881	0	0	8334.95516163962	0	0	257793.915576042	0	35298.3347500447	76.9562621458204	360647.098340176	0	15088.8917305556	10665.0450634157	0	0	47138.6704205514	0	206.279211550631	18321.510103178	78.3223496395332	399658.458898132	172.127024207811	0	1098.78970744299	1003.61894538099	402.540448147368	19079.2332996907	0	0	0	0	199.904136579971	56.4649497401286	0	790.053933863896	2175.26665248866	928.939495724696	0	0	5238.03481339273	0	52297.9275218067	0	0	0	38288.2449112841	0	0	0	129.778311902715	849.25105859145
SRR1803923	4485.78911932559	10805.1539786977	42663.7122243336	1285.30064130712	813.604294063783	18524.8673689485	0	1055.56438681894	779.44945184723	6369.33878640476	6977.65450251431	1910.15449154259	2492.94395715345	15431.1577134386	564.813232865313	320.336467525776	308388.384669116	33.0762682518197	71.1858816723946	2064.03104384453	659.727741761839	0	0	11566.2676731445	56710.3404917096	6817.66603107888	0	552.589394598336	3688.36343473281	1948.98315427298	723.3636056811	428.553388654012	48698.3335570161	1727.15644219285	462.708230870565	1943.23075979441	7261.31945523916	55608.3974244071	1966.24033770872	1612.82760193112	1104.10021523194	1907.99734361312	0	98364.147960398	100.307378720192	0	8277.33613001788	4390.15556111924	117.205037501013	0	0	0	16478.4530331946	1358.64367090899	3682.61104025423	94.554984241615	31260.3092198638	0	3075.37389810941	0	864.297270406245	24486.1456720292	10234.9478760087	3408.65325321199	0	5162.77404452316	0	0
SRR061193	2594.58695748144	4545.2839183479	1976.2103992817	1908.3187072276	11995.6403667559	77359.772293107	573.403717603398	293.620757354983	1009.72675761986	1790.69743182177	11637.1549354638	876.970391628726	2373.18220377636	178914.067964728	0	407.350152324586	356809.328117486	26.8107318939749	5234.14675555922	37160.9716985279	2539.66820021475	14383.9576611175	21346.0993303594	188251.121562385	126749.464753405	1008.42946414112	214.485855151799	1388.53645341215	1475.88754764736	9346.13465200772	774.48420680821	435.025746537721	3086.69361708375	499.890420474757	5637.17259628801	76804.0982530464	8084.73295951216	15307.1981868213	370.593503760266	0	2676.3164466421	5772.09111807704	714.808706786136	39706.6939349768	271.13433705681	464.431065389178	0	179.89136238538	950.483688757367	3288.63896860772	1481.5091527219	145.296869618961	4669.39166114743	1078.05088083354	1907.45384490844	1801.50821081128	9014.0275214501	1677.83289917133	17163.6251548993	2386.58756972334	0	1082.37519242934	4558.25685313531	126.26989859743	0	0	0	0
SRR1804146	24024.4123004747	18733.6915898255	49795.1673006725	37189.3998353978	281107.313123168	50744.0701337864	14133.7721416831	19373.884701233	21173.3659596104	5411.45729970067	6619.54616380219	5067.32187222472	2681.50903468134	93723.0424549561	0	9406.97082899871	50502.5969556835	4029.49328789335	14181.1269116404	58458.19830851	15572.4895800805	2891.1713749503	0	24657.3756760109	11305.8609556071	9086.69352989818	474.993646747274	669.473541686416	49217.1499177586	713.936417295179	234.966415818667	2680.42457430063	7244.91831667341	1364.25115892253	1968.29559097329	2579.56975889539	1874.30902464582	19140.7257193821	889.618998968828	16188.463076319	4288.67931888101	1285.08555113132	768.88240991739	13003.4029381986	728.395889037866	3470.99619183205	2618.24884580708	613.443088683503	0	0	0	2526.06971344745	1938.29218710722	0	1361.72075136756	6353.13039694317	0	0	3199.88109665667	844.071662979364	991.91976154834	723.335073927926	2462.08655098606	0	135382.587979606	4686.67627859848	0	0
SRR513159	3394.04124592445	23549.5497630557	70895.3407854762	0	552410.032625407	1482.85987341907	0	0	5462.4545611324	16661.1641353448	15170.1715752342	1469.30539559988	797.003295768202	6376.02636614561	0	0	403655.060350956	0	2111.78764422935	5354.01873857891	0	0	77553.300290261	14093.9460363908	59002.6419469215	7742.31773031968	11797.8174938205	0	183779.74295923	3871.15886515984	5608.84292157962	0	164982.393119582	0	0	0	913.571805013211	2086096.48697086	206.028062851644	0	3133.79527179606	702.121951033892	384.947170064914	1699566.15389667	2602.45974128392	0	0	197.895376160132	0	0	0	0	2645.83407030532	0	0	0	47256.3314688139	0	1393.40031981243	4142.24842154358	1146.70882350323	0	7614.90563881932	0	757990.797709018	5893.48695578255	27138.7754895764	39730.8853836012
SRR1804050	5473.33322291642	0	836.370259527651	849.625939112617	3679.39791908428	1095.17162285319	1347.02953496755	125.613344638492	71702.4957664336	1514.93480971046	6083.72570666226	785.872432537302	582.618678901149	34521.5769762772	460.161448449553	614.179820770117	51457.9169260027	266.37603737409	717.069143262952	258.170140488158	1069.92270935801	0	34318.323222641	30390.8547284666	20188.400007904	0	1237.82798410092	1072.44760070753	1184.80526576106	697.501235304192	138.869024223459	39.1358159175203	12636.4499814974	287.206391007608	0	13980.9546251154	88.3711972331103	483191.613671339	320.029978551335	0	658.996642224051	1076.23493773181	106.045436679732	131866.86928841	309.299190315886	1455.5998629968	2077.98558065285	15016.1600784176	379.364925264995	861.619173022825	1572.37608791198	0	6541.99348659968	1412.67671005501	1630.44858895088	323.817315575611	3306.34522219308	0	21931.2062619085	0	848.363493437859	8265.86305548271	999.225751571526	5467.02099454263	0	158.436932182219	0	0
SRR062027	1508.10223760314	5180.31335989921	2896.76848239374	0	2228.28344799519	9592.31458692969	0	0	83.1892487251537	2226.50082123679	7895.25391293655	0	5511.8819369609	13587.7753614149	16659.835475051	0	375994.012716594	0	0	0	0	1101.66333668882	0	44849.7008234082	27827.9921164028	2139.74631899485	55524.6640616038	310.771264880396	3608.03655899381	736.22485121761	313.148100558257	0	8608.30461629501	0	0	0	1511.66749111994	53255.974407085	0	163.40745285298	43.9714600404384	3347.17884334851	1573.46521874434	69854.606363431	0	0	240.060403464015	0	0	2086.86172516243	0	0	10473.5264144968	809.312548311852	0	918.052780574018	6195.81640326555	824.761980217952	17143.5215354958	1641.20503556339	162.813243933515	0	8567.3042008519	0	14027.4899618193	9303.52905206951	1077.89497991021	0
SRR1803362	8512.50943357966	0	2539.87817423777	2222.39340245805	49224.0142816929	1298.5045550168	2716.16791897921	102.835684432506	4892.85657280058	905.117254251184	12760.6025881129	1429.08955112157	4545.17402067163	55430.066221572	1222.6020260309	1696.78879313635	510286.989278608	48.9693735392886	1733.51582329082	0	692.916635580933	1865.73313184689	0	86935.328844299	232323.766569995	0	4364.80349480192	3049.15965904637	1145.0671845937	1016.11450094024	0	639.050324687716	70739.524702405	0	0	32408.7475645268	4732.88995257224	482287.933801294	26.1169992209539	0	82.4317787911358	1666.59101278712	0	44896.7539732711	376.248020026867	0	0	0	0	1336.04774139692	0	0	7619.6345227133	3027.93959717934	1638.0255448892	2920.20697539291	19301.2785805106	368.086457770319	2963.46325535261	0	0	0	11674.2986517664	25.3008429952991	237574.915725858	88826.3628191412	0	0
SRR061142	1072.85631028575	1519.48461404283	502.049334150295	0	20300.6937961198	2036.05603637103	0	0	1319.43544016358	769.967042575246	6156.17991084411	0	2603.30658274864	114092.044846814	1007.06235976547	0	142252.744776936	0	0	2709.40673719126	0	0	185115.725326024	5639.60848851591	62298.5728066097	2037.83425124996	23249.8631728196	342.899102486358	5427.40817963067	4157.76275607703	471.819681208542	0	20902.0267943435	1502.88794183952	0	20615.1414605433	1977.96768365943	7037.87812164525	80.0196695516999	584.736326020385	0	368.090479937819	609.038596032382	38029.7925081651	0	0	1253.04875135032	0	86.539790774431	263.768540374122	183.156132529446	0	6702.38824782108	408.989422153133	0	0	32308.682504365	139.886237142231	8625.52763938027	82.9833610165776	0	0	3885.39951045476	1089.74935163556	0	0	538.206370021804	327.487906868994
SRR061371	2750.12824153435	6107.54780527415	3047.60610014593	0	65764.6685082241	842.379486387343	0	0	0	1701.36459486624	79165.6427592822	0	2025.41144882431	59430.0981266411	853.528975505959	0	122693.959947877	0	0	57882.6913708809	0	35.1090295650033	10609.0947311221	2449.32925850445	3270.59588251825	4371.54862718838	77079.9766245828	4332.6440268596	6855.98691525784	55672.9575168403	219.905881126744	0	26935.2679251941	110.07155214974	1511.82327984977	80756.698578826	504.099242065081	20635.5693500034	98.2103935129146	16776.4227759259	5.93057931841272	10057.0764081643	346.345832195303	38735.697429799	5.21890980020319	0	324.046853958071	313.846257530401	294.86840371148	4.98168662746668	194.523001643937	0	22485.4356510027	985.425059547457	0	113.867122913524	30328.7454111899	385.9621020423	71490.5242285652	288.700601220331	0	1370.67549207155	8913.18626922884	8065.11342669582	0	6197.45538774129	2464.98598790506	8632.31403270882
SRR1804565	3489.10561242762	31947.2806725327	4946.41231796023	1575.28041554934	37543.2111692368	9665.09560916905	201.748299601658	693.261239761282	5764.27500425604	12022.9791527395	9583.44189526982	12.9903635748768	190.878811712475	16933.8668029644	1174.96512987457	318.661571775549	118560.132143833	279.95559051163	3553.26210191987	137.856919570121	1703.59339453384	123.275899230974	0	29421.5828403317	65077.744868222	20289.622356654	0	10066.7364421474	16429.6286086906	15571.7343938273	2338.53055293853	0	27639.5170454271	568.924902687461	477.4621387419	9432.0643932034	4352.56712596586	121478.191977887	1364.7835037442	0	2581.37081895052	15023.2229196147	0	52054.507720217	24.1249609247712	52.7567826816425	0	2368.75303145968	76.6166341457019	1523.05385178913	672.847811286476	242.310047090559	2285.77377025689	725.604593968118	34374.357785349	1722.15105678367	85668.5315722446	1267.48833166298	5801.92054767711	5294.23593041407	1820.50666670773	1950.67541191721	16384.0297814482	0	0	19.0878811712475	0	24870.7138377534
SRR514264	7141.96017641117	20485.2795155238	150365.955028425	97.1695262096758	20213.2048421368	59403.6181530232	0	7338.24261935472	4162.74250282251	24714.0972961689	73127.8420348778	860.922002217727	13086.7917899191	6862.1119409273	1521.67478044352	0	101544.098279635	0	1076.63835040321	1144.65701874998	0	0	0	3987.83735564509	88799.3432219743	905.619984274178	0	0	7332.41244778214	0	2019.18275463706	0	3470.89547620962	0	584.960547782248	0	69.9620588709666	16919.1579036287	314.82926491935	20947.8064602819	149.641070362901	1875.37185584674	0	894799.185835469	244.867206048383	398.395057459671	0	0	0	0	0	0	15959.1229846771	868.695564314502	3076.38719979834	1319.5621659274	844243.824739099	0	530.54561310483	7073.9415080644	0	973.638652620951	7596.71355907245	0	0	0	55592.6293350797	147895.905672175
SRR1803884	2031.39815960968	27910.8096596032	14920.7453786605	1680.51291172828	0	370594.927106146	1243.53082061672	754.565729819031	9901.13697146824	540.135856113731	1078.64724348727	19.4936248823001	0	26621.7937142611	0	0	239854.43395804	0	10198.4147509233	0	834.164698088423	3897.10050771982	0	39731.2564476079	63070.8110723117	2688.49576501722	0	32.4893748038334	6733.42292809448	0	495.46296575846	488.965090797693	0	10048.9636268257	1230.53507069519	2269.38283004776	14.620218661725	5649.90227838663	0	0	754.565729819031	0	0	3521.03599436545	17.8691561421084	256.666060950284	23171.422110094	20656.7445002773	0	0	647.350792966381	0	0	0	25820.1183909765	1079.45947785737	0	0	697.709323912323	142.953249136867	1907.12630098502	4382.00442666703	4346.26611438282	0	0	0	2634.88829659089	0
SRR059832	7274.34929399109	3055.94427184065	0	3317.85672484254	13433.7767418131	7530.87998426007	0	2406.54490206881	10135.6531469913	16243.9538488506	9772.38416251947	213.476588405657	1384.00998281483	24868.2286283481	0	1589.41392712111	345295.690864784	535.485391925115	5040.02079937558	0	1405.53703374649	0	2405.64794161333	22677.8511960514	64015.1707475771	3535.81811552563	2887.31570620929	700.52611573453	25157.94685547	591.99390062073	5078.59009896147	1092.49783478189	10784.1555563076	257.427650724469	0	7905.8094546532	3357.32298488393	1801.99355507128	609.036149274963	0	1732.03063954338	1108.64312298064	0	13167.3794865338	260.118532090927	0	13426.6010581692	6792.68152939513	0	1314.04706728692	1302.38658136561	757.931584885631	1600.17745258694	0	210.785707039199	1390.28870600323	30692.1928658184	1695.25526086845	7023.20036645502	0	695.144353001614	13846.3785513367	2158.08685589921	473.595120496584	11921.5014138638	0	0	9640.53097556304
SRR1804129	0	7751.83418524272	20751.7883082502	0	20152.6759125632	267949.748706843	0	211.913118125096	2263.02280466924	2341.50914471557	10545.9478908921	0	0	3228.40478723912	889.511853858429	0	981756.849314883	0	0	0	0	0	0	39217.0079098172	23067.135339617	7733.52070589858	0	395.047911566538	14941.1829334867	0	216758.34151729	0	0	355.804741543372	2474.93592279434	873.814585849163	0	6056.52924024195	1321.18672411325	34654.3353417904	6339.08006440875	0	549.404380324324	59118.5275342321	0	0	1423.21896617349	910.441544537451	0	0	0	0	35258.6801601472	0	0	0	0	0	2145.29329459974	0	0	245.923865478507	10475.3101848504	0	340.107473534105	0	0	0
SRR059438	1605.94926988546	0	776.289677286025	0	0	276.553197533146	0	0	3692.22777759165	16874.596860005	40857.0960776601	0	688.957088591347	0	0	0	50977.9727452766	0	0	0	0	0	0	344.478544295673	10533.2805586747	509.440100718954	0	9800.65717573606	7534.86168015748	0	6535.38872065172	0	0	0	0	0	0	1772895.21679631	2508.38601973047	0	0	0	1261.47072558979	130775.699759797	0	0	0	0	0	0	0	0	32647.8327403604	2270.64730606162	0	1101.36097964955	6642.12855127855	0	0	22745.2875444805	0	0	1751.50358437659	0	34578.8533126094	0	0	487349.807589683
SRR061396	1524.86186633262	13013.6685613821	7639.26438810732	466.930095647801	51338.4932091432	3709.96178012926	0	1255.67085033637	16777.9116574941	7171.22651050068	15886.7010716135	1015.28216526977	458.067839977143	15469.6211641132	0	814.219739741716	201887.723087387	662.453611381696	2156.29758286701	41975.5200930929	789.29464566799	0	0	23197.5081089271	40751.4210285832	11029.6310731135	2797.14944605148	1323.79944080456	18973.5354998997	10787.5807151086	557.21432529263	12.1856015471549	27398.2172968191	1620.68500577161	527.304212404159	15446.9116339571	3367.10326387068	161658.621252393	598.75614874884	2314.71040298002	856.869345156759	3621.8931144021	268.637125016825	154892.842938825	376.645866002971	1031.89889465226	49.2962971680359	3904.93140488374	0	0	0	0	2300.3092375152	295.223892028799	5851.30430655204	1072.88682712905	4072.20648066741	0	2727.91307362446	5355.5718799746	2036.10324033371	2926.20604425543	16352.5233853025	973.740341813563	118471.741587317	130.718271142208	2421.05747102792	80955.0438785239
SRR513816	68259.8100904379	3424.61985651348	101615.000143932	26206.4168826427	0	248388.464985876	0	41157.5535113512	8800.34820443437	25010.3535591164	5049.27828904728	6475.16797537474	1628.10927882211	27526.0205032904	0	0	89661.958770503	5897.49630671255	9613.36758995894	0	18218.3978944753	1707.47874345311	0	59632.6943696764	7931.42510903928	1304.41989697914	679.816718796005	0	13326.4781961747	0	38.6494784290115	3704.13840586615	0	808.878369978597	2869.7237733541	841.31632508866	0	2251.33211848992	3562.65370804566	0	3722.08280656533	6770.56041765361	242.939578696643	0	1305.1100662368	0	1372.05648422991	6027.2481271528	7540.09913994554	0	0	2027.71727900778	16510.9191510222	4949.20374668645	1468.68018030244	6230.84805816277	0	0	747.453306046775	0	350.605982891747	0	842.006494346321	0	0	0	0	513.485927699724
SRR060400	34957.507356699	5593.3112274649	32082.899381213	33554.8233884406	7402.26456345023	17868.0569438125	3556.0033258723	0	7231.22791089699	26967.3902769666	52594.4584750776	4817.45595636549	28404.4649930573	2404.14254513842	2099.66979099539	868.939561899162	160904.221155199	1902.03762678508	14380.835113605	392.513068594028	6730.95716576137	2575.63774099609	0	566.759524278293	8540.36904505113	4122.76285015059	2958.97994350147	965.692199134373	8028.17617400028	4376.79584080607	12326.5611097484	1044.10310419229	231.564368738299	0	0	0	295.760431358818	4428.15269090249	6083.03547659857	430.113619557475	7926.83810372075	3629.37025458146	2735.66935424296	132429.599036563	1935.96983131307	132.97755828536	1204.59326074359	0	410.396257466887	1360.95652755499	232.939998651596	1277.04310284389	24955.7608004222	2905.78892018733	353.536887717285	5375.961701164	11627.2825704892	1115.17731637929	1931.38439826875	506.690351397665	1392.13747225639	1321.52180337382	6067.9035475523	127.475038632173	22121.5046357263	197.632164210311	38000.859268216	0
SRR062285	12574.2213945311	5168.38157684635	12996.7299293364	7030.17462043398	4607.18002300716	28203.3631950674	35.8213757769696	0	1710.2410691466	10821.729471904	1749.73643218274	1172.00193567726	1526.54170618778	45727.3639245239	0	0	317305.746632397	28.4734012586168	5494.44794609826	0	110.219617775291	203.906292884288	0	0	33453.4909884304	5321.77054491697	0	2372.47727261314	14885.159380553	2644.35232979219	28215.3036536597	0	0	0	90.012687849821	6761.9735505141	4066.18539909344	4907.52848144483	6338.54651889403	860.631515462064	7918.36104033987	6589.29614933281	1211.49729871341	86124.6908327976	230.542700513317	0	0	0	75.3167388131155	0	1501.74229218834	383.93166858393	29127.3709907502	1677.17518381401	0	1310.69495471117	0	0	2862.03607489839	748.574904057185	0	0	16501.7137745907	473.025859618957	0	0	0	0
