"","contrast","ratio","SE","df","null","z.ratio","p.value","fold_change","modelest_cpc_1","modelest_cpc_2","counts_1","propnz_1","ncells_1","counts_2","propnz_2","ncells_2","term","target","msg"
"298","16Spos_tumor / 16Sneg_tumor",1.18651002671021,0.711182944895718,Inf,1,0.285316870812055,0.775401388762542,1.18651002671021,0.0215913062476927,0.0181973230412204,3,0.0441176470588235,68,139,0.0202774813233725,6559,"DE_tumor_bg","ASXL1",NA
"299","16Spos_tumor / 16Sneg_tumor",0.950911143272766,0.586633318873677,Inf,1,-0.0815906352355117,0.934972248464983,0.950911143272766,0.0283979605311349,0.0298639475749513,3,0.0441176470588235,68,185,0.0262235096813539,6559,"DE_tumor_bg","ATF2",NA
"300","16Spos_tumor / 16Sneg_tumor",1.5374871938235,0.540268193162348,Inf,1,1.22411274464274,0.220909698917512,1.5374871938235,0.0559366062170462,0.0363818355312217,10,0.132352941176471,68,359,0.0495502363165117,6559,"DE_tumor_bg","ATF4",NA
"301","16Spos_tumor / 16Sneg_tumor",0.747855231416286,0.352998923593972,Inf,1,-0.615543638557245,0.538195759499073,0.747855231416286,0.0581171550880583,0.0777117718064179,5,0.0735294117647059,68,378,0.0527519438938863,6559,"DE_tumor_bg","ATF6B",NA
"302","16Spos_tumor / 16Sneg_tumor",1.56344393728934,0.714240654604353,Inf,1,0.978226432153225,0.327962346213146,1.56344393728934,0.0281957408748791,0.0180343792331717,5,0.0735294117647059,68,181,0.0268333587437109,6559,"DE_tumor_bg","ATF7",NA
"303","16Spos_tumor / 16Sneg_tumor",0.232573734557484,0.23507845853789,Inf,1,-1.4430073673072,0.149018395877675,0.232573734557484,0.0356945084997454,0.153476094657297,1,0.0147058823529412,68,238,0.0341515474919957,6559,"DE_tumor_bg","ATF7IP",NA
"304","16Spos_tumor / 16Sneg_tumor",1.273356534846,0.640852742548155,Inf,1,0.480164440639226,0.631110469654996,1.273356534846,0.0340633455487416,0.0267508310646563,5,0.0588235294117647,68,222,0.0307973776490319,6559,"DE_tumor_bg","ATG10",NA
"305","16Spos_tumor / 16Sneg_tumor",0.999287444541143,1.00944900961704,Inf,1,-0.000705633988552476,0.999436985581679,0.999287444541143,0.00823217601617629,0.00823804608088153,1,0.0147058823529412,68,54,0.0082329623418204,6559,"DE_tumor_bg","ATG12",NA
"306","16Spos_tumor / 16Sneg_tumor",0.553955011200667,0.556825040398587,Inf,1,-0.587627318043782,0.556782470554857,0.553955011200667,0.015541528803551,0.0280555794050236,1,0.0147058823529412,68,106,0.0161610001524623,6559,"DE_tumor_bg","ATG14",NA
"307","16Spos_tumor / 16Sneg_tumor",2.02044732060605,1.195616443738,Inf,1,1.18852401255686,0.234627025182791,2.02044732060605,0.0124111421790574,0.00614276950083241,3,0.0441176470588235,68,81,0.0121969812471413,6559,"DE_tumor_bg","ATG16L1",NA
"308","16Spos_tumor / 16Sneg_tumor",1.05383522388266,0.550048302134055,Inf,1,0.100462110318075,0.919977462199678,1.05383522388266,0.0329227954127756,0.0312409328011241,4,0.0588235294117647,68,208,0.0301875285866748,6559,"DE_tumor_bg","ATG16L2",NA
"309","16Spos_tumor / 16Sneg_tumor",0.922737927762097,0.517777458073339,Inf,1,-0.143299740292455,0.886053460932442,0.922737927762097,0.0338666627139877,0.0367023633634785,4,0.0588235294117647,68,220,0.0295776795243177,6559,"DE_tumor_bg","ATG2A",NA
"310","16Spos_tumor / 16Sneg_tumor",1.63360309356562,1.02598979007959,Inf,1,0.781443348018102,0.434541784351204,1.63360309356562,0.0162343161462414,0.00993773592262681,3,0.0441176470588235,68,105,0.0152462265589267,6559,"DE_tumor_bg","ATG3",NA
"311","16Spos_tumor / 16Sneg_tumor",0.86825726270465,0.618869906299303,Inf,1,-0.198193983554377,0.842893294549419,0.86825726270465,0.0198073043524234,0.0228127137004567,2,0.0294117647058824,68,129,0.0196676322610154,6559,"DE_tumor_bg","ATG4A",NA
"312","16Spos_tumor / 16Sneg_tumor",8.84231144511422e-08,0.000102283757582467,Inf,1,-0.014040269396086,0.988797853865511,8.84231144511422e-08,0.0222833981689135,252008.745758736,0,0,68,172,0.0243939624942827,6559,"DE_tumor_bg","ATG4D",NA
"313","16Spos_tumor / 16Sneg_tumor",1.04434283334822e-07,0.000117588903272508,Inf,1,-0.0142764371928333,0.988609438112925,1.04434283334822e-07,0.020180170424854,193233.196805262,0,0,68,155,0.02286933983839,6559,"DE_tumor_bg","ATG7",NA
"314","16Spos_tumor / 16Sneg_tumor",0.439307797084958,0.45878770966568,Inf,1,-0.787629677763578,0.430913350017678,0.439307797084958,0.0182251197225881,0.0414859919253004,1,0.0147058823529412,68,120,0.0169233114804086,6559,"DE_tumor_bg","ATM",NA
"315","16Spos_tumor / 16Sneg_tumor",1.12867591862835,0.675523280963395,Inf,1,0.202244389523849,0.839725672243193,1.12867591862835,0.0228553203805133,0.0202496748652959,3,0.0441176470588235,68,144,0.0211922549169081,6559,"DE_tumor_bg","ATP11B",NA
"316","16Spos_tumor / 16Sneg_tumor",3.17544320869208e-07,0.000355445101205998,Inf,1,-0.0133671951578381,0.989334838975152,3.17544320869208e-07,0.00661093431991933,20818.9341942043,0,0,68,52,0.0077755755450526,6559,"DE_tumor_bg","ATP11C",NA
"317","16Spos_tumor / 16Sneg_tumor",0.766293804920551,0.551572502080764,Inf,1,-0.369814412687079,0.711520775628937,0.766293804920551,0.0222907641427395,0.0290890569643201,2,0.0294117647058824,68,141,0.0208873303857295,6559,"DE_tumor_bg","ATP1A4",NA
"318","16Spos_tumor / 16Sneg_tumor",0.946034331072254,0.495893462549152,Inf,1,-0.105834421449913,0.915713725780751,0.946034331072254,0.035814172495775,0.037857159428012,4,0.0588235294117647,68,236,0.0333892361640494,6559,"DE_tumor_bg","ATP2A3",NA
"319","16Spos_tumor / 16Sneg_tumor",1.33245060140651,0.554736528227903,Inf,1,0.68940783837959,0.490566652133715,1.33245060140651,0.0426990200006012,0.0320454806771291,7,0.0882352941176471,68,280,0.038877877725263,6559,"DE_tumor_bg","ATP2B1",NA
"320","16Spos_tumor / 16Sneg_tumor",0.605430495017129,0.359072729648448,Inf,1,-0.846108291550331,0.397492335642158,0.605430495017129,0.0408979583823428,0.0675518638703286,3,0.0441176470588235,68,320,0.0451288306144229,6559,"DE_tumor_bg","ATP2B4",NA
"321","16Spos_tumor / 16Sneg_tumor",0.719168582464016,0.365737261656522,Inf,1,-0.648226927759473,0.51683818789671,0.719168582464016,0.0458493097262638,0.0637532156496255,4,0.0588235294117647,68,314,0.0452812928800122,6559,"DE_tumor_bg","ATP5F1B",NA
"322","16Spos_tumor / 16Sneg_tumor",1.71376241507037,0.788369883841323,Inf,1,1.17100962935733,0.241594906592421,1.71376241507037,0.0251655676627527,0.0146843969977714,5,0.0588235294117647,68,163,0.0242415002286934,6559,"DE_tumor_bg","ATP5F1C",NA
"323","16Spos_tumor / 16Sneg_tumor",0.803996562407745,0.327993385411219,Inf,1,-0.534767246343518,0.592810814570863,0.803996562407745,0.0707811524984968,0.0880366357370075,7,0.0882352941176471,68,459,0.061747217563653,6559,"DE_tumor_bg","ATP5F1D",NA
"324","16Spos_tumor / 16Sneg_tumor",0.448764465895737,0.460009690375326,Inf,1,-0.781669872872953,0.434408611495384,0.448764465895737,0.0193004931318819,0.0430080690398648,1,0.0147058823529412,68,126,0.018295471870712,6559,"DE_tumor_bg","ATP5F1E",NA
"325","16Spos_tumor / 16Sneg_tumor",1.13196652605907,0.371946587831886,Inf,1,0.377243695619388,0.705992510559718,1.13196652605907,0.0844929290604756,0.0746426039245494,11,0.147058823529412,68,549,0.0742491233419729,6559,"DE_tumor_bg","ATP5ME",NA
"326","16Spos_tumor / 16Sneg_tumor",1.80237394196052,0.916014021870889,Inf,1,1.15913823327745,0.246399843583404,1.80237394196052,0.0187429677353901,0.0103990450033929,4,0.0588235294117647,68,122,0.0184479341363013,6559,"DE_tumor_bg","ATP5MJ",NA
"327","16Spos_tumor / 16Sneg_tumor",0.351195495073789,0.356623704425572,Inf,1,-1.03048468655546,0.30278253715804,0.351195495073789,0.021268754838198,0.0605610127024246,1,0.0147058823529412,68,147,0.0213447171824973,6559,"DE_tumor_bg","ATP6V0A2",NA
"328","16Spos_tumor / 16Sneg_tumor",0.845040855860789,0.304965535532197,Inf,1,-0.466543815894866,0.640826292263086,0.845040855860789,0.0928778066916268,0.109909250005455,9,0.102941176470588,68,607,0.0808050007623113,6559,"DE_tumor_bg","ATP6V0E2",NA
"329","16Spos_tumor / 16Sneg_tumor",1.02721372191688,0.5023198677226,Inf,1,0.0549066500694314,0.956212833883934,1.02721372191688,0.0407015697263833,0.0396232729936961,5,0.0735294117647059,68,264,0.0368958682726025,6559,"DE_tumor_bg","ATP6V1H",NA
"330","16Spos_tumor / 16Sneg_tumor",2.54074352221061e-07,0.000255902358591449,Inf,1,-0.0150771621826284,0.987970620830208,2.54074352221061e-07,0.00956850212598554,37660.2441070491,0,0,68,75,0.0108248208568379,6559,"DE_tumor_bg","ATP7A",NA
"331","16Spos_tumor / 16Sneg_tumor",0.238622270968272,0.241047797827271,Inf,1,-1.41845524327995,0.156057896816173,0.238622270968272,0.0354462378254825,0.148545387996058,1,0.0147058823529412,68,244,0.0350663210855313,6559,"DE_tumor_bg","ATP8A1",NA
"332","16Spos_tumor / 16Sneg_tumor",1.04012538438475,0.309754348722581,Inf,1,0.132104202752577,0.894901871733352,1.04012538438475,0.113958413020333,0.109562188108447,13,0.132352941176471,68,768,0.103521878335112,6559,"DE_tumor_bg","ATP9A",NA
"333","16Spos_tumor / 16Sneg_tumor",1.43241802161876,0.737642209276414,Inf,1,0.697844264044317,0.48527459375028,1.43241802161876,0.0315214182907523,0.0220057398154837,5,0.0735294117647059,68,204,0.0280530568684251,6559,"DE_tumor_bg","ATR",NA
"334","16Spos_tumor / 16Sneg_tumor",1.53273771746517,0.748875791723434,Inf,1,0.874062255307344,0.382084351280354,1.53273771746517,0.0338949296129506,0.0221139789454687,6,0.0735294117647059,68,218,0.0298826040554963,6559,"DE_tumor_bg","ATRIP",NA
"335","16Spos_tumor / 16Sneg_tumor",0.876039918344178,0.409720910193943,Inf,1,-0.282968946292455,0.777200641791271,0.876039918344178,0.0498937164675278,0.0569537020206031,5,0.0588235294117647,68,327,0.0460436042079585,6559,"DE_tumor_bg","ATRN",NA
"336","16Spos_tumor / 16Sneg_tumor",1.64862420333885,0.771487033109279,Inf,1,1.06834593686403,0.285364494294837,1.64862420333885,0.0325018958374181,0.0197145570055287,6,0.0735294117647059,68,211,0.0288153681963714,6559,"DE_tumor_bg","ATXN1L",NA
"337","16Spos_tumor / 16Sneg_tumor",0.455599141325357,0.326644859018264,Inf,1,-1.09649847333086,0.272860691077265,0.455599141325357,0.0378140584508618,0.0829985287962992,2,0.0294117647058824,68,251,0.0362860192102455,6559,"DE_tumor_bg","ATXN2",NA
"338","16Spos_tumor / 16Sneg_tumor",8.67319098639157e-08,0.000106692213181722,Inf,1,-0.0132183907226489,0.989453557247334,8.67319098639157e-08,0.0203394218411505,234509.096744941,0,0,68,158,0.0219545662448544,6559,"DE_tumor_bg","ATXN3",NA
"339","16Spos_tumor / 16Sneg_tumor",0.88479554667559,0.524167641011545,Inf,1,-0.206609106936464,0.836315147418907,0.88479554667559,0.0293362250397865,0.0331559365889786,3,0.0294117647058824,68,192,0.0282055191340143,6559,"DE_tumor_bg","AURKA",NA
"340","16Spos_tumor / 16Sneg_tumor",1.2264463966036,0.876902469182412,Inf,1,0.285485930091954,0.775271882260509,1.2264463966036,0.0140028782019301,0.0114174400452464,2,0.0294117647058824,68,91,0.013721603903034,6559,"DE_tumor_bg","AURKB",NA
"341","16Spos_tumor / 16Sneg_tumor",2.0384847654298,1.06228642624969,Inf,1,1.36669603814376,0.171720600202725,2.0384847654298,0.0163062206320168,0.00799918690026546,4,0.0588235294117647,68,107,0.0158560756212837,6559,"DE_tumor_bg","AUTS2",NA
"342","16Spos_tumor / 16Sneg_tumor",1.44926686222904,0.918427585312922,Inf,1,0.585524439543437,0.558195138415421,1.44926686222904,0.0187479477414614,0.0129361598129872,3,0.0441176470588235,68,122,0.0173806982771764,6559,"DE_tumor_bg","AVEN",NA
"343","16Spos_tumor / 16Sneg_tumor",0.550457424856928,0.567202169058589,Inf,1,-0.579381072264653,0.562332072732652,0.550457424856928,0.0152096986213682,0.0276310172858899,1,0.0147058823529412,68,101,0.0146363774965696,6559,"DE_tumor_bg","AVP",NA
"344","16Spos_tumor / 16Sneg_tumor",1.21000352490088,0.622187681811684,Inf,1,0.370715844580427,0.710849187682814,1.21000352490088,0.035122115474664,0.0290264571564294,5,0.0735294117647059,68,231,0.0309498399146211,6559,"DE_tumor_bg","AVPR1A",NA
"345","16Spos_tumor / 16Sneg_tumor",0.450174530657234,0.451919584348987,Inf,1,-0.795038045076637,0.42659137174099,0.450174530657234,0.0189605441403157,0.0421182071598636,1,0.0147058823529412,68,125,0.0187528586674798,6559,"DE_tumor_bg","AVPR1B",NA
"346","16Spos_tumor / 16Sneg_tumor",1.76907477413136,0.860515484626543,Inf,1,1.17276277583929,0.240890949432863,1.76907477413136,0.0232238341925269,0.0131276724602725,5,0.0735294117647059,68,151,0.0216496417136759,6559,"DE_tumor_bg","AXIN1",NA
